t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713637074,43;0,00;0,00;0,00;8,00;60,00
1713637074,43;0,00;0,25;0,00;8,00;60,00
1713637074,43;0,00;0,75;0,00;8,00;60,00
1713637074,43;0,00;1,24;0,06;8,00;60,00
1713637074,43;0,00;1,75;0,16;8,00;60,00
1713637074,43;0,00;2,27;0,21;8,00;60,00
1713637074,43;0,00;2,77;0,23;8,00;60,00
1713637074,43;0,00;3,24;0,24;8,00;60,00
1713637074,43;0,00;3,76;0,24;8,00;60,00
1713637074,43;0,00;4,24;0,24;8,00;60,00
1713637074,43;0,00;4,75;0,24;8,00;60,00
1713637074,43;0,00;5,24;0,24;8,00;60,00
1713637074,43;0,00;5,75;0,24;8,00;60,00
1713637074,43;0,00;6,25;0,24;8,00;60,00
1713637074,43;0,00;6,75;0,25;8,00;60,00
1713637074,43;0,00;7,24;0,26;8,00;60,00
1713637074,43;0,00;7,76;0,28;8,00;60,00
1713637074,43;0,00;8,41;0,31;8,00;60,00
1713637074,43;0,00;8,43;0,34;8,00;60,00
1713637074,43;0,00;8,43;0,38;8,00;60,00
1713637074,43;0,00;8,44;0,42;8,00;60,00
1713637074,43;0,00;8,49;0,42;8,00;60,00
1713637074,43;0,00;8,49;0,46;8,00;60,00
1713637074,43;0,00;8,49;0,51;8,00;60,00
1713637074,43;0,00;8,49;0,55;8,00;60,00
1713637074,43;0,00;8,48;0,60;8,00;60,00
1713637074,43;0,00;8,48;0,64;8,00;60,00
1713637074,43;0,00;8,49;0,68;8,00;60,00
1713637074,43;0,00;8,49;0,73;8,00;60,00
1713637074,43;0,00;8,48;0,78;8,00;60,00
1713637074,43;0,00;8,48;0,82;8,00;60,00
1713637074,43;0,00;8,48;0,87;8,00;60,00
1713637074,43;0,00;8,48;0,91;8,00;60,00
1713637074,43;0,00;8,47;0,96;8,00;60,00
1713637074,43;0,00;8,47;1,01;8,00;60,00
1713637074,43;0,00;8,47;1,05;8,00;60,00
1713637074,43;0,00;8,47;1,10;8,00;60,00
1713637074,43;0,00;8,47;1,14;8,00;60,00
1713637074,43;0,00;8,46;1,19;8,00;60,00
1713637074,43;0,00;8,46;1,24;8,00;60,00
1713637074,43;0,00;8,46;1,28;8,00;60,00
1713637074,43;0,00;8,51;1,28;8,00;60,00
1713637074,43;0,00;8,51;1,33;8,00;60,00
1713637074,43;0,00;8,51;1,37;8,00;60,00
1713637074,43;0,00;8,51;1,42;8,00;60,00
1713637074,43;0,00;8,51;1,47;8,00;60,00
1713637074,43;0,00;8,50;1,51;8,00;60,00
