t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713636594,49;0,00;0,00;0,00;8,00;60,00
1713636594,49;0,00;0,03;0,00;8,00;60,00
1713636594,49;0,00;0,26;0,00;8,00;60,00
1713636594,49;0,00;0,52;0,05;8,00;60,00
1713636594,49;0,00;0,76;0,13;8,00;60,00
1713636594,49;0,00;1,02;0,19;8,00;60,00
1713636594,49;0,00;1,26;0,21;8,00;60,00
1713636594,49;0,00;1,52;0,22;8,00;60,00
1713636594,49;0,00;1,76;0,22;8,00;60,00
1713636594,49;0,00;2,03;0,22;8,00;60,00
1713636594,49;0,00;2,27;0,22;8,00;60,00
1713636594,49;0,00;2,53;0,22;8,00;60,00
1713636594,49;0,00;2,76;0,22;8,00;60,00
1713636594,49;0,00;3,02;0,22;8,00;60,00
1713636594,49;0,00;3,26;0,22;8,00;60,00
1713636594,49;0,00;3,52;0,22;8,00;60,00
1713636594,49;0,00;3,76;0,22;8,00;60,00
1713636594,49;0,00;4,02;0,22;8,00;60,00
1713636594,49;0,00;4,26;0,22;8,00;60,00
1713636594,49;0,00;4,52;0,23;8,00;60,00
1713636594,49;0,00;4,76;0,23;8,00;60,00
1713636594,49;0,00;5,01;0,24;8,00;60,00
1713636594,49;0,00;5,26;0,26;8,00;60,00
1713636594,49;0,00;5,51;0,28;8,00;60,00
1713636594,49;0,00;5,76;0,30;8,00;60,00
1713636594,49;0,00;6,02;0,33;8,00;60,00
1713636594,49;0,00;6,26;0,35;8,00;60,00
1713636594,49;0,00;6,51;0,38;8,00;60,00
1713636594,49;0,00;6,76;0,41;8,00;60,00
1713636594,49;0,00;7,01;0,44;8,00;60,00
1713636594,49;0,00;7,27;0,47;8,00;60,00
1713636594,49;0,00;7,52;0,50;8,00;60,00
1713636594,49;0,00;7,76;0,54;8,00;60,00
1713636594,49;0,00;8,92;0,57;8,00;60,00
1713636594,49;0,00;8,93;0,61;8,00;60,00
1713636594,49;0,00;8,94;0,65;8,00;60,00
1713636594,49;0,00;8,99;0,65;8,00;60,00
1713636594,49;0,00;9,00;0,69;8,00;60,00
1713636594,49;0,00;9,00;0,73;8,00;60,00
1713636594,49;0,00;9,00;0,78;8,00;60,00
1713636594,49;0,00;9,00;0,83;8,00;60,00
1713636594,49;0,00;9,01;0,87;8,00;60,00
1713636594,49;0,00;9,00;0,92;8,00;60,00
1713636594,49;0,00;9,00;0,97;8,00;60,00
1713636594,49;0,00;9,00;1,02;8,00;60,00
1713636594,49;0,00;9,00;1,06;8,00;60,00
1713636594,49;0,00;9,00;1,11;8,00;60,00
1713636594,49;0,00;9,00;1,16;8,00;60,00
1713636594,49;0,00;8,99;1,21;8,00;60,00
1713636594,49;0,00;8,99;1,26;8,00;60,00
1713636594,49;0,00;8,99;1,31;8,00;60,00
1713636594,49;0,00;8,99;1,35;8,00;60,00
1713636594,49;0,00;8,99;1,40;8,00;60,00
1713636594,49;0,00;8,99;1,45;8,00;60,00
1713636594,49;0,00;8,99;1,49;8,00;60,00
1713636594,49;0,00;8,99;1,54;8,00;60,00
1713636594,49;0,00;8,99;1,59;8,00;60,00
1713636594,49;0,00;9,05;1,59;8,00;60,00
1713636594,49;0,00;8,98;1,69;8,00;60,00
1713636594,49;0,00;9,05;1,69;8,00;60,00
1713636594,49;0,00;9,04;1,74;8,00;60,00
1713636594,49;0,00;9,04;1,79;8,00;60,00
