t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714825884,20;0,00;0,80;0,00;8,00;60,00
1714825884,20;0,00;0,80;0,00;8,00;60,00
1714825884,20;0,00;0,80;0,00;8,00;60,00
1714825884,20;0,00;0,80;0,00;8,00;60,00
1714825884,20;0,00;0,90;0,00;8,00;60,00
1714825884,20;0,00;0,92;0,00;8,00;60,00
1714825884,20;0,00;0,92;0,00;8,00;60,00
1714825884,20;0,00;1,44;0,00;8,00;60,00
1714825884,20;0,00;1,44;0,00;8,00;60,00
1714825884,20;0,00;1,45;0,00;8,00;60,00
1714825884,20;0,00;1,98;0,01;8,00;60,00
1714825884,20;0,00;1,98;0,01;8,00;60,00
1714825884,20;0,00;1,99;0,01;8,00;60,00
1714825884,20;0,00;2,50;0,01;8,00;60,00
1714825884,20;0,00;2,50;0,01;8,00;60,00
1714825884,20;0,00;2,50;0,01;8,00;60,00
1714825884,20;0,00;2,99;0,01;8,00;60,00
1714825884,20;0,00;3,01;0,01;8,00;60,00
1714825884,20;0,00;3,02;0,01;8,00;60,00
1714825884,20;0,00;3,56;0,01;8,00;60,00
1714825884,20;0,00;3,56;0,01;8,00;60,00
1714825884,20;0,00;3,58;0,01;8,00;60,00
1714825884,20;0,00;4,05;0,01;8,00;60,00
1714825884,20;0,00;4,06;0,01;8,00;60,00
1714825884,20;0,00;4,08;0,01;8,00;60,00
1714825884,20;0,00;4,60;0,02;8,00;60,00
1714825884,20;0,00;4,60;0,02;8,00;60,00
1714825884,20;0,00;4,61;0,02;8,00;60,00
1714825884,20;0,00;5,10;0,02;8,00;60,00
1714825884,20;0,00;5,11;0,02;8,00;60,00
1714825884,20;0,00;5,14;0,02;8,00;60,00
1714825884,20;0,00;5,67;0,02;8,00;60,00
1714825884,20;0,00;5,68;0,02;8,00;60,00
1714825884,20;0,00;5,68;0,02;8,00;60,00
1714825884,20;0,00;6,18;0,02;8,00;60,00
1714825884,20;0,00;6,18;0,02;8,00;60,00
1714825884,20;0,00;6,19;0,02;8,00;60,00
1714825884,20;0,00;6,67;0,02;8,00;60,00
1714825884,20;0,00;6,70;0,02;8,00;60,00
1714825884,20;0,00;6,70;0,02;8,00;60,00
1714825884,20;0,00;7,22;0,03;8,00;60,00
1714825884,20;0,00;7,22;0,03;8,00;60,00
1714825884,20;0,00;7,23;0,03;8,00;60,00
1714825884,20;0,00;7,75;0,03;8,00;60,00
