t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714742105,04;0,00;0,80;0,00;8,00;60,00
1714742105,04;0,00;0,80;0,00;8,00;60,00
1714742105,04;0,00;0,80;0,00;8,00;60,00
1714742105,04;0,00;0,80;0,00;8,00;60,00
1714742105,04;0,00;0,80;0,00;8,00;60,00
1714742105,04;0,00;0,94;0,00;8,00;60,00
1714742105,04;0,00;0,94;0,00;8,00;60,00
1714742105,04;0,00;1,14;0,00;8,00;60,00
1714742105,04;0,00;1,46;0,00;8,00;60,00
1714742105,04;0,00;1,49;0,00;8,00;60,00
1714742105,04;0,00;1,66;0,01;8,00;60,00
1714742105,04;0,00;2,04;0,01;8,00;60,00
1714742105,04;0,00;2,04;0,01;8,00;60,00
1714742105,04;0,00;2,23;0,01;8,00;60,00
1714742105,04;0,00;2,53;0,01;8,00;60,00
1714742105,04;0,00;2,56;0,01;8,00;60,00
1714742105,04;0,00;2,73;0,01;8,00;60,00
1714742105,04;0,00;3,10;0,01;8,00;60,00
1714742105,04;0,00;3,11;0,01;8,00;60,00
1714742105,04;0,00;3,25;0,01;8,00;60,00
1714742105,04;0,00;3,60;0,01;8,00;60,00
1714742105,04;0,00;3,61;0,01;8,00;60,00
1714742105,04;0,00;3,78;0,01;8,00;60,00
1714742105,04;0,00;4,13;0,01;8,00;60,00
1714742105,04;0,00;4,13;0,01;8,00;60,00
1714742105,04;0,00;4,29;0,02;8,00;60,00
1714742105,04;0,00;4,64;0,02;8,00;60,00
1714742105,04;0,00;4,64;0,02;8,00;60,00
1714742105,04;0,00;4,82;0,02;8,00;60,00
1714742105,04;0,00;5,17;0,02;8,00;60,00
1714742105,04;0,00;5,18;0,02;8,00;60,00
1714742105,04;0,00;5,34;0,02;8,00;60,00
1714742105,04;0,00;5,71;0,02;8,00;60,00
1714742105,04;0,00;5,71;0,02;8,00;60,00
1714742105,04;0,00;5,88;0,02;8,00;60,00
1714742105,04;0,00;6,21;0,02;8,00;60,00
1714742105,04;0,00;6,24;0,02;8,00;60,00
1714742105,04;0,00;6,41;0,02;8,00;60,00
1714742105,04;0,00;6,76;0,02;8,00;60,00
1714742105,04;0,00;6,76;0,02;8,00;60,00
1714742105,04;0,00;6,91;0,02;8,00;60,00
1714742105,04;0,00;7,28;0,02;8,00;60,00
1714742105,04;0,00;7,29;0,02;8,00;60,00
1714742105,04;0,00;7,41;0,03;8,00;60,00
1714742105,04;0,00;7,77;0,03;8,00;60,00
1714742105,04;0,00;7,80;0,03;8,00;60,00
