t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714406892,73;0,00;0,80;0,00;8,00;60,00
1714406892,73;0,00;0,80;0,00;8,00;60,00
1714406892,73;0,00;0,80;0,00;8,00;60,00
1714406892,73;0,00;1,31;0,00;8,00;60,00
1714406892,73;0,00;1,83;0,01;8,00;60,00
1714406892,73;0,00;2,37;0,01;8,00;60,00
1714406892,73;0,00;2,86;0,01;8,00;60,00
1714406892,73;0,00;3,41;0,01;8,00;60,00
1714406892,73;0,00;3,94;0,01;8,00;60,00
1714406892,73;0,00;4,43;0,02;8,00;60,00
1714406892,73;0,00;4,97;0,02;8,00;60,00
1714406892,73;0,00;5,53;0,02;8,00;60,00
1714406892,73;0,00;6,02;0,02;8,00;60,00
1714406892,73;0,00;6,57;0,02;8,00;60,00
1714406892,73;0,00;7,07;0,03;8,00;60,00
1714406892,73;0,00;7,62;0,04;8,00;60,00
1714406892,73;0,00;8,68;0,05;8,00;60,00
1714406892,73;0,00;8,71;0,07;8,00;60,00
1714406892,73;0,00;8,74;0,10;8,00;60,00
1714406892,73;0,00;8,76;0,13;8,00;60,00
1714406892,73;0,00;8,77;0,17;8,00;60,00
1714406892,73;0,00;8,78;0,21;8,00;60,00
1714406892,73;0,00;8,78;0,25;8,00;60,00
1714406892,73;0,00;8,79;0,29;8,00;60,00
1714406892,73;0,00;8,80;0,34;8,00;60,00
1714406892,73;0,00;8,80;0,38;8,00;60,00
1714406892,73;0,00;8,80;0,42;8,00;60,00
1714406892,73;0,00;8,81;0,47;8,00;60,00
1714406892,73;0,00;8,81;0,52;8,00;60,00
1714406892,73;0,00;8,81;0,56;8,00;60,00
1714406892,73;0,00;8,82;0,61;8,00;60,00
1714406892,73;0,00;8,82;0,65;8,00;60,00
1714406892,73;0,00;8,82;0,70;8,00;60,00
1714406892,73;0,00;8,82;0,75;8,00;60,00
1714406892,73;0,00;8,83;0,79;8,00;60,00
1714406892,73;0,00;8,83;0,84;8,00;60,00
1714406892,73;0,00;8,83;0,88;8,00;60,00
1714406892,73;0,00;8,83;0,93;8,00;60,00
1714406892,73;0,00;8,84;0,98;8,00;60,00
1714406892,73;0,00;8,84;1,02;8,00;60,00
1714406892,73;0,00;8,84;1,07;8,00;60,00
1714406892,73;0,00;8,84;1,12;8,00;60,00
1714406892,73;0,00;8,84;1,16;8,00;60,00
1714406892,73;0,00;8,85;1,21;8,00;60,00
1714406892,73;0,00;8,85;1,25;8,00;60,00
1714406892,73;0,00;8,85;1,30;8,00;60,00
1714406892,73;0,00;8,85;1,35;8,00;60,00
1714406892,73;0,00;8,85;1,40;8,00;60,00
1714406892,73;0,00;8,86;1,44;8,00;60,00
1714406892,73;0,00;8,86;1,49;8,00;60,00
1714406892,73;0,00;8,86;1,54;8,00;60,00
1714406892,73;0,00;8,86;1,59;8,00;60,00
1714406892,73;0,00;8,86;1,63;8,00;60,00
1714406892,73;0,00;8,87;1,68;8,00;60,00
1714406892,73;0,00;8,87;1,73;8,00;60,00
1714406892,73;0,00;8,87;1,77;8,00;60,00
1714406892,73;0,00;8,87;1,82;8,00;60,00
1714406892,73;0,00;8,87;1,87;8,00;60,00
1714406892,73;0,00;8,88;1,92;8,00;60,00
1714406892,73;0,00;8,88;1,96;8,00;60,00
1714406892,73;0,00;8,88;2,01;8,00;60,00
1714406892,73;0,00;8,88;2,06;8,00;60,00
1714406892,73;0,00;8,88;2,10;8,00;60,00
1714406892,73;0,00;8,89;2,15;8,00;60,00
1714406892,73;0,00;8,89;2,20;8,00;60,00
1714406892,73;0,00;8,89;2,25;8,00;60,00
1714406892,73;0,00;8,89;2,29;8,00;60,00
1714406892,73;0,00;8,89;2,34;8,00;60,00
1714406892,73;0,00;8,90;2,39;8,00;60,00
1714406892,73;0,00;8,90;2,44;8,00;60,00
1714406892,73;0,00;8,90;2,48;8,00;60,00
1714406892,73;0,00;8,90;2,53;8,00;60,00
1714406892,73;0,00;8,90;2,58;8,00;60,00
1714406892,73;0,00;8,91;2,63;8,00;60,00
1714406892,73;0,00;8,91;2,67;8,00;60,00
1714406892,73;0,00;8,91;2,72;8,00;60,00
1714406892,73;0,00;8,91;2,77;8,00;60,00
1714406892,73;0,00;8,91;2,82;8,00;60,00
1714406892,73;0,00;8,92;2,86;8,00;60,00
1714406892,73;0,00;8,92;2,91;8,00;60,00
1714406892,73;0,00;8,92;2,96;8,00;60,00
1714406892,73;0,00;8,92;3,01;8,00;60,00
1714406892,73;0,00;8,92;3,05;8,00;60,00
1714406892,73;0,00;8,92;3,10;8,00;60,00
1714406892,73;0,00;8,92;3,15;8,00;60,00
1714406892,73;0,00;8,93;3,20;8,00;60,00
1714406892,73;0,00;8,93;3,25;8,00;60,00
1714406892,73;0,00;8,93;3,30;8,00;60,00
1714406892,73;0,00;8,93;3,34;8,00;60,00
1714406892,73;0,00;8,93;3,39;8,00;60,00
1714406892,73;0,00;8,94;3,44;8,00;60,00
1714406892,73;0,00;8,94;3,48;8,00;60,00
1714406892,73;0,00;8,94;3,53;8,00;60,00
1714406892,73;0,00;8,94;3,58;8,00;60,00
1714406892,73;0,00;8,94;3,63;8,00;60,00
1714406892,73;0,00;8,94;3,68;8,00;60,00
1714406892,73;0,00;8,95;3,72;8,00;60,00
1714406892,73;0,00;8,95;3,77;8,00;60,00
1714406892,73;0,00;8,95;3,82;8,00;60,00
1714406892,73;0,00;8,96;3,87;8,00;60,00
1714406892,73;0,00;8,95;3,92;8,00;60,00
1714406892,73;0,00;8,95;3,97;8,00;60,00
1714406892,73;0,00;8,96;4,02;8,00;60,00
1714406892,73;0,00;8,96;4,06;8,00;60,00
1714406892,73;0,00;8,96;4,11;8,00;60,00
1714406892,73;0,00;8,96;4,16;8,00;60,00
1714406892,73;0,00;8,96;4,21;8,00;60,00
1714406892,73;0,00;8,96;4,25;8,00;60,00
1714406892,73;0,00;8,97;4,30;8,00;60,00
1714406892,73;0,00;8,97;4,35;8,00;60,00
1714406892,73;0,00;8,97;4,40;8,00;60,00
