t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714220511,32;0,00;0,80;0,00;80,00;600,00
1714220511,32;0,00;0,80;0,00;80,00;600,00
1714220511,32;0,00;0,99;0,00;80,00;600,00
1714220511,32;0,00;1,48;0,01;80,00;600,00
1714220511,32;0,00;2,01;0,02;80,00;600,00
1714220511,32;0,00;2,47;0,02;80,00;600,00
1714220511,32;0,00;2,97;0,03;80,00;600,00
1714220511,32;0,00;3,46;0,04;80,00;600,00
1714220511,32;0,00;3,97;0,05;80,00;600,00
1714220511,32;0,00;4,47;0,05;80,00;600,00
1714220511,32;0,00;4,98;0,06;80,00;600,00
1714220511,32;0,00;5,47;0,07;80,00;600,00
1714220511,32;0,00;5,97;0,08;80,00;600,00
1714220511,32;0,00;6,46;0,09;80,00;600,00
1714220511,32;0,00;6,97;0,10;80,00;600,00
1714220511,32;0,00;7,46;0,11;80,00;600,00
1714220511,32;0,00;7,99;0,13;80,00;600,00
1714220511,32;0,00;8,06;0,15;80,00;600,00
1714220511,32;0,00;8,06;0,17;80,00;600,00
1714220511,32;0,00;8,06;0,19;80,00;600,00
1714220511,32;0,00;8,07;0,19;80,00;600,00
1714220511,32;0,00;8,07;0,22;80,00;600,00
1714220511,32;0,00;8,07;0,24;80,00;600,00
1714220511,32;0,00;8,07;0,27;80,00;600,00
1714220511,32;0,00;8,07;0,31;80,00;600,00
1714220511,32;0,00;8,07;0,34;80,00;600,00
1714220511,32;0,00;8,07;0,37;80,00;600,00
1714220511,32;0,00;8,07;0,41;80,00;600,00
1714220511,32;0,00;8,07;0,45;80,00;600,00
1714220511,32;0,00;8,07;0,48;80,00;600,00
1714220511,32;0,00;8,07;0,52;80,00;600,00
1714220511,32;0,00;8,07;0,56;80,00;600,00
1714220511,32;0,00;8,07;0,60;80,00;600,00
1714220511,32;0,00;8,08;0,64;80,00;600,00
1714220511,32;0,00;8,08;0,67;80,00;600,00
1714220511,32;0,00;8,08;0,72;80,00;600,00
1714220511,32;0,00;8,08;0,76;80,00;600,00
1714220511,32;0,00;8,08;0,79;80,00;600,00
1714220511,32;0,00;8,08;0,83;80,00;600,00
1714220511,32;0,00;8,08;0,87;80,00;600,00
1714220511,32;0,00;8,08;0,92;80,00;600,00
1714220511,32;0,00;8,08;0,92;80,00;600,00
1714220511,32;0,00;8,08;0,96;80,00;600,00
1714220511,32;0,00;8,08;1,00;80,00;600,00
1714220511,32;0,00;8,08;1,04;80,00;600,00
1714220511,32;0,00;8,08;1,08;80,00;600,00
1714220511,32;0,00;8,08;1,12;80,00;600,00
1714220511,32;0,00;8,08;1,16;80,00;600,00
1714220511,32;0,00;8,08;1,20;80,00;600,00
1714220511,32;0,00;8,08;1,24;80,00;600,00
1714220511,32;0,00;8,08;1,28;80,00;600,00
1714220511,32;0,00;8,08;1,32;80,00;600,00
1714220511,32;0,00;8,08;1,36;80,00;600,00
1714220511,32;0,00;8,08;1,40;80,00;600,00
1714220511,32;0,00;8,08;1,44;80,00;600,00
1714220511,32;0,00;8,08;1,48;80,00;600,00
1714220511,32;0,00;8,08;1,52;80,00;600,00
1714220511,32;0,00;8,08;1,56;80,00;600,00
1714220511,32;0,00;8,08;1,60;80,00;600,00
1714220511,32;0,00;8,08;1,64;80,00;600,00
1714220511,32;0,00;8,08;1,68;80,00;600,00
1714220511,32;0,00;8,08;1,72;80,00;600,00
1714220511,32;0,00;8,08;1,76;80,00;600,00
1714220511,32;0,00;8,09;1,76;80,00;600,00
1714220511,32;0,00;8,09;1,81;80,00;600,00
1714220511,32;0,00;8,09;1,85;80,00;600,00
1714220511,32;0,00;8,09;1,88;80,00;600,00
1714220511,32;0,00;8,09;1,92;80,00;600,00
1714220511,32;0,00;8,09;1,97;80,00;600,00
1714220511,32;0,00;8,09;2,01;80,00;600,00
1714220511,32;0,00;8,09;2,05;80,00;600,00
1714220511,32;0,00;8,09;2,09;80,00;600,00
1714220511,32;0,00;8,09;2,13;80,00;600,00
1714220511,32;0,00;8,09;2,17;80,00;600,00
1714220511,32;0,00;8,09;2,21;80,00;600,00
1714220511,32;0,00;8,09;2,24;80,00;600,00
1714220511,32;0,00;8,09;2,28;80,00;600,00
1714220511,32;0,00;8,09;2,32;80,00;600,00
1714220511,32;0,00;8,09;2,36;80,00;600,00
1714220511,32;0,00;8,09;2,40;80,00;600,00
1714220511,32;0,00;8,09;2,44;80,00;600,00
1714220511,32;0,00;8,09;2,48;80,00;600,00
1714220511,32;0,00;8,10;2,48;80,00;600,00
