t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713635756,57;0,00;0,00;0,00;8,40;60,00
1713635756,57;0,00;3,04;0,00;8,40;60,00
1713635756,57;0,00;18,59;0,00;8,40;60,00
1713635756,57;0,00;35,13;0,06;8,40;60,00
1713635756,57;0,00;50,09;0,15;8,40;60,00
1713635756,57;0,00;66,21;0,21;8,40;60,00
1713635756,57;0,00;81,66;0,23;8,40;60,00
1713635756,57;0,00;97,49;0,25;8,40;60,00
1713635756,57;0,00;113,24;0,30;8,40;60,00
1713635756,57;0,00;129,35;0,40;8,40;60,00
1713635756,57;0,00;145,25;0,55;8,40;60,00
1713635756,57;0,00;160,76;0,73;8,40;60,00
1713635756,57;0,00;176,25;0,98;8,40;60,00
1713635756,57;0,00;192,21;1,23;8,40;60,00
1713635756,57;0,00;207,69;1,48;8,40;60,00
1713635756,57;0,00;223,62;1,76;8,40;60,00
1713635756,57;0,00;239,08;2,01;8,40;60,00
1713635756,57;0,00;255,14;2,26;8,40;60,00
1713635756,57;0,00;270,61;2,49;8,40;60,00
1713635756,57;0,00;287,03;2,74;8,40;60,00
1713635756,57;0,00;302,17;2,99;8,40;60,00
1713635756,57;0,00;318,15;2,99;8,40;60,00
1713635756,57;0,00;333,90;3,27;8,40;60,00
1713635756,57;0,00;349,87;3,51;8,40;60,00
1713635756,57;0,00;365,19;3,76;8,40;60,00
1713635756,57;0,00;381,38;4,02;8,40;60,00
1713635756,57;0,00;396,79;4,26;8,40;60,00
1713635756,57;0,00;412,80;4,51;8,40;60,00
1713635756,57;0,00;428,08;4,75;8,40;60,00
1713635756,57;0,00;444,35;5,01;8,40;60,00
1713635756,57;0,00;459,61;5,26;8,40;60,00
1713635756,57;0,00;475,37;5,51;8,40;60,00
1713635756,57;0,00;491,01;5,75;8,40;60,00
1713635756,57;0,00;2,89;6,00;8,40;60,00
1713635756,57;0,00;2,61;6,25;8,40;60,00
1713635756,57;0,00;2,33;6,48;8,40;60,00
1713635756,57;0,00;2,05;6,73;8,40;60,00
1713635756,57;0,00;1,86;6,89;8,40;60,00
1713635756,57;0,00;1,82;6,93;8,40;60,00
1713635756,57;0,00;1,82;6,94;8,40;60,00
1713635756,57;0,00;1,83;6,94;8,40;60,00
1713635756,57;0,00;1,84;6,94;8,40;60,00
1713635756,57;0,00;1,85;6,94;8,40;60,00
1713635756,57;0,00;1,87;6,94;8,40;60,00
1713635756,57;0,00;1,88;6,94;8,40;60,00
1713635756,57;0,00;1,89;6,94;8,40;60,00
1713635756,57;0,00;1,90;6,94;8,40;60,00
1713635756,57;0,00;1,92;6,94;8,40;60,00
1713635756,57;0,00;1,93;6,94;8,40;60,00
1713635756,57;0,00;1,94;6,95;8,40;60,00
1713635756,57;0,00;1,96;6,95;8,40;60,00
1713635756,57;0,00;1,97;6,95;8,40;60,00
1713635756,57;0,00;1,98;6,95;8,40;60,00
1713635756,57;0,00;2,00;6,95;8,40;60,00
1713635756,57;0,00;2,01;6,95;8,40;60,00
1713635756,57;0,00;2,02;6,95;8,40;60,00
1713635756,57;0,00;2,03;6,95;8,40;60,00
1713635756,57;0,00;2,04;6,95;8,40;60,00
1713635756,57;0,00;2,05;6,96;8,40;60,00
1713635756,57;0,00;2,06;6,97;8,40;60,00
1713635756,57;0,00;2,06;6,97;8,40;60,00
1713635756,57;0,00;2,07;6,98;8,40;60,00
1713635756,57;0,00;2,07;6,99;8,40;60,00
1713635756,57;0,00;2,09;6,99;8,40;60,00
1713635756,57;0,00;2,08;7,01;8,40;60,00
1713635756,57;0,00;2,10;7,01;8,40;60,00
1713635756,57;0,00;2,10;7,01;8,40;60,00
1713635756,57;0,00;2,10;7,02;8,40;60,00
1713635756,57;0,00;2,10;7,03;8,40;60,00
1713635756,57;0,00;2,10;7,04;8,40;60,00
1713635756,57;0,00;2,11;7,05;8,40;60,00
1713635756,57;0,00;2,11;7,06;8,40;60,00
1713635756,57;0,00;2,11;7,07;8,40;60,00
1713635756,57;0,00;2,11;7,08;8,40;60,00
1713635756,57;0,00;2,12;7,09;8,40;60,00
1713635756,57;0,00;2,12;7,10;8,40;60,00
1713635756,57;0,00;2,12;7,11;8,40;60,00
1713635756,57;0,00;2,12;7,12;8,40;60,00
1713635756,57;0,00;2,12;7,13;8,40;60,00
1713635756,57;0,00;2,13;7,14;8,40;60,00
1713635756,57;0,00;2,13;7,15;8,40;60,00
1713635756,57;0,00;2,13;7,16;8,40;60,00
1713635756,57;0,00;2,13;7,17;8,40;60,00
1713635756,57;0,00;2,13;7,18;8,40;60,00
1713635756,57;0,00;2,14;7,19;8,40;60,00
1713635756,57;0,00;2,16;7,19;8,40;60,00
1713635756,57;0,00;2,16;7,20;8,40;60,00
1713635756,57;0,00;2,16;7,21;8,40;60,00
1713635756,57;0,00;2,16;7,22;8,40;60,00
1713635756,57;0,00;2,16;7,23;8,40;60,00
1713635756,57;0,00;2,17;7,24;8,40;60,00
1713635756,57;0,00;2,17;7,25;8,40;60,00
1713635756,57;0,00;2,17;7,26;8,40;60,00
1713635756,57;0,00;2,17;7,27;8,40;60,00
1713635756,57;0,00;2,17;7,28;8,40;60,00
1713635756,57;0,00;2,17;7,29;8,40;60,00
1713635756,57;0,00;2,17;7,30;8,40;60,00
1713635756,57;0,00;2,18;7,31;8,40;60,00
1713635756,57;0,00;2,18;7,32;8,40;60,00
1713635756,57;0,00;2,18;7,34;8,40;60,00
1713635756,57;0,00;2,18;7,35;8,40;60,00
1713635756,57;0,00;2,18;7,36;8,40;60,00
1713635756,57;0,00;2,18;7,37;8,40;60,00
1713635756,57;0,00;2,19;7,38;8,40;60,00
1713635756,57;0,00;2,19;7,39;8,40;60,00
1713635756,57;0,00;2,19;7,40;8,40;60,00
1713635756,57;0,00;2,19;7,41;8,40;60,00
1713635756,57;0,00;2,22;7,41;8,40;60,00
1713635756,57;0,00;2,22;7,42;8,40;60,00
1713635756,57;0,00;2,22;7,43;8,40;60,00
1713635756,57;0,00;2,22;7,44;8,40;60,00
1713635756,57;0,00;2,22;7,45;8,40;60,00
1713635756,57;0,00;2,22;7,46;8,40;60,00
1713635756,57;0,00;2,23;7,47;8,40;60,00
1713635756,57;0,00;2,23;7,49;8,40;60,00
1713635756,57;0,00;2,23;7,50;8,40;60,00
1713635756,57;0,00;2,23;7,51;8,40;60,00
1713635756,57;0,00;2,23;7,52;8,40;60,00
1713635756,57;0,00;2,24;7,53;8,40;60,00
