t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,11;-0,05;7,20;-0,00;8,00;60,00
1,10;-0,05;7,20;-0,00;8,00;60,00
2,09;-0,05;7,20;-0,00;8,00;60,00
3,11;-0,06;7,20;-0,00;8,00;60,00
4,12;-0,06;7,20;-0,00;8,00;60,00
5,14;-0,06;7,20;-0,00;8,00;60,00
6,10;-0,06;7,20;-0,01;8,00;60,00
7,17;-0,06;7,20;-0,01;8,00;60,00
8,17;-0,06;7,20;-0,01;8,00;60,00
9,18;-0,06;7,20;-0,01;8,00;60,00
10,18;-0,06;9,65;-0,01;8,00;60,00
11,19;-0,05;9,65;-0,01;8,00;60,00
12,18;-0,06;9,65;-0,01;8,00;60,00
13,22;-0,06;9,65;-0,01;8,00;60,00
14,22;-0,06;9,65;-0,01;8,00;60,00
15,21;-0,06;9,65;-0,01;8,00;60,00
16,20;-0,06;9,65;-0,02;8,00;60,00
17,21;-0,06;9,65;-0,02;8,00;60,00
18,22;-0,06;9,65;-0,02;8,00;60,00
19,19;-0,06;9,65;-0,02;8,00;60,00
20,19;-0,06;12,09;-0,02;8,00;60,00
21,19;-0,06;12,09;-0,02;8,00;60,00
22,21;-0,06;12,09;-0,02;8,00;60,00
23,21;-0,06;12,09;-0,02;8,00;60,00
24,20;-0,06;12,09;-0,02;8,00;60,00
25,22;-0,06;12,09;-0,02;8,00;60,00
26,25;-0,07;12,09;-0,03;8,00;60,00
27,24;-0,07;12,09;-0,03;8,00;60,00
28,22;-0,07;12,09;-0,03;8,00;60,00
29,25;-0,06;12,09;-0,03;8,00;60,00
30,25;-0,06;16,19;-0,03;8,00;60,00
31,26;-0,06;16,19;-0,03;8,00;60,00
32,24;-0,06;16,19;-0,03;8,00;60,00
33,25;-0,06;16,19;-0,03;8,00;60,00
34,27;-0,06;16,19;-0,03;8,00;60,00
35,23;-0,06;16,19;-0,03;8,00;60,00
36,28;-0,06;16,19;-0,04;8,00;60,00
37,28;-0,06;16,19;-0,04;8,00;60,00
38,26;-0,06;16,19;-0,04;8,00;60,00
39,27;-0,07;16,19;-0,04;8,00;60,00
40,29;-0,06;24,48;-0,04;8,00;60,00
41,29;-0,06;24,48;-0,04;8,00;60,00
42,28;-0,07;24,48;-0,04;8,00;60,00
43,33;-0,07;24,48;-0,04;8,00;60,00
44,28;-0,07;24,48;-0,04;8,00;60,00
45,32;-0,06;24,48;-0,05;8,00;60,00
46,30;-0,07;24,48;-0,05;8,00;60,00
47,32;-0,07;24,48;-0,05;8,00;60,00
48,36;-0,07;24,48;-0,05;8,00;60,00
49,33;-0,06;24,48;-0,05;8,00;60,00
50,39;-0,06;50,25;-0,05;8,00;60,00
51,38;-0,06;50,25;-0,05;8,00;60,00
52,39;-0,06;50,25;-0,05;8,00;60,00
53,44;-0,06;50,25;-0,05;8,00;60,00
54,44;-0,06;50,25;-0,06;8,00;60,00
55,41;-0,06;50,25;-0,06;8,00;60,00
56,41;-0,06;50,25;-0,06;8,00;60,00
57,47;-0,06;50,25;-0,06;8,00;60,00
58,42;-0,06;50,25;-0,06;8,00;60,00
59,45;-0,06;50,25;-0,06;8,00;60,00
