t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,00;0,02;7,20;0,00;8,00;60,00
0,17;32,62;7,20;0,05;8,00;60,00
0,50;15,68;7,20;0,18;8,00;60,00
0,81;4,39;7,20;0,23;8,00;60,00
1,12;0,94;7,20;0,24;8,00;60,00
1,41;0,28;7,20;0,25;8,00;60,00
1,74;0,14;7,20;0,25;8,00;60,00
2,03;0,36;7,20;0,25;8,00;60,00
2,34;1,34;7,20;0,25;8,00;60,00
2,68;4,19;7,20;0,27;8,00;60,00
2,99;6,03;7,20;0,30;8,00;60,00
3,28;6,76;7,20;0,33;8,00;60,00
3,62;7,00;7,20;0,37;8,00;60,00
3,93;7,08;7,20;0,40;8,00;60,00
4,24;7,10;7,20;0,44;8,00;60,00
4,55;7,12;7,20;0,47;8,00;60,00
4,87;7,13;7,20;0,51;8,00;60,00
5,17;7,13;7,20;0,55;8,00;60,00
5,48;7,13;7,20;0,59;8,00;60,00
5,80;7,13;7,20;0,62;8,00;60,00
6,11;7,14;7,20;0,66;8,00;60,00
6,41;7,14;7,20;0,70;8,00;60,00
6,73;7,14;7,20;0,73;8,00;60,00
7,05;7,14;7,20;0,77;8,00;60,00
7,35;7,14;7,20;0,81;8,00;60,00
7,66;7,14;7,20;0,84;8,00;60,00
8,00;7,14;7,20;0,89;8,00;60,00
8,29;7,14;7,20;0,92;8,00;60,00
8,61;7,14;7,20;0,96;8,00;60,00
8,92;7,14;7,20;1,00;8,00;60,00
9,23;7,14;7,20;1,03;8,00;60,00
9,56;7,14;7,20;1,07;8,00;60,00
9,87;7,14;7,20;1,11;8,00;60,00
10,18;7,14;8,26;1,14;8,00;60,00
10,54;7,14;8,26;1,19;8,00;60,00
10,87;7,18;8,26;1,23;8,00;60,00
11,12;7,31;8,26;1,26;8,00;60,00
11,43;7,48;8,26;1,30;8,00;60,00
11,72;7,63;8,26;1,33;8,00;60,00
12,06;7,73;8,26;1,37;8,00;60,00
12,35;7,80;8,26;1,41;8,00;60,00
12,68;7,85;8,26;1,46;8,00;60,00
12,99;7,87;8,26;1,50;8,00;60,00
13,30;7,90;8,26;1,54;8,00;60,00
13,62;7,92;8,26;1,58;8,00;60,00
13,91;7,94;8,26;1,62;8,00;60,00
14,22;7,95;8,26;1,66;8,00;60,00
14,55;7,96;8,26;1,70;8,00;60,00
14,86;7,97;8,26;1,74;8,00;60,00
15,15;7,97;8,26;1,78;8,00;60,00
15,48;7,98;8,26;1,83;8,00;60,00
15,80;7,98;8,26;1,87;8,00;60,00
16,11;7,99;8,26;1,91;8,00;60,00
16,42;7,99;8,26;1,95;8,00;60,00
16,75;8,00;8,26;2,00;8,00;60,00
17,04;8,00;8,26;2,03;8,00;60,00
17,37;8,01;8,26;2,08;8,00;60,00
17,66;8,02;8,26;2,12;8,00;60,00
17,99;8,04;8,26;2,16;8,00;60,00
18,31;8,04;8,26;2,20;8,00;60,00
18,61;8,04;8,26;2,24;8,00;60,00
18,95;8,05;8,26;2,29;8,00;60,00
19,24;8,06;8,26;2,33;8,00;60,00
