t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,00;0,06;7,20;0,00;8,00;60,00
0,82;14,32;7,20;0,10;8,00;60,00
1,83;10,39;7,20;0,31;8,00;60,00
2,80;8,28;7,20;0,46;8,00;60,00
3,83;7,64;7,20;0,59;8,00;60,00
4,80;7,45;7,20;0,72;8,00;60,00
5,82;7,37;7,20;0,84;8,00;60,00
6,78;7,35;7,20;0,96;8,00;60,00
7,82;7,32;7,20;1,09;8,00;60,00
8,81;7,31;7,20;1,21;8,00;60,00
9,83;7,29;7,20;1,33;8,00;60,00
10,82;7,28;7,99;1,45;8,00;60,00
11,78;7,28;7,99;1,57;8,00;60,00
12,84;7,37;7,99;1,70;8,00;60,00
13,82;7,49;7,99;1,82;8,00;60,00
14,81;7,55;7,99;1,94;8,00;60,00
15,82;7,60;7,99;2,07;8,00;60,00
16,85;7,63;7,99;2,20;8,00;60,00
17,84;7,66;7,99;2,33;8,00;60,00
18,85;7,68;7,99;2,46;8,00;60,00
19,83;7,70;7,99;2,58;8,00;60,00
20,82;7,72;8,10;2,71;8,00;60,00
21,82;7,75;8,10;2,84;8,00;60,00
22,82;7,77;8,10;2,97;8,00;60,00
23,83;7,80;8,10;3,10;8,00;60,00
24,83;7,82;8,10;3,23;8,00;60,00
25,83;7,84;8,10;3,36;8,00;60,00
26,84;7,86;8,10;3,49;8,00;60,00
27,84;7,87;8,10;3,62;8,00;60,00
