t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714222519,09;0,00;8,00;0,00;800,00;600,00
1714222519,09;0,00;8,00;0,00;800,00;600,00
1714222519,09;0,00;8,41;0,01;800,00;600,00
1714222519,09;0,00;13,46;0,01;800,00;600,00
1714222519,09;0,00;18,39;0,01;800,00;600,00
1714222519,09;0,00;23,46;0,01;800,00;600,00
1714222519,09;0,00;28,33;0,02;800,00;600,00
1714222519,09;0,00;33,31;0,02;800,00;600,00
1714222519,09;0,00;38,27;0,02;800,00;600,00
1714222519,09;0,00;43,38;0,03;800,00;600,00
1714222519,09;0,00;48,31;0,04;800,00;600,00
1714222519,09;0,00;53,39;0,07;800,00;600,00
1714222519,09;0,00;58,27;0,10;800,00;600,00
1714222519,09;0,00;63,37;0,14;800,00;600,00
1714222519,09;0,00;68,20;0,18;800,00;600,00
1714222519,09;0,00;73,34;0,23;800,00;600,00
1714222519,09;0,00;78,20;0,28;800,00;600,00
1714222519,09;0,00;80,67;0,33;800,00;600,00
1714222519,09;0,00;80,70;0,39;800,00;600,00
1714222519,09;0,00;80,74;0,46;800,00;600,00
1714222519,09;0,00;80,77;0,54;800,00;600,00
1714222519,09;0,00;80,81;0,63;800,00;600,00
1714222519,09;0,00;80,84;0,72;800,00;600,00
1714222519,09;0,00;80,88;0,72;800,00;600,00
1714222519,09;0,00;80,91;0,82;800,00;600,00
1714222519,09;0,00;80,95;0,93;800,00;600,00
1714222519,09;0,00;80,97;1,12;800,00;600,00
1714222519,09;0,00;80,98;1,47;800,00;600,00
1714222519,09;0,00;80,97;1,94;800,00;600,00
1714222519,09;0,00;80,97;2,44;800,00;600,00
1714222519,09;0,00;80,96;2,89;800,00;600,00
1714222519,09;0,00;80,96;3,35;800,00;600,00
1714222519,09;0,00;80,96;3,80;800,00;600,00
1714222519,09;0,00;80,95;4,24;800,00;600,00
1714222519,09;0,00;80,95;4,71;800,00;600,00
1714222519,09;0,00;80,95;5,16;800,00;600,00
1714222519,09;0,00;80,94;5,61;800,00;600,00
1714222519,09;0,00;80,94;6,08;800,00;600,00
1714222519,09;0,00;80,94;6,49;800,00;600,00
1714222519,09;0,00;80,93;6,96;800,00;600,00
1714222519,09;0,00;80,93;7,41;800,00;600,00
1714222519,09;0,00;80,93;7,86;800,00;600,00
1714222519,09;0,00;80,97;7,86;800,00;600,00
1714222519,09;0,00;80,97;8,30;800,00;600,00
1714222519,09;0,00;80,97;8,74;800,00;600,00
1714222519,09;0,00;80,96;9,22;800,00;600,00
1714222519,09;0,00;80,96;9,67;800,00;600,00
1714222519,09;0,00;80,96;10,12;800,00;600,00
1714222519,09;0,00;80,96;10,52;800,00;600,00
1714222519,09;0,00;80,95;11,00;800,00;600,00
1714222519,09;0,00;80,95;11,47;800,00;600,00
1714222519,09;0,00;80,95;11,92;800,00;600,00
1714222519,09;0,00;80,94;12,38;800,00;600,00
1714222519,09;0,00;80,94;12,81;800,00;600,00
1714222519,09;0,00;80,94;13,26;800,00;600,00
1714222519,09;0,00;80,94;13,68;800,00;600,00
1714222519,09;0,00;80,93;14,15;800,00;600,00
1714222519,09;0,00;80,93;14,60;800,00;600,00
1714222519,09;0,00;80,93;15,05;800,00;600,00
1714222519,09;0,00;80,92;15,50;800,00;600,00
1714222519,09;0,00;80,92;15,95;800,00;600,00
1714222519,09;0,00;80,92;16,39;800,00;600,00
1714222519,09;0,00;80,91;16,83;800,00;600,00
1714222519,09;0,00;80,96;16,83;800,00;600,00
1714222519,09;0,00;80,95;17,30;800,00;600,00
1714222519,09;0,00;80,95;17,73;800,00;600,00
1714222519,09;0,00;80,95;18,18;800,00;600,00
1714222519,09;0,00;80,95;18,63;800,00;600,00
1714222519,09;0,00;80,94;19,07;800,00;600,00
1714222519,09;0,00;80,94;19,52;800,00;600,00
1714222519,09;0,00;80,94;19,96;800,00;600,00
1714222519,09;0,00;80,94;20,43;800,00;600,00
1714222519,09;0,00;80,94;20,85;800,00;600,00
1714222519,09;0,00;80,93;21,32;800,00;600,00
1714222519,09;0,00;80,93;21,75;800,00;600,00
1714222519,09;0,00;80,93;22,19;800,00;600,00
1714222519,09;0,00;80,92;22,65;800,00;600,00
1714222519,09;0,00;80,92;23,10;800,00;600,00
1714222519,09;0,00;80,92;23,54;800,00;600,00
1714222519,09;0,00;80,92;23,98;800,00;600,00
1714222519,09;0,00;80,91;24,43;800,00;600,00
1714222519,09;0,00;80,91;24,90;800,00;600,00
1714222519,09;0,00;80,91;25,34;800,00;600,00
1714222519,09;0,00;80,95;25,34;800,00;600,00
1714222519,09;0,00;80,95;25,81;800,00;600,00
1714222519,09;0,00;80,95;26,25;800,00;600,00
