t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,00;0,00;7,20;0,00;8,00;60,00
0,24;28,52;7,20;0,06;8,00;60,00
0,56;18,08;7,20;0,18;8,00;60,00
0,84;5,40;7,20;0,24;8,00;60,00
1,20;1,54;7,90;0,26;8,00;60,00
1,53;1,67;7,90;0,27;8,00;60,00
1,81;2,21;7,90;0,28;8,00;60,00
2,12;2,45;7,90;0,29;8,00;60,00
2,43;3,46;8,02;0,30;8,00;60,00
2,76;4,96;8,02;0,33;8,00;60,00
3,06;6,03;8,02;0,36;8,00;60,00
3,39;6,66;8,02;0,39;8,00;60,00
3,69;7,04;8,07;0,42;8,00;60,00
4,00;7,31;8,07;0,46;8,00;60,00
4,32;7,49;8,07;0,50;8,00;60,00
4,63;7,64;8,07;0,54;8,00;60,00
4,94;7,74;8,09;0,58;8,00;60,00
5,27;7,80;8,09;0,62;8,00;60,00
5,56;7,85;8,09;0,66;8,00;60,00
5,89;7,88;8,09;0,70;8,00;60,00
6,17;7,91;8,09;0,74;8,00;60,00
6,51;7,93;8,09;0,78;8,00;60,00
6,79;7,94;8,09;0,82;8,00;60,00
7,13;7,96;8,09;0,87;8,00;60,00
7,43;7,96;8,10;0,91;8,00;60,00
7,75;7,97;8,10;0,95;8,00;60,00
8,05;7,98;8,10;0,99;8,00;60,00
8,36;7,98;8,10;1,03;8,00;60,00
8,66;7,99;8,10;1,07;8,00;60,00
9,00;7,99;8,10;1,12;8,00;60,00
9,34;8,00;8,10;1,16;8,00;60,00
9,61;8,00;8,10;1,20;8,00;60,00
9,95;8,00;8,10;1,24;8,00;60,00
10,28;8,01;8,10;1,29;8,00;60,00
10,59;8,01;8,10;1,33;8,00;60,00
10,90;8,01;8,10;1,37;8,00;60,00
11,21;8,02;8,10;1,41;8,00;60,00
11,51;8,02;8,10;1,45;8,00;60,00
11,82;8,02;8,10;1,49;8,00;60,00
12,13;8,03;8,10;1,53;8,00;60,00
12,44;8,03;8,11;1,57;8,00;60,00
12,76;8,04;8,11;1,62;8,00;60,00
13,08;8,04;8,11;1,66;8,00;60,00
13,36;8,04;8,11;1,70;8,00;60,00
13,72;8,04;8,11;1,75;8,00;60,00
14,03;8,04;8,11;1,79;8,00;60,00
14,32;8,05;8,11;1,83;8,00;60,00
14,65;8,05;8,11;1,87;8,00;60,00
14,94;8,05;8,11;1,91;8,00;60,00
15,28;8,05;8,11;1,96;8,00;60,00
15,56;8,05;8,11;1,99;8,00;60,00
15,87;8,05;8,11;2,03;8,00;60,00
16,20;8,06;8,11;2,08;8,00;60,00
16,50;8,06;8,11;2,12;8,00;60,00
16,84;8,06;8,11;2,16;8,00;60,00
17,14;8,06;8,11;2,21;8,00;60,00
17,45;8,06;8,11;2,25;8,00;60,00
17,78;8,06;8,11;2,29;8,00;60,00
18,06;8,06;8,11;2,33;8,00;60,00
18,38;8,06;8,11;2,37;8,00;60,00
18,71;8,06;8,11;2,42;8,00;60,00
19,01;8,06;8,11;2,46;8,00;60,00
19,32;8,06;8,11;2,50;8,00;60,00
19,63;8,05;8,11;2,54;8,00;60,00
19,91;8,05;8,12;2,58;8,00;60,00
20,27;8,05;8,12;2,63;8,00;60,00
20,55;8,04;8,12;2,66;8,00;60,00
20,89;8,03;8,12;2,71;8,00;60,00
21,22;8,03;8,12;2,75;8,00;60,00
21,53;8,02;8,12;2,79;8,00;60,00
21,84;8,02;8,12;2,84;8,00;60,00
22,15;8,02;8,12;2,88;8,00;60,00
22,46;8,02;8,12;2,92;8,00;60,00
22,77;8,02;8,12;2,96;8,00;60,00
23,06;8,02;8,12;3,00;8,00;60,00
23,39;8,03;8,12;3,04;8,00;60,00
23,72;8,02;8,12;3,09;8,00;60,00
24,02;8,02;8,12;3,13;8,00;60,00
24,32;8,02;8,12;3,17;8,00;60,00
24,65;8,01;8,12;3,21;8,00;60,00
24,98;8,01;8,13;3,26;8,00;60,00
25,32;8,00;8,13;3,30;8,00;60,00
25,57;7,99;8,13;3,33;8,00;60,00
25,88;7,99;8,13;3,38;8,00;60,00
26,18;7,98;8,13;3,42;8,00;60,00
26,52;7,97;8,13;3,46;8,00;60,00
26,82;7,96;8,13;3,50;8,00;60,00
27,11;7,95;8,13;3,54;8,00;60,00
27,44;7,92;8,14;3,58;8,00;60,00
27,78;7,90;8,14;3,63;8,00;60,00
28,09;7,88;8,14;3,67;8,00;60,00
28,40;7,87;8,14;3,71;8,00;60,00
28,70;7,84;8,15;3,75;8,00;60,00
29,03;7,81;8,15;3,79;8,00;60,00
29,34;7,77;8,15;3,83;8,00;60,00
29,62;7,73;8,15;3,87;8,00;60,00
29,97;7,68;8,17;3,91;8,00;60,00
30,42;7,65;8,17;3,97;8,00;60,00
30,57;7,62;8,17;3,99;8,00;60,00
30,87;7,59;8,17;4,03;8,00;60,00
31,19;7,53;8,19;4,07;8,00;60,00
31,52;7,47;8,19;4,11;8,00;60,00
31,83;7,39;8,19;4,15;8,00;60,00
32,12;7,32;8,19;4,18;8,00;60,00
32,45;7,24;8,23;4,22;8,00;60,00
32,76;7,20;8,23;4,26;8,00;60,00
33,10;7,19;8,23;4,30;8,00;60,00
33,38;7,18;8,23;4,33;8,00;60,00
33,69;7,09;8,28;4,37;8,00;60,00
34,03;6,86;8,28;4,41;8,00;60,00
34,34;6,54;8,28;4,45;8,00;60,00
34,64;6,15;8,28;4,48;8,00;60,00
34,96;5,75;8,37;4,51;8,00;60,00
35,32;5,38;8,37;4,54;8,00;60,00
35,60;5,05;8,37;4,57;8,00;60,00
35,88;4,72;8,37;4,59;8,00;60,00
36,17;4,40;8,53;4,61;8,00;60,00
36,51;4,11;8,53;4,64;8,00;60,00
36,82;3,84;8,53;4,66;8,00;60,00
37,15;3,54;8,53;4,68;8,00;60,00
37,46;3,29;8,80;4,69;8,00;60,00
37,76;3,06;8,80;4,71;8,00;60,00
38,05;2,83;8,80;4,72;8,00;60,00
38,36;2,63;8,80;4,74;8,00;60,00
38,71;2,44;9,15;4,75;8,00;60,00
39,04;2,27;9,15;4,77;8,00;60,00
39,32;2,13;9,15;4,78;8,00;60,00
39,64;2,02;9,15;4,79;8,00;60,00
39,96;1,92;9,59;4,80;8,00;60,00
40,28;1,84;9,59;4,81;8,00;60,00
40,58;1,78;9,59;4,82;8,00;60,00
40,86;1,73;9,59;4,83;8,00;60,00
41,22;1,70;10,11;4,84;8,00;60,00
41,54;1,66;10,11;4,84;8,00;60,00
41,84;1,62;10,11;4,85;8,00;60,00
42,14;1,59;10,11;4,86;8,00;60,00
42,46;1,57;10,71;4,87;8,00;60,00
42,77;1,55;10,71;4,88;8,00;60,00
43,09;1,53;10,71;4,89;8,00;60,00
43,42;1,51;10,71;4,89;8,00;60,00
43,69;1,50;11,40;4,90;8,00;60,00
44,02;1,48;11,40;4,91;8,00;60,00
44,31;1,45;11,40;4,92;8,00;60,00
44,64;1,42;11,40;4,92;8,00;60,00
44,94;1,39;12,23;4,93;8,00;60,00
45,26;1,37;12,23;4,94;8,00;60,00
45,59;1,34;12,23;4,95;8,00;60,00
45,90;1,30;12,23;4,95;8,00;60,00
46,20;1,28;13,22;4,96;8,00;60,00
46,51;1,26;13,22;4,97;8,00;60,00
46,80;1,25;13,22;4,97;8,00;60,00
47,15;1,23;13,22;4,98;8,00;60,00
47,46;1,23;14,42;4,98;8,00;60,00
47,76;1,22;14,42;4,99;8,00;60,00
48,05;1,21;14,42;5,00;8,00;60,00
48,40;1,20;14,42;5,00;8,00;60,00
48,71;1,19;15,89;5,01;8,00;60,00
49,03;1,18;15,89;5,02;8,00;60,00
49,33;1,17;15,89;5,02;8,00;60,00
49,65;1,17;15,89;5,03;8,00;60,00
49,95;1,16;17,71;5,03;8,00;60,00
50,29;1,15;17,71;5,04;8,00;60,00
50,59;1,15;17,71;5,05;8,00;60,00
50,91;1,14;17,71;5,05;8,00;60,00
51,20;1,13;20,06;5,06;8,00;60,00
51,52;1,12;20,06;5,06;8,00;60,00
51,84;1,12;20,06;5,07;8,00;60,00
52,15;1,10;20,06;5,08;8,00;60,00
52,46;1,10;23,22;5,08;8,00;60,00
52,79;1,09;23,22;5,09;8,00;60,00
53,08;1,08;23,22;5,09;8,00;60,00
53,41;1,06;23,22;5,10;8,00;60,00
53,69;1,05;27,53;5,10;8,00;60,00
54,03;1,04;27,53;5,11;8,00;60,00
54,35;1,03;27,53;5,12;8,00;60,00
54,66;1,01;27,53;5,12;8,00;60,00
54,97;1,00;34,30;5,13;8,00;60,00
55,29;0,98;34,30;5,13;8,00;60,00
55,59;0,96;34,30;5,14;8,00;60,00
55,92;0,95;34,30;5,14;8,00;60,00
56,23;0,94;45,45;5,15;8,00;60,00
56,54;0,92;45,45;5,15;8,00;60,00
56,84;0,89;45,45;5,16;8,00;60,00
57,15;0,87;45,45;5,16;8,00;60,00
57,46;0,85;67,09;5,16;8,00;60,00
57,77;0,82;67,09;5,17;8,00;60,00
58,10;0,80;67,09;5,17;8,00;60,00
58,41;0,79;67,09;5,18;8,00;60,00
58,72;0,78;132,53;5,18;8,00;60,00
59,04;0,76;132,53;5,19;8,00;60,00
59,36;0,75;132,53;5,19;8,00;60,00
59,62;0,74;132,53;5,19;8,00;60,00
60,00;0,72;44078,91;5,20;8,00;60,00
