t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714059827,54;0,00;0,80;0,00;8,00;60,00
1714059827,54;0,00;0,80;0,00;8,00;60,00
1714059827,54;0,00;0,80;0,00;8,00;60,00
1714059827,54;0,00;1,18;0,00;8,00;60,00
1714059827,54;0,00;1,60;0,00;8,00;60,00
1714059827,54;0,00;2,11;0,00;8,00;60,00
1714059827,54;0,00;2,57;0,00;8,00;60,00
1714059827,54;0,00;3,04;0,01;8,00;60,00
1714059827,54;0,00;3,55;0,01;8,00;60,00
1714059827,54;0,00;4,07;0,01;8,00;60,00
1714059827,54;0,00;4,63;0,01;8,00;60,00
1714059827,54;0,00;5,10;0,01;8,00;60,00
1714059827,54;0,00;5,63;0,01;8,00;60,00
1714059827,54;0,00;6,22;0,01;8,00;60,00
1714059827,54;0,00;6,61;0,01;8,00;60,00
1714059827,54;0,00;7,08;0,01;8,00;60,00
1714059827,54;0,00;7,64;0,01;8,00;60,00
1714059827,54;0,00;8,72;0,02;8,00;60,00
1714059827,54;0,00;8,75;0,03;8,00;60,00
1714059827,54;0,00;8,79;0,05;8,00;60,00
1714059827,54;0,00;8,81;0,07;8,00;60,00
1714059827,54;0,00;8,83;0,10;8,00;60,00
1714059827,54;0,00;8,83;0,14;8,00;60,00
1714059827,54;0,00;8,85;0,18;8,00;60,00
1714059827,54;0,00;8,90;0,18;8,00;60,00
1714059827,54;0,00;8,89;0,23;8,00;60,00
1714059827,54;0,00;8,89;0,29;8,00;60,00
1714059827,54;0,00;8,87;0,34;8,00;60,00
1714059827,54;0,00;8,92;0,34;8,00;60,00
1714059827,54;0,00;8,92;0,40;8,00;60,00
1714059827,54;0,00;8,90;0,45;8,00;60,00
1714059827,54;0,00;8,89;0,52;8,00;60,00
1714059827,54;0,00;8,93;0,52;8,00;60,00
1714059827,54;0,00;8,91;0,58;8,00;60,00
1714059827,54;0,00;8,89;0,65;8,00;60,00
1714059827,54;0,00;8,95;0,65;8,00;60,00
1714059827,54;0,00;8,92;0,71;8,00;60,00
1714059827,54;0,00;8,90;0,78;8,00;60,00
1714059827,54;0,00;8,98;0,78;8,00;60,00
1714059827,54;0,00;8,94;0,84;8,00;60,00
1714059827,54;0,00;8,92;0,90;8,00;60,00
1714059827,54;0,00;8,89;0,96;8,00;60,00
1714059827,54;0,00;8,96;0,96;8,00;60,00
1714059827,54;0,00;8,94;1,03;8,00;60,00
1714059827,54;0,00;8,92;1,09;8,00;60,00
1714059827,54;0,00;8,90;1,14;8,00;60,00
1714059827,54;0,00;8,98;1,14;8,00;60,00
1714059827,54;0,00;8,95;1,21;8,00;60,00
1714059827,54;0,00;8,93;1,27;8,00;60,00
1714059827,54;0,00;8,90;1,33;8,00;60,00
1714059827,54;0,00;8,90;1,38;8,00;60,00
1714059827,54;0,00;8,95;1,38;8,00;60,00
1714059827,54;0,00;8,93;1,45;8,00;60,00
1714059827,54;0,00;8,91;1,50;8,00;60,00
1714059827,54;0,00;8,99;1,50;8,00;60,00
1714059827,54;0,00;8,96;1,57;8,00;60,00
1714059827,54;0,00;8,94;1,63;8,00;60,00
1714059827,54;0,00;8,93;1,68;8,00;60,00
1714059827,54;0,00;8,93;1,73;8,00;60,00
1714059827,54;0,00;8,91;1,80;8,00;60,00
1714059827,54;0,00;8,97;1,80;8,00;60,00
1714059827,54;0,00;8,94;1,86;8,00;60,00
1714059827,54;0,00;8,95;1,91;8,00;60,00
1714059827,54;0,00;8,91;1,97;8,00;60,00
1714059827,54;0,00;8,99;1,97;8,00;60,00
1714059827,54;0,00;8,97;2,04;8,00;60,00
1714059827,54;0,00;8,94;2,10;8,00;60,00
1714059827,54;0,00;8,91;2,16;8,00;60,00
1714059827,54;0,00;9,02;2,16;8,00;60,00
1714059827,54;0,00;8,97;2,22;8,00;60,00
1714059827,54;0,00;8,94;2,28;8,00;60,00
1714059827,54;0,00;8,91;2,35;8,00;60,00
1714059827,54;0,00;8,99;2,35;8,00;60,00
1714059827,54;0,00;8,96;2,41;8,00;60,00
1714059827,54;0,00;8,95;2,47;8,00;60,00
1714059827,54;0,00;8,93;2,52;8,00;60,00
1714059827,54;0,00;8,92;2,58;8,00;60,00
1714059827,54;0,00;9,00;2,58;8,00;60,00
1714059827,54;0,00;8,97;2,64;8,00;60,00
1714059827,54;0,00;8,95;2,70;8,00;60,00
1714059827,54;0,00;9,05;2,70;8,00;60,00
1714059827,54;0,00;8,96;2,78;8,00;60,00
1714059827,54;0,00;8,92;2,85;8,00;60,00
1714059827,54;0,00;9,02;2,85;8,00;60,00
1714059827,54;0,00;8,98;2,91;8,00;60,00
1714059827,54;0,00;8,98;2,96;8,00;60,00
1714059827,54;0,00;8,97;3,01;8,00;60,00
1714059827,54;0,00;8,95;3,08;8,00;60,00
1714059827,54;0,00;9,03;3,08;8,00;60,00
1714059827,54;0,00;8,99;3,14;8,00;60,00
1714059827,54;0,00;8,97;3,20;8,00;60,00
1714059827,54;0,00;8,96;3,25;8,00;60,00
1714059827,54;0,00;8,92;3,32;8,00;60,00
