t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714058262,60;0,00;0,00;0,00;8,00;60,00
1714058262,60;0,00;0,15;0,00;8,00;60,00
1714058262,60;0,00;0,74;0,00;8,00;60,00
1714058262,60;0,00;1,32;0,00;8,00;60,00
1714058262,60;0,00;1,67;0,00;8,00;60,00
1714058262,60;0,00;2,27;0,01;8,00;60,00
1714058262,60;0,00;2,66;0,01;8,00;60,00
1714058262,60;0,00;3,15;0,01;8,00;60,00
1714058262,60;0,00;3,67;0,01;8,00;60,00
1714058262,60;0,00;4,18;0,01;8,00;60,00
1714058262,60;0,00;4,71;0,01;8,00;60,00
1714058262,60;0,00;5,23;0,02;8,00;60,00
1714058262,60;0,00;5,68;0,02;8,00;60,00
1714058262,60;0,00;6,35;0,02;8,00;60,00
1714058262,60;0,00;6,69;0,02;8,00;60,00
1714058262,60;0,00;7,20;0,02;8,00;60,00
1714058262,60;0,00;7,70;0,02;8,00;60,00
1714058262,60;0,00;8,72;0,03;8,00;60,00
1714058262,60;0,00;8,76;0,03;8,00;60,00
1714058262,60;0,00;8,80;0,05;8,00;60,00
1714058262,60;0,00;8,85;0,05;8,00;60,00
1714058262,60;0,00;8,87;0,08;8,00;60,00
1714058262,60;0,00;8,89;0,11;8,00;60,00
1714058262,60;0,00;8,90;0,14;8,00;60,00
1714058262,60;0,00;8,91;0,18;8,00;60,00
1714058262,60;0,00;8,91;0,23;8,00;60,00
1714058262,60;0,00;8,91;0,27;8,00;60,00
1714058262,60;0,00;8,91;0,32;8,00;60,00
1714058262,60;0,00;8,92;0,36;8,00;60,00
1714058262,60;0,00;8,91;0,40;8,00;60,00
1714058262,60;0,00;8,90;0,47;8,00;60,00
1714058262,60;0,00;8,95;0,47;8,00;60,00
1714058262,60;0,00;8,93;0,53;8,00;60,00
1714058262,60;0,00;8,94;0,58;8,00;60,00
1714058262,60;0,00;8,93;0,62;8,00;60,00
1714058262,60;0,00;8,93;0,67;8,00;60,00
1714058262,60;0,00;8,91;0,73;8,00;60,00
1714058262,60;0,00;8,96;0,73;8,00;60,00
1714058262,60;0,00;8,95;0,80;8,00;60,00
1714058262,60;0,00;8,95;0,85;8,00;60,00
1714058262,60;0,00;8,94;0,89;8,00;60,00
1714058262,60;0,00;8,94;0,94;8,00;60,00
1714058262,60;0,00;8,94;0,99;8,00;60,00
1714058262,60;0,00;8,94;1,04;8,00;60,00
1714058262,60;0,00;8,94;1,09;8,00;60,00
1714058262,60;0,00;8,94;1,13;8,00;60,00
1714058262,60;0,00;9,01;1,13;8,00;60,00
1714058262,60;0,00;8,96;1,20;8,00;60,00
1714058262,60;0,00;8,95;1,26;8,00;60,00
1714058262,60;0,00;8,95;1,31;8,00;60,00
1714058262,60;0,00;8,95;1,36;8,00;60,00
1714058262,60;0,00;8,93;1,42;8,00;60,00
1714058262,60;0,00;8,99;1,42;8,00;60,00
1714058262,60;0,00;8,98;1,48;8,00;60,00
1714058262,60;0,00;8,96;1,53;8,00;60,00
1714058262,60;0,00;8,96;1,58;8,00;60,00
1714058262,60;0,00;8,94;1,65;8,00;60,00
1714058262,60;0,00;9,00;1,65;8,00;60,00
1714058262,60;0,00;8,99;1,71;8,00;60,00
1714058262,60;0,00;8,98;1,76;8,00;60,00
1714058262,60;0,00;8,96;1,82;8,00;60,00
1714058262,60;0,00;8,94;1,87;8,00;60,00
1714058262,60;0,00;9,01;1,87;8,00;60,00
1714058262,60;0,00;8,98;1,93;8,00;60,00
1714058262,60;0,00;8,99;1,98;8,00;60,00
1714058262,60;0,00;8,99;2,03;8,00;60,00
1714058262,60;0,00;9,00;2,08;8,00;60,00
1714058262,60;0,00;8,99;2,13;8,00;60,00
1714058262,60;0,00;8,96;2,19;8,00;60,00
1714058262,60;0,00;8,95;2,24;8,00;60,00
1714058262,60;0,00;8,94;2,29;8,00;60,00
1714058262,60;0,00;8,95;2,34;8,00;60,00
1714058262,60;0,00;9,03;2,34;8,00;60,00
1714058262,60;0,00;9,01;2,40;8,00;60,00
1714058262,60;0,00;8,98;2,45;8,00;60,00
1714058262,60;0,00;8,96;2,51;8,00;60,00
1714058262,60;0,00;8,97;2,56;8,00;60,00
1714058262,60;0,00;8,96;2,61;8,00;60,00
1714058262,60;0,00;8,95;2,66;8,00;60,00
1714058262,60;0,00;8,95;2,71;8,00;60,00
1714058262,60;0,00;8,95;2,76;8,00;60,00
1714058262,60;0,00;9,04;2,76;8,00;60,00
1714058262,60;0,00;9,02;2,81;8,00;60,00
1714058262,60;0,00;8,99;2,87;8,00;60,00
1714058262,60;0,00;8,98;2,92;8,00;60,00
1714058262,60;0,00;8,95;2,98;8,00;60,00
1714058262,60;0,00;8,96;3,03;8,00;60,00
1714058262,60;0,00;9,03;3,03;8,00;60,00
1714058262,60;0,00;8,99;3,10;8,00;60,00
1714058262,60;0,00;8,97;3,16;8,00;60,00
1714058262,60;0,00;9,05;3,16;8,00;60,00
1714058262,60;0,00;9,02;3,23;8,00;60,00
1714058262,60;0,00;9,04;3,27;8,00;60,00
1714058262,60;0,00;9,02;3,32;8,00;60,00
1714058262,60;0,00;9,02;3,37;8,00;60,00
1714058262,60;0,00;8,98;3,44;8,00;60,00
1714058262,60;0,00;8,98;3,49;8,00;60,00
1714058262,60;0,00;9,06;3,49;8,00;60,00
1714058262,60;0,00;9,03;3,55;8,00;60,00
1714058262,60;0,00;9,04;3,60;8,00;60,00
1714058262,60;0,00;9,04;3,65;8,00;60,00
1714058262,60;0,00;8,99;3,71;8,00;60,00
1714058262,60;0,00;9,09;3,71;8,00;60,00
1714058262,60;0,00;9,05;3,78;8,00;60,00
1714058262,60;0,00;9,00;3,84;8,00;60,00
1714058262,60;0,00;9,00;3,89;8,00;60,00
1714058262,60;0,00;9,01;3,94;8,00;60,00
1714058262,60;0,00;8,99;3,99;8,00;60,00
1714058262,60;0,00;9,01;4,04;8,00;60,00
1714058262,60;0,00;9,00;4,09;8,00;60,00
1714058262,60;0,00;9,01;4,14;8,00;60,00
1714058262,60;0,00;8,97;4,19;8,00;60,00
1714058262,60;0,00;9,08;4,19;8,00;60,00
1714058262,60;0,00;9,06;4,25;8,00;60,00
1714058262,60;0,00;9,08;4,30;8,00;60,00
1714058262,60;0,00;9,03;4,35;8,00;60,00
1714058262,60;0,00;8,99;4,41;8,00;60,00
1714058262,60;0,00;8,98;4,46;8,00;60,00
1714058262,60;0,00;8,98;4,51;8,00;60,00
1714058262,60;0,00;9,14;4,51;8,00;60,00
1714058262,60;0,00;9,06;4,57;8,00;60,00
1714058262,60;0,00;9,07;4,63;8,00;60,00
1714058262,60;0,00;9,07;4,67;8,00;60,00
1714058262,60;0,00;9,03;4,72;8,00;60,00
1714058262,60;0,00;8,98;4,79;8,00;60,00
1714058262,60;0,00;8,98;4,84;8,00;60,00
1714058262,60;0,00;9,12;4,84;8,00;60,00
1714058262,60;0,00;9,07;4,90;8,00;60,00
1714058262,60;0,00;9,08;4,95;8,00;60,00
1714058262,60;0,00;9,07;5,00;8,00;60,00
1714058262,60;0,00;9,05;5,05;8,00;60,00
1714058262,60;0,00;9,03;5,10;8,00;60,00
1714058262,60;0,00;9,00;5,16;8,00;60,00
1714058262,60;0,00;9,15;5,16;8,00;60,00
1714058262,60;0,00;9,09;5,23;8,00;60,00
