t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;1,80;0,00;20,00;600,00
0,00;0,02;1,80;0,00;20,00;600,00
0,16;20,18;1,80;0,03;20,00;600,00
0,46;11,63;1,80;0,11;20,00;600,00
0,80;3,75;1,80;0,15;20,00;600,00
1,11;1,19;1,80;0,16;20,00;600,00
1,39;0,46;1,80;0,17;20,00;600,00
1,71;0,22;1,80;0,17;20,00;600,00
2,05;0,14;1,99;0,17;20,00;600,00
2,36;0,10;1,99;0,17;20,00;600,00
2,66;0,08;1,99;0,17;20,00;600,00
2,98;0,07;1,99;0,17;20,00;600,00
3,27;0,05;1,99;0,17;20,00;600,00
3,60;0,05;1,99;0,17;20,00;600,00
3,92;0,05;1,99;0,17;20,00;600,00
4,22;0,04;2,00;0,17;20,00;600,00
4,55;0,04;2,00;0,17;20,00;600,00
4,85;0,04;2,00;0,17;20,00;600,00
5,11;0,04;2,00;0,17;20,00;600,00
5,43;0,04;2,00;0,17;20,00;600,00
5,68;0,04;2,00;0,17;20,00;600,00
6,01;0,04;2,00;0,17;20,00;600,00
6,42;0,04;2,00;0,17;20,00;600,00
6,73;0,04;2,00;0,17;20,00;600,00
7,01;0,15;2,00;0,18;20,00;600,00
7,35;0,59;2,00;0,18;20,00;600,00
7,68;1,04;2,00;0,18;20,00;600,00
7,98;1,33;2,00;0,19;20,00;600,00
8,28;1,51;2,00;0,19;20,00;600,00
8,60;1,62;2,01;0,20;20,00;600,00
8,90;1,68;2,01;0,21;20,00;600,00
9,22;1,71;2,01;0,22;20,00;600,00
9,53;1,74;2,01;0,23;20,00;600,00
9,86;1,75;2,01;0,24;20,00;600,00
10,18;1,77;2,01;0,25;20,00;600,00
10,48;1,78;2,01;0,26;20,00;600,00
10,79;1,79;2,01;0,27;20,00;600,00
11,09;1,79;2,01;0,28;20,00;600,00
11,40;1,80;2,01;0,28;20,00;600,00
11,72;1,80;2,01;0,29;20,00;600,00
12,01;1,80;2,01;0,30;20,00;600,00
12,35;1,81;2,01;0,31;20,00;600,00
12,65;1,81;2,01;0,32;20,00;600,00
