t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;450,00;0,00;500,00;60,00
0,66;9,67;450,00;0,05;500,00;60,00
1,67;8,29;450,00;0,20;500,00;60,00
2,66;26,41;450,00;0,49;500,00;60,00
3,67;296,93;450,00;3,21;500,00;60,00
4,65;445,49;450,00;9,27;500,00;60,00
5,66;496,07;450,00;17,21;500,00;60,00
6,69;508,58;450,00;25,82;500,00;60,00
7,68;509,27;450,00;34,24;500,00;60,00
8,69;505,01;450,00;42,74;500,00;60,00
9,69;497,57;450,00;51,08;500,00;60,00
10,70;490,87;536,20;59,41;500,00;60,00
11,70;483,36;536,20;67,54;500,00;60,00
12,70;477,43;536,20;75,53;500,00;60,00
13,70;472,96;536,20;83,47;500,00;60,00
14,67;468,73;536,20;91,12;500,00;60,00
15,71;464,83;536,20;99,18;500,00;60,00
16,68;461,05;536,20;106,63;500,00;60,00
17,68;456,58;536,20;114,33;500,00;60,00
18,66;452,44;536,20;121,72;500,00;60,00
19,71;448,34;536,20;129,57;500,00;60,00
20,71;443,87;554,29;137,08;500,00;60,00
21,72;438,99;554,29;144,49;500,00;60,00
22,73;434,81;554,29;151,85;500,00;60,00
23,74;430,10;554,29;159,12;500,00;60,00
24,75;425,30;554,29;166,34;500,00;60,00
25,73;421,04;554,29;173,25;500,00;60,00
26,76;416,49;554,29;180,41;500,00;60,00
27,77;412,99;554,29;187,38;500,00;60,00
28,78;410,68;554,29;194,31;500,00;60,00
29,77;409,17;554,29;201,09;500,00;60,00
30,77;408,28;599,59;207,90;500,00;60,00
31,77;408,44;599,59;214,70;500,00;60,00
32,78;410,43;599,59;221,61;500,00;60,00
33,77;413,52;599,59;228,41;500,00;60,00
34,78;416,85;599,59;235,35;500,00;60,00
35,75;419,66;599,59;242,17;500,00;60,00
36,78;421,61;599,59;249,35;500,00;60,00
37,77;422,78;599,59;256,33;500,00;60,00
38,77;423,35;599,59;263,40;500,00;60,00
39,76;423,35;599,59;270,40;500,00;60,00
40,79;422,30;694,57;277,64;500,00;60,00
41,80;420,59;694,57;284,73;500,00;60,00
42,78;418,76;694,57;291,58;500,00;60,00
43,78;416,77;694,57;298,53;500,00;60,00
44,79;414,33;694,57;305,53;500,00;60,00
45,76;411,33;694,57;312,24;500,00;60,00
46,81;408,24;694,57;319,35;500,00;60,00
47,80;404,67;694,57;326,09;500,00;60,00
48,81;401,01;694,57;332,87;500,00;60,00
49,82;397,11;694,57;339,58;500,00;60,00
50,81;393,49;1004,48;346,08;500,00;60,00
51,82;389,43;1004,48;352,68;500,00;60,00
52,78;385,61;1004,48;358,91;500,00;60,00
53,81;381,63;1004,48;365,46;500,00;60,00
54,79;377,53;1004,48;371,68;500,00;60,00
55,80;373,47;1004,48;377,99;500,00;60,00
56,81;369,40;1004,48;384,24;500,00;60,00
57,82;365,54;1004,48;390,42;500,00;60,00
58,79;361,89;1004,48;396,35;500,00;60,00
59,79;358,03;1004,48;402,32;500,00;60,00
