t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,14;10,27;7,20;0,01;8,00;60,00
1,14;11,82;7,20;0,20;8,00;60,00
2,14;11,69;7,20;0,39;8,00;60,00
3,14;10,02;7,20;0,57;8,00;60,00
4,14;8,31;7,20;0,73;8,00;60,00
5,15;8,19;7,20;0,86;8,00;60,00
6,16;9,76;7,20;1,02;8,00;60,00
7,20;11,58;7,20;1,20;8,00;60,00
8,22;11,86;7,20;1,40;8,00;60,00
9,25;10,35;7,20;1,59;8,00;60,00
10,26;8,51;7,54;1,75;8,00;60,00
11,29;8,08;7,54;1,89;8,00;60,00
12,30;9,48;7,54;2,04;8,00;60,00
13,32;11,37;7,54;2,22;8,00;60,00
14,33;11,96;7,54;2,41;8,00;60,00
15,34;10,73;7,54;2,60;8,00;60,00
16,34;8,82;7,54;2,77;8,00;60,00
17,34;8,00;7,54;2,91;8,00;60,00
18,35;9,04;7,54;3,05;8,00;60,00
19,36;10,98;7,54;3,22;8,00;60,00
20,37;12,00;6,95;3,41;8,00;60,00
21,38;11,15;6,95;3,61;8,00;60,00
22,38;9,24;6,95;3,78;8,00;60,00
23,41;8,02;6,95;3,93;8,00;60,00
24,43;8,71;6,95;4,07;8,00;60,00
25,45;10,62;6,95;4,23;8,00;60,00
26,47;11,95;6,95;4,42;8,00;60,00
27,48;11,42;6,95;4,62;8,00;60,00
28,48;9,59;6,95;4,80;8,00;60,00
29,50;8,13;6,95;4,95;8,00;60,00
30,48;8,39;5,93;5,08;8,00;60,00
31,50;10,15;5,93;5,24;8,00;60,00
32,51;11,77;5,93;5,42;8,00;60,00
33,52;11,72;5,93;5,62;8,00;60,00
34,55;10,01;5,93;5,81;8,00;60,00
35,56;8,31;5,93;5,96;8,00;60,00
36,56;8,18;5,93;6,10;8,00;60,00
37,58;9,77;5,93;6,25;8,00;60,00
38,58;11,55;5,93;6,43;8,00;60,00
39,58;11,91;5,93;6,62;8,00;60,00
40,59;10,50;3,67;6,81;8,00;60,00
41,61;8,61;3,67;6,98;8,00;60,00
42,63;8,05;3,67;7,12;8,00;60,00
43,63;9,31;3,67;7,26;8,00;60,00
44,63;11,21;3,67;7,43;8,00;60,00
45,63;11,99;3,67;7,63;8,00;60,00
46,62;10,96;3,67;7,82;8,00;60,00
47,64;9,03;3,67;7,99;8,00;60,00
48,64;8,00;3,67;8,13;8,00;60,00
49,64;8,84;3,67;8,27;8,00;60,00
50,65;10,75;-2,78;8,43;8,00;60,00
51,66;11,97;-2,78;8,62;8,00;60,00
52,67;11,35;-2,78;8,82;8,00;60,00
53,70;9,43;-2,78;9,00;8,00;60,00
54,72;8,08;-2,78;9,15;8,00;60,00
55,72;8,52;-2,78;9,28;8,00;60,00
56,74;10,39;-2,78;9,45;8,00;60,00
57,76;11,87;-2,78;9,64;8,00;60,00
58,78;11,59;-2,78;9,83;8,00;60,00
59,77;9,85;-2,78;10,01;8,00;60,00
