t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714400200,34;0,00;0,80;0,00;8,00;60,00
1714400200,34;0,00;0,80;0,00;8,00;60,00
1714400200,34;0,00;0,92;0,00;8,00;60,00
1714400200,34;0,00;1,42;0,00;8,00;60,00
1714400200,34;0,00;1,92;0,00;8,00;60,00
1714400200,34;0,00;2,42;0,01;8,00;60,00
1714400200,34;0,00;2,93;0,01;8,00;60,00
1714400200,34;0,00;3,42;0,01;8,00;60,00
1714400200,34;0,00;3,92;0,01;8,00;60,00
1714400200,34;0,00;4,43;0,01;8,00;60,00
1714400200,34;0,00;4,92;0,01;8,00;60,00
1714400200,34;0,00;5,42;0,01;8,00;60,00
1714400200,34;0,00;5,91;0,01;8,00;60,00
1714400200,34;0,00;6,44;0,01;8,00;60,00
1714400200,34;0,00;6,91;0,02;8,00;60,00
1714400200,34;0,00;7,43;0,02;8,00;60,00
1714400200,34;0,00;7,92;0,02;8,00;60,00
1714400200,34;0,00;8,73;0,04;8,00;60,00
1714400200,34;0,00;8,76;0,05;8,00;60,00
1714400200,34;0,00;8,79;0,08;8,00;60,00
1714400200,34;0,00;8,80;0,11;8,00;60,00
1714400200,34;0,00;8,82;0,14;8,00;60,00
1714400200,34;0,00;8,82;0,18;8,00;60,00
1714400200,34;0,00;8,82;0,23;8,00;60,00
1714400200,34;0,00;8,83;0,27;8,00;60,00
1714400200,34;0,00;8,83;0,31;8,00;60,00
1714400200,34;0,00;8,83;0,36;8,00;60,00
1714400200,34;0,00;8,83;0,40;8,00;60,00
1714400200,34;0,00;8,83;0,45;8,00;60,00
1714400200,34;0,00;8,83;0,50;8,00;60,00
1714400200,34;0,00;8,83;0,54;8,00;60,00
1714400200,34;0,00;8,88;0,54;8,00;60,00
1714400200,34;0,00;8,88;0,59;8,00;60,00
1714400200,34;0,00;8,88;0,64;8,00;60,00
1714400200,34;0,00;8,88;0,68;8,00;60,00
1714400200,34;0,00;8,88;0,73;8,00;60,00
1714400200,34;0,00;8,88;0,78;8,00;60,00
1714400200,34;0,00;8,88;0,83;8,00;60,00
1714400200,34;0,00;8,87;0,88;8,00;60,00
1714400200,34;0,00;8,88;0,92;8,00;60,00
1714400200,34;0,00;8,87;0,97;8,00;60,00
1714400200,34;0,00;8,87;1,01;8,00;60,00
1714400200,34;0,00;8,87;1,06;8,00;60,00
1714400200,34;0,00;8,87;1,11;8,00;60,00
1714400200,34;0,00;8,87;1,15;8,00;60,00
1714400200,34;0,00;8,87;1,20;8,00;60,00
1714400200,34;0,00;8,87;1,25;8,00;60,00
1714400200,34;0,00;8,87;1,30;8,00;60,00
1714400200,34;0,00;8,87;1,34;8,00;60,00
1714400200,34;0,00;8,86;1,39;8,00;60,00
1714400200,34;0,00;8,86;1,44;8,00;60,00
1714400200,34;0,00;8,86;1,49;8,00;60,00
1714400200,34;0,00;8,92;1,49;8,00;60,00
1714400200,34;0,00;8,92;1,54;8,00;60,00
1714400200,34;0,00;8,92;1,58;8,00;60,00
1714400200,34;0,00;8,92;1,63;8,00;60,00
1714400200,34;0,00;8,92;1,68;8,00;60,00
1714400200,34;0,00;8,92;1,72;8,00;60,00
1714400200,34;0,00;8,91;1,77;8,00;60,00
1714400200,34;0,00;8,91;1,82;8,00;60,00
1714400200,34;0,00;8,91;1,87;8,00;60,00
1714400200,34;0,00;8,91;1,91;8,00;60,00
1714400200,34;0,00;8,91;1,96;8,00;60,00
1714400200,34;0,00;8,91;2,01;8,00;60,00
1714400200,34;0,00;8,91;2,06;8,00;60,00
1714400200,34;0,00;8,90;2,11;8,00;60,00
1714400200,34;0,00;8,90;2,15;8,00;60,00
