t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;45,00;0,00;50,00;60,00
0,13;0,54;45,00;0,00;50,00;60,00
1,14;0,69;45,00;0,01;50,00;60,00
2,13;0,87;45,00;0,02;50,00;60,00
3,13;0,98;45,00;0,04;50,00;60,00
4,13;1,20;45,00;0,06;50,00;60,00
5,12;1,40;45,00;0,08;50,00;60,00
6,12;1,59;45,00;0,10;50,00;60,00
7,13;6,78;45,00;0,17;50,00;60,00
8,13;26,98;45,00;0,46;50,00;60,00
9,15;34,24;45,00;0,97;50,00;60,00
10,14;36,19;58,30;1,55;50,00;60,00
12,15;42,75;58,30;2,88;50,00;60,00
14,13;50,42;58,30;4,41;50,00;60,00
16,14;53,06;58,30;6,15;50,00;60,00
18,13;54,59;58,30;7,93;50,00;60,00
20,14;55,54;58,30;9,78;50,00;60,00
22,16;56,29;60,79;11,66;50,00;60,00
24,13;57,06;60,79;13,52;50,00;60,00
26,13;58,04;60,79;15,44;50,00;60,00
28,14;58,88;60,79;17,40;50,00;60,00
30,17;59,48;60,79;19,40;50,00;60,00
32,15;59,75;60,79;21,36;50,00;60,00
34,15;59,85;61,83;23,36;50,00;60,00
36,13;59,96;61,83;25,34;50,00;60,00
38,14;60,35;61,83;27,36;50,00;60,00
40,13;60,88;61,83;29,36;50,00;60,00
42,13;61,15;61,83;31,39;50,00;60,00
44,16;61,28;62,62;33,47;50,00;60,00
46,12;61,34;62,62;35,48;50,00;60,00
47,14;61,46;62,62;36,51;50,00;60,00
48,13;61,56;62,62;37,53;50,00;60,00
49,13;61,62;62,62;38,55;50,00;60,00
50,13;61,72;62,62;39,58;50,00;60,00
51,12;61,79;62,62;40,61;50,00;60,00
52,13;61,88;62,62;41,64;50,00;60,00
53,13;61,97;62,62;42,68;50,00;60,00
54,12;62,08;62,62;43,70;50,00;60,00
55,13;62,14;64,73;44,74;50,00;60,00
56,13;62,20;64,73;45,78;50,00;60,00
57,12;62,32;64,73;46,81;50,00;60,00
58,13;62,47;64,73;47,86;50,00;60,00
59,13;62,84;64,73;48,90;50,00;60,00
