t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714399559,69;0,00;0,80;0,00;8,00;60,00
1714399559,69;0,00;0,80;0,00;8,00;60,00
1714399559,69;0,00;0,85;0,00;8,00;60,00
1714399559,69;0,00;1,36;0,00;8,00;60,00
1714399559,69;0,00;1,87;0,00;8,00;60,00
1714399559,69;0,00;2,35;0,01;8,00;60,00
1714399559,69;0,00;2,87;0,01;8,00;60,00
1714399559,69;0,00;3,36;0,01;8,00;60,00
1714399559,69;0,00;3,85;0,01;8,00;60,00
1714399559,69;0,00;4,36;0,02;8,00;60,00
1714399559,69;0,00;4,86;0,02;8,00;60,00
1714399559,69;0,00;5,35;0,02;8,00;60,00
1714399559,69;0,00;5,85;0,02;8,00;60,00
1714399559,69;0,00;6,35;0,02;8,00;60,00
1714399559,69;0,00;6,87;0,02;8,00;60,00
1714399559,69;0,00;7,35;0,03;8,00;60,00
1714399559,69;0,00;7,87;0,03;8,00;60,00
1714399559,69;0,00;8,73;0,03;8,00;60,00
1714399559,69;0,00;8,76;0,05;8,00;60,00
1714399559,69;0,00;8,79;0,07;8,00;60,00
1714399559,69;0,00;8,81;0,09;8,00;60,00
1714399559,69;0,00;8,82;0,13;8,00;60,00
1714399559,69;0,00;8,82;0,18;8,00;60,00
1714399559,69;0,00;8,82;0,22;8,00;60,00
1714399559,69;0,00;8,83;0,26;8,00;60,00
1714399559,69;0,00;8,83;0,31;8,00;60,00
1714399559,69;0,00;8,83;0,35;8,00;60,00
1714399559,69;0,00;8,83;0,40;8,00;60,00
1714399559,69;0,00;8,83;0,44;8,00;60,00
1714399559,69;0,00;8,84;0,48;8,00;60,00
1714399559,69;0,00;8,84;0,53;8,00;60,00
1714399559,69;0,00;8,89;0,53;8,00;60,00
1714399559,69;0,00;8,87;0,59;8,00;60,00
1714399559,69;0,00;8,86;0,65;8,00;60,00
1714399559,69;0,00;8,85;0,70;8,00;60,00
1714399559,69;0,00;8,85;0,75;8,00;60,00
1714399559,69;0,00;8,85;0,80;8,00;60,00
1714399559,69;0,00;8,91;0,80;8,00;60,00
1714399559,69;0,00;8,89;0,86;8,00;60,00
1714399559,69;0,00;8,86;0,92;8,00;60,00
1714399559,69;0,00;8,87;0,97;8,00;60,00
1714399559,69;0,00;8,86;1,02;8,00;60,00
1714399559,69;0,00;8,92;1,02;8,00;60,00
1714399559,69;0,00;8,90;1,08;8,00;60,00
1714399559,69;0,00;8,90;1,13;8,00;60,00
1714399559,69;0,00;8,90;1,17;8,00;60,00
1714399559,69;0,00;8,89;1,22;8,00;60,00
1714399559,69;0,00;8,89;1,27;8,00;60,00
1714399559,69;0,00;8,87;1,34;8,00;60,00
1714399559,69;0,00;8,93;1,34;8,00;60,00
1714399559,69;0,00;8,93;1,38;8,00;60,00
1714399559,69;0,00;8,93;1,43;8,00;60,00
1714399559,69;0,00;8,93;1,48;8,00;60,00
1714399559,69;0,00;8,92;1,53;8,00;60,00
1714399559,69;0,00;8,92;1,57;8,00;60,00
1714399559,69;0,00;8,92;1,62;8,00;60,00
1714399559,69;0,00;8,92;1,67;8,00;60,00
1714399559,69;0,00;8,92;1,72;8,00;60,00
1714399559,69;0,00;8,92;1,76;8,00;60,00
1714399559,69;0,00;8,89;1,83;8,00;60,00
1714399559,69;0,00;8,96;1,83;8,00;60,00
1714399559,69;0,00;8,93;1,89;8,00;60,00
1714399559,69;0,00;8,91;1,96;8,00;60,00
1714399559,69;0,00;8,90;2,00;8,00;60,00
1714399559,69;0,00;8,98;2,00;8,00;60,00
1714399559,69;0,00;8,95;2,07;8,00;60,00
1714399559,69;0,00;8,95;2,12;8,00;60,00
1714399559,69;0,00;8,95;2,16;8,00;60,00
1714399559,69;0,00;8,94;2,21;8,00;60,00
1714399559,69;0,00;8,92;2,27;8,00;60,00
1714399559,69;0,00;8,92;2,32;8,00;60,00
1714399559,69;0,00;8,91;2,37;8,00;60,00
1714399559,69;0,00;8,91;2,42;8,00;60,00
1714399559,69;0,00;8,91;2,47;8,00;60,00
1714399559,69;0,00;8,90;2,52;8,00;60,00
1714399559,69;0,00;8,98;2,52;8,00;60,00
1714399559,69;0,00;8,95;2,58;8,00;60,00
1714399559,69;0,00;8,92;2,64;8,00;60,00
1714399559,69;0,00;8,92;2,69;8,00;60,00
1714399559,69;0,00;8,91;2,74;8,00;60,00
1714399559,69;0,00;8,91;2,79;8,00;60,00
1714399559,69;0,00;8,99;2,79;8,00;60,00
1714399559,69;0,00;8,97;2,85;8,00;60,00
1714399559,69;0,00;8,96;2,90;8,00;60,00
1714399559,69;0,00;8,96;2,95;8,00;60,00
1714399559,69;0,00;8,95;3,00;8,00;60,00
1714399559,69;0,00;8,92;3,06;8,00;60,00
1714399559,69;0,00;9,01;3,06;8,00;60,00
1714399559,69;0,00;8,98;3,13;8,00;60,00
1714399559,69;0,00;8,97;3,17;8,00;60,00
1714399559,69;0,00;8,97;3,22;8,00;60,00
1714399559,69;0,00;8,93;3,29;8,00;60,00
1714399559,69;0,00;8,93;3,33;8,00;60,00
1714399559,69;0,00;8,93;3,38;8,00;60,00
1714399559,69;0,00;8,92;3,43;8,00;60,00
1714399559,69;0,00;9,01;3,43;8,00;60,00
1714399559,69;0,00;8,99;3,49;8,00;60,00
1714399559,69;0,00;8,98;3,54;8,00;60,00
1714399559,69;0,00;8,98;3,59;8,00;60,00
1714399559,69;0,00;8,97;3,64;8,00;60,00
1714399559,69;0,00;8,97;3,69;8,00;60,00
1714399559,69;0,00;8,93;3,75;8,00;60,00
1714399559,69;0,00;9,03;3,75;8,00;60,00
1714399559,69;0,00;8,99;3,82;8,00;60,00
1714399559,69;0,00;8,99;3,87;8,00;60,00
1714399559,69;0,00;8,98;3,92;8,00;60,00
1714399559,69;0,00;8,97;3,97;8,00;60,00
1714399559,69;0,00;8,97;4,01;8,00;60,00
1714399559,69;0,00;8,98;4,06;8,00;60,00
1714399559,69;0,00;8,97;4,11;8,00;60,00
1714399559,69;0,00;8,96;4,16;8,00;60,00
1714399559,69;0,00;8,96;4,21;8,00;60,00
1714399559,69;0,00;8,95;4,26;8,00;60,00
1714399559,69;0,00;8,95;4,30;8,00;60,00
1714399559,69;0,00;8,92;4,37;8,00;60,00
1714399559,69;0,00;9,03;4,37;8,00;60,00
1714399559,69;0,00;9,02;4,42;8,00;60,00
1714399559,69;0,00;9,01;4,47;8,00;60,00
1714399559,69;0,00;9,01;4,52;8,00;60,00
1714399559,69;0,00;8,96;4,58;8,00;60,00
1714399559,69;0,00;8,92;4,65;8,00;60,00
1714399559,69;0,00;9,04;4,65;8,00;60,00
1714399559,69;0,00;9,04;4,69;8,00;60,00
1714399559,69;0,00;9,04;4,74;8,00;60,00
1714399559,69;0,00;8,98;4,81;8,00;60,00
1714399559,69;0,00;8,98;4,86;8,00;60,00
1714399559,69;0,00;8,97;4,91;8,00;60,00
1714399559,69;0,00;9,10;4,91;8,00;60,00
1714399559,69;0,00;9,06;4,97;8,00;60,00
1714399559,69;0,00;9,04;5,02;8,00;60,00
