t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714057602,31;0,00;0,00;0,00;8,00;60,00
1714057602,31;0,00;0,20;0,00;8,00;60,00
1714057602,31;0,00;0,68;0,00;8,00;60,00
1714057602,31;0,00;1,18;0,00;8,00;60,00
1714057602,31;0,00;1,64;0,00;8,00;60,00
1714057602,31;0,00;2,15;0,01;8,00;60,00
1714057602,31;0,00;2,76;0,01;8,00;60,00
1714057602,31;0,00;3,17;0,01;8,00;60,00
1714057602,31;0,00;3,64;0,01;8,00;60,00
1714057602,31;0,00;4,17;0,01;8,00;60,00
1714057602,31;0,00;4,68;0,01;8,00;60,00
1714057602,31;0,00;5,18;0,02;8,00;60,00
1714057602,31;0,00;5,63;0,02;8,00;60,00
1714057602,31;0,00;6,13;0,02;8,00;60,00
1714057602,31;0,00;6,65;0,02;8,00;60,00
1714057602,31;0,00;7,16;0,02;8,00;60,00
1714057602,31;0,00;7,72;0,02;8,00;60,00
1714057602,31;0,00;8,72;0,02;8,00;60,00
1714057602,31;0,00;8,77;0,03;8,00;60,00
