t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,45;-0,05;7,20;-0,00;8,00;60,00
1,43;-0,05;7,20;-0,00;8,00;60,00
2,46;-0,05;7,20;-0,00;8,00;60,00
3,48;-0,06;7,20;-0,00;8,00;60,00
4,46;-0,06;7,20;-0,00;8,00;60,00
5,46;-0,06;7,20;-0,00;8,00;60,00
6,45;-0,06;7,20;-0,01;8,00;60,00
7,47;-0,06;7,20;-0,01;8,00;60,00
8,43;-0,06;7,20;-0,01;8,00;60,00
9,47;-0,06;7,20;-0,01;8,00;60,00
10,48;-0,06;9,71;-0,01;8,00;60,00
11,48;-0,06;9,71;-0,01;8,00;60,00
12,48;-0,06;9,71;-0,01;8,00;60,00
13,47;-0,06;9,71;-0,01;8,00;60,00
14,44;-0,06;9,71;-0,01;8,00;60,00
15,46;-0,07;9,71;-0,02;8,00;60,00
16,49;-0,07;9,71;-0,02;8,00;60,00
17,47;-0,07;9,71;-0,02;8,00;60,00
18,48;-0,07;9,71;-0,02;8,00;60,00
19,48;-0,07;9,71;-0,02;8,00;60,00
20,49;-0,07;12,18;-0,02;8,00;60,00
21,48;-0,07;12,18;-0,02;8,00;60,00
22,48;-0,07;12,18;-0,02;8,00;60,00
23,48;-0,07;12,18;-0,02;8,00;60,00
24,50;-0,07;12,18;-0,03;8,00;60,00
25,49;-0,07;12,18;-0,03;8,00;60,00
26,52;-0,07;12,18;-0,03;8,00;60,00
27,53;-0,07;12,18;-0,03;8,00;60,00
28,48;-0,07;12,18;-0,03;8,00;60,00
29,49;-0,07;12,18;-0,03;8,00;60,00
30,49;-0,07;12,18;-0,03;8,00;60,00
31,50;-0,07;16,91;-0,03;8,00;60,00
32,46;-0,07;16,91;-0,04;8,00;60,00
33,49;-0,07;16,91;-0,04;8,00;60,00
34,50;-0,07;16,91;-0,04;8,00;60,00
35,53;-0,07;16,91;-0,04;8,00;60,00
36,51;-0,07;16,91;-0,04;8,00;60,00
37,55;-0,07;16,91;-0,04;8,00;60,00
38,50;-0,07;16,91;-0,04;8,00;60,00
39,51;-0,07;16,91;-0,04;8,00;60,00
40,51;-0,07;16,91;-0,04;8,00;60,00
41,50;-0,07;26,10;-0,05;8,00;60,00
42,53;-0,07;26,10;-0,05;8,00;60,00
43,49;-0,07;26,10;-0,05;8,00;60,00
44,51;-0,07;26,10;-0,05;8,00;60,00
45,50;-0,07;26,10;-0,05;8,00;60,00
46,49;-0,07;26,10;-0,05;8,00;60,00
47,55;-0,07;26,10;-0,05;8,00;60,00
48,55;-0,07;26,10;-0,05;8,00;60,00
49,52;-0,07;26,10;-0,06;8,00;60,00
50,53;-0,07;26,10;-0,06;8,00;60,00
51,58;-0,07;57,39;-0,06;8,00;60,00
52,56;-0,07;57,39;-0,06;8,00;60,00
53,56;-0,07;57,39;-0,06;8,00;60,00
54,57;-0,07;57,39;-0,06;8,00;60,00
55,57;-0,07;57,39;-0,06;8,00;60,00
56,57;-0,07;57,39;-0,06;8,00;60,00
57,55;-0,07;57,39;-0,06;8,00;60,00
58,58;-0,06;57,39;-0,07;8,00;60,00
59,57;-0,06;57,39;-0,07;8,00;60,00
