t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714398796,95;0,00;0,80;0,00;80,00;600,00
1714398796,95;0,00;0,80;0,00;80,00;600,00
1714398796,95;0,00;0,86;0,00;80,00;600,00
1714398796,95;0,00;1,37;0,00;80,00;600,00
1714398796,95;0,00;1,88;0,00;80,00;600,00
1714398796,95;0,00;2,39;0,00;80,00;600,00
1714398796,95;0,00;2,87;0,01;80,00;600,00
1714398796,95;0,00;3,37;0,01;80,00;600,00
1714398796,95;0,00;3,87;0,01;80,00;600,00
1714398796,95;0,00;4,38;0,01;80,00;600,00
1714398796,95;0,00;4,87;0,01;80,00;600,00
1714398796,95;0,00;5,38;0,01;80,00;600,00
1714398796,95;0,00;5,86;0,01;80,00;600,00
1714398796,95;0,00;6,38;0,01;80,00;600,00
1714398796,95;0,00;6,88;0,01;80,00;600,00
1714398796,95;0,00;7,37;0,01;80,00;600,00
1714398796,95;0,00;7,87;0,01;80,00;600,00
1714398796,95;0,00;8,07;0,02;80,00;600,00
1714398796,95;0,00;8,07;0,02;80,00;600,00
1714398796,95;0,00;8,08;0,02;80,00;600,00
1714398796,95;0,00;8,08;0,02;80,00;600,00
1714398796,95;0,00;8,09;0,02;80,00;600,00
1714398796,95;0,00;8,09;0,02;80,00;600,00
1714398796,95;0,00;8,09;0,02;80,00;600,00
1714398796,95;0,00;8,10;0,02;80,00;600,00
1714398796,95;0,00;8,10;0,02;80,00;600,00
1714398796,95;0,00;8,11;0,02;80,00;600,00
1714398796,95;0,00;8,11;0,02;80,00;600,00
1714398796,95;0,00;8,11;0,02;80,00;600,00
1714398796,95;0,00;8,12;0,02;80,00;600,00
1714398796,95;0,00;8,12;0,02;80,00;600,00
1714398796,95;0,00;8,13;0,02;80,00;600,00
1714398796,95;0,00;8,13;0,03;80,00;600,00
1714398796,95;0,00;8,14;0,03;80,00;600,00
1714398796,95;0,00;8,14;0,03;80,00;600,00
1714398796,95;0,00;8,14;0,03;80,00;600,00
1714398796,95;0,00;8,15;0,03;80,00;600,00
1714398796,95;0,00;8,15;0,03;80,00;600,00
1714398796,95;0,00;8,16;0,03;80,00;600,00
1714398796,95;0,00;8,16;0,03;80,00;600,00
1714398796,95;0,00;8,17;0,03;80,00;600,00
1714398796,95;0,00;8,17;0,03;80,00;600,00
1714398796,95;0,00;8,17;0,03;80,00;600,00
1714398796,95;0,00;8,18;0,03;80,00;600,00
1714398796,95;0,00;8,18;0,03;80,00;600,00
1714398796,95;0,00;8,19;0,03;80,00;600,00
1714398796,95;0,00;8,19;0,03;80,00;600,00
1714398796,95;0,00;8,20;0,03;80,00;600,00
1714398796,95;0,00;8,20;0,03;80,00;600,00
1714398796,95;0,00;8,20;0,03;80,00;600,00
1714398796,95;0,00;8,21;0,04;80,00;600,00
1714398796,95;0,00;8,21;0,04;80,00;600,00
1714398796,95;0,00;8,22;0,04;80,00;600,00
1714398796,95;0,00;8,22;0,04;80,00;600,00
1714398796,95;0,00;8,23;0,04;80,00;600,00
1714398796,95;0,00;8,23;0,04;80,00;600,00
1714398796,95;0,00;8,23;0,04;80,00;600,00
1714398796,95;0,00;8,24;0,04;80,00;600,00
1714398796,95;0,00;8,24;0,04;80,00;600,00
1714398796,95;0,00;8,25;0,05;80,00;600,00
1714398796,95;0,00;8,25;0,05;80,00;600,00
1714398796,95;0,00;8,26;0,05;80,00;600,00
1714398796,95;0,00;8,26;0,05;80,00;600,00
1714398796,95;0,00;8,27;0,05;80,00;600,00
1714398796,95;0,00;8,27;0,05;80,00;600,00
1714398796,95;0,00;8,27;0,05;80,00;600,00
1714398796,95;0,00;8,28;0,05;80,00;600,00
1714398796,95;0,00;8,28;0,06;80,00;600,00
1714398796,95;0,00;8,29;0,06;80,00;600,00
1714398796,95;0,00;8,29;0,06;80,00;600,00
1714398796,95;0,00;8,30;0,06;80,00;600,00
1714398796,95;0,00;8,30;0,06;80,00;600,00
1714398796,95;0,00;8,30;0,06;80,00;600,00
1714398796,95;0,00;8,31;0,07;80,00;600,00
1714398796,95;0,00;8,31;0,07;80,00;600,00
1714398796,95;0,00;8,32;0,07;80,00;600,00
1714398796,95;0,00;8,32;0,07;80,00;600,00
1714398796,95;0,00;8,33;0,07;80,00;600,00
1714398796,95;0,00;8,33;0,07;80,00;600,00
1714398796,95;0,00;8,33;0,08;80,00;600,00
1714398796,95;0,00;8,34;0,08;80,00;600,00
1714398796,95;0,00;8,34;0,08;80,00;600,00
1714398796,95;0,00;8,35;0,08;80,00;600,00
1714398796,95;0,00;8,35;0,08;80,00;600,00
1714398796,95;0,00;8,36;0,08;80,00;600,00
1714398796,95;0,00;8,36;0,08;80,00;600,00
1714398796,95;0,00;8,36;0,09;80,00;600,00
1714398796,95;0,00;8,37;0,09;80,00;600,00
1714398796,95;0,00;8,37;0,09;80,00;600,00
1714398796,95;0,00;8,38;0,09;80,00;600,00
1714398796,95;0,00;8,38;0,09;80,00;600,00
1714398796,95;0,00;8,39;0,10;80,00;600,00
1714398796,95;0,00;8,39;0,10;80,00;600,00
