t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713632807,96;0,00;7,20;0,00;8,00;60,00
1713632807,96;0,00;7,20;0,00;8,00;60,00
1713632807,96;0,00;7,20;0,05;8,00;60,00
1713632807,96;0,00;7,20;0,17;8,00;60,00
1713632807,96;0,00;7,90;0,25;8,00;60,00
1713632807,96;0,00;7,90;0,27;8,00;60,00
1713632807,96;0,00;7,90;0,27;8,00;60,00
1713632807,96;0,00;7,90;0,28;8,00;60,00
1713632807,96;0,00;8,03;0,28;8,00;60,00
1713632807,96;0,00;8,03;0,28;8,00;60,00
1713632807,96;0,00;8,03;0,30;8,00;60,00
1713632807,96;0,00;8,03;0,32;8,00;60,00
1713632807,96;0,00;8,13;0,35;8,00;60,00
1713632807,96;0,00;8,13;0,39;8,00;60,00
1713632807,96;0,00;8,13;0,43;8,00;60,00
1713632807,96;0,00;8,13;0,47;8,00;60,00
1713632807,96;0,00;8,14;0,51;8,00;60,00
1713632807,96;0,00;8,14;0,56;8,00;60,00
1713632807,96;0,00;8,14;0,60;8,00;60,00
1713632807,96;0,00;8,14;0,64;8,00;60,00
1713632807,96;0,00;8,14;0,69;8,00;60,00
1713632807,96;0,00;8,14;0,73;8,00;60,00
1713632807,96;0,00;8,14;0,78;8,00;60,00
1713632807,96;0,00;8,14;0,82;8,00;60,00
1713632807,96;0,00;8,13;0,86;8,00;60,00
1713632807,96;0,00;8,13;0,91;8,00;60,00
1713632807,96;0,00;8,13;0,95;8,00;60,00
1713632807,96;0,00;8,13;0,99;8,00;60,00
1713632807,96;0,00;8,13;1,04;8,00;60,00
1713632807,96;0,00;8,13;1,04;8,00;60,00
1713632807,96;0,00;8,13;1,12;8,00;60,00
1713632807,96;0,00;8,13;1,12;8,00;60,00
1713632807,96;0,00;8,17;1,17;8,00;60,00
1713632807,96;0,00;8,17;1,21;8,00;60,00
1713632807,96;0,00;8,17;1,26;8,00;60,00
1713632807,96;0,00;8,17;1,30;8,00;60,00
1713632807,96;0,00;8,17;1,34;8,00;60,00
1713632807,96;0,00;8,17;1,39;8,00;60,00
1713632807,96;0,00;8,17;1,43;8,00;60,00
1713632807,96;0,00;8,17;1,48;8,00;60,00
1713632807,96;0,00;8,16;1,52;8,00;60,00
1713632807,96;0,00;8,16;1,56;8,00;60,00
1713632807,96;0,00;8,16;1,61;8,00;60,00
1713632807,96;0,00;8,16;1,65;8,00;60,00
1713632807,96;0,00;8,15;1,69;8,00;60,00
1713632807,96;0,00;8,15;1,74;8,00;60,00
1713632807,96;0,00;8,15;1,78;8,00;60,00
