t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,96;11,62;7,20;0,09;8,00;60,00
1,96;11,86;7,20;0,29;8,00;60,00
2,95;10,39;7,20;0,47;8,00;60,00
4,01;8,58;7,20;0,64;8,00;60,00
4,96;8,05;7,20;0,77;8,00;60,00
5,96;9,33;7,20;0,92;8,00;60,00
6,94;11,21;7,20;1,08;8,00;60,00
7,95;11,99;7,20;1,28;8,00;60,00
8,94;10,95;7,20;1,47;8,00;60,00
9,94;9,02;7,20;1,63;8,00;60,00
10,97;8,00;7,61;1,78;8,00;60,00
11,97;8,86;7,61;1,92;8,00;60,00
12,96;10,75;7,61;2,08;8,00;60,00
13,98;11,97;7,61;2,28;8,00;60,00
14,99;11,33;7,61;2,47;8,00;60,00
15,99;9,47;7,61;2,65;8,00;60,00
17,00;8,09;7,61;2,79;8,00;60,00
17,98;8,47;7,61;2,93;8,00;60,00
19,00;10,28;7,61;3,09;8,00;60,00
19,99;11,81;7,61;3,27;8,00;60,00
20,99;11,69;6,97;3,47;8,00;60,00
22,01;9,99;6,97;3,65;8,00;60,00
23,00;8,31;6,97;3,80;8,00;60,00
24,00;8,19;6,97;3,94;8,00;60,00
25,01;9,74;6,97;4,09;8,00;60,00
26,02;11,52;6,97;4,27;8,00;60,00
27,01;11,91;6,97;4,46;8,00;60,00
28,01;10,53;6,97;4,65;8,00;60,00
29,02;8,66;6,97;4,81;8,00;60,00
30,03;8,03;6,97;4,95;8,00;60,00
31,03;9,24;6,02;5,09;8,00;60,00
32,03;11,14;6,02;5,26;8,00;60,00
33,03;12,00;6,02;5,46;8,00;60,00
34,05;10,99;6,02;5,65;8,00;60,00
35,04;9,07;6,02;5,82;8,00;60,00
36,05;8,01;6,02;5,96;8,00;60,00
37,06;8,78;6,02;6,10;8,00;60,00
38,05;10,67;6,02;6,26;8,00;60,00
39,05;11,95;6,02;6,45;8,00;60,00
40,06;11,42;6,02;6,65;8,00;60,00
41,08;9,56;3,72;6,83;8,00;60,00
42,07;8,12;3,72;6,97;8,00;60,00
43,07;8,40;3,72;7,11;8,00;60,00
44,06;10,15;3,72;7,26;8,00;60,00
45,06;11,76;3,72;7,45;8,00;60,00
46,07;11,75;3,72;7,64;8,00;60,00
47,06;10,14;3,72;7,82;8,00;60,00
48,09;8,37;3,72;7,98;8,00;60,00
49,09;8,15;3,72;8,12;8,00;60,00
50,09;9,63;3,72;8,27;8,00;60,00
51,08;11,45;3,72;8,44;8,00;60,00
52,08;11,94;-4,84;8,64;8,00;60,00
53,07;10,66;-4,84;8,83;8,00;60,00
54,09;8,76;-4,84;8,99;8,00;60,00
55,10;8,01;-4,84;9,13;8,00;60,00
56,09;9,09;-4,84;9,27;8,00;60,00
57,08;11,01;-4,84;9,44;8,00;60,00
58,08;12,00;-4,84;9,63;8,00;60,00
59,09;11,17;-4,84;9,82;8,00;60,00
