t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714222483,98;0,00;34,00;0,00;800,00;60,00
1714222483,98;0,00;46,04;0,01;800,00;60,00
1714222483,98;0,00;100,12;0,04;800,00;60,00
1714222483,98;0,00;148,71;0,07;800,00;60,00
1714222483,98;0,00;202,31;0,10;800,00;60,00
1714222483,98;0,00;251,08;0,13;800,00;60,00
1714222483,98;0,00;302,42;0,16;800,00;60,00
1714222483,98;0,00;350,81;0,21;800,00;60,00
1714222483,98;0,00;399,64;0,26;800,00;60,00
1714222483,98;0,00;450,61;0,32;800,00;60,00
1714222483,98;0,00;501,75;0,39;800,00;60,00
1714222483,98;0,00;550,41;0,46;800,00;60,00
1714222483,98;0,00;601,05;0,51;800,00;60,00
1714222483,98;0,00;649,77;0,57;800,00;60,00
1714222483,98;0,00;701,06;0,84;800,00;60,00
1714222483,98;0,00;748,88;1,40;800,00;60,00
1714222483,98;0,00;870,12;2,39;800,00;60,00
1714222483,98;0,00;873,70;3,63;800,00;60,00
1714222483,98;0,00;876,73;5,46;800,00;60,00
1714222483,98;0,00;879,81;7,18;800,00;60,00
1714222483,98;0,00;882,92;9,06;800,00;60,00
1714222483,98;0,00;885,96;10,94;800,00;60,00
1714222483,98;0,00;888,89;13,04;800,00;60,00
1714222483,98;0,00;891,77;14,97;800,00;60,00
1714222483,98;0,00;894,73;17,04;800,00;60,00
1714222483,98;0,00;897,66;19,18;800,00;60,00
1714222483,98;0,00;900,62;21,34;800,00;60,00
1714222483,98;0,00;903,67;23,33;800,00;60,00
1714222483,98;0,00;907,02;25,32;800,00;60,00
1714222483,98;0,00;909,92;27,44;800,00;60,00
1714222483,98;0,00;913,04;29,63;800,00;60,00
1714222483,98;0,00;916,06;31,77;800,00;60,00
1714222483,98;0,00;919,36;33,91;800,00;60,00
1714222483,98;0,00;924,98;33,91;800,00;60,00
1714222483,98;0,00;928,36;36,03;800,00;60,00
1714222483,98;0,00;931,72;38,15;800,00;60,00
1714222483,98;0,00;934,78;40,38;800,00;60,00
1714222483,98;0,00;938,34;42,52;800,00;60,00
1714222483,98;0,00;941,86;44,67;800,00;60,00
1714222483,98;0,00;945,51;46,83;800,00;60,00
1714222483,98;0,00;948,86;49,00;800,00;60,00
1714222483,98;0,00;952,10;51,27;800,00;60,00
1714222483,98;0,00;955,69;53,35;800,00;60,00
1714222483,98;0,00;959,28;55,45;800,00;60,00
1714222483,98;0,00;963,17;57,72;800,00;60,00
1714222483,98;0,00;966,58;59,92;800,00;60,00
1714222483,98;0,00;970,71;61,99;800,00;60,00
1714222483,98;0,00;974,14;64,28;800,00;60,00
1714222483,98;0,00;977,94;66,49;800,00;60,00
1714222483,98;0,00;981,97;68,67;800,00;60,00
1714222483,98;0,00;985,98;70,88;800,00;60,00
1714222483,98;0,00;989,99;72,98;800,00;60,00
1714222483,98;0,00;993,85;75,38;800,00;60,00
1714222483,98;0,00;997,91;77,47;800,00;60,00
1714222483,98;0,00;1005,02;77,66;800,00;60,00
1714222483,98;0,00;1009,32;79,70;800,00;60,00
1714222483,98;0,00;1013,87;81,89;800,00;60,00
1714222483,98;0,00;1018,06;84,15;800,00;60,00
1714222483,98;0,00;1022,73;86,28;800,00;60,00
1714222483,98;0,00;1026,91;88,59;800,00;60,00
1714222483,98;0,00;1031,52;90,79;800,00;60,00
1714222483,98;0,00;1036,16;92,91;800,00;60,00
1714222483,98;0,00;1041,03;95,35;800,00;60,00
1714222483,98;0,00;1045,41;97,65;800,00;60,00
1714222483,98;0,00;1050,49;99,80;800,00;60,00
1714222483,98;0,00;1055,28;102,04;800,00;60,00
1714222483,98;0,00;1059,99;104,38;800,00;60,00
1714222483,98;0,00;1065,10;106,51;800,00;60,00
1714222483,98;0,00;1070,27;108,81;800,00;60,00
1714222483,98;0,00;1075,63;110,97;800,00;60,00
1714222483,98;0,00;1080,90;113,28;800,00;60,00
1714222483,98;0,00;1086,23;115,42;800,00;60,00
1714222483,98;0,00;1091,58;117,76;800,00;60,00
1714222483,98;0,00;1100,32;117,97;800,00;60,00
1714222483,98;0,00;1106,36;120,23;800,00;60,00
1714222483,98;0,00;1109,30;124,10;800,00;60,00
