t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714224774,24;0,00;0,80;0,00;8,00;60,00
1714224774,24;0,00;0,80;0,00;8,00;60,00
1714224774,24;0,00;0,80;0,00;8,00;60,00
1714224774,24;0,00;1,19;0,00;8,00;60,00
1714224774,24;0,00;1,68;0,00;8,00;60,00
1714224774,24;0,00;2,19;0,01;8,00;60,00
1714224774,24;0,00;2,70;0,01;8,00;60,00
1714224774,24;0,00;3,19;0,01;8,00;60,00
1714224774,24;0,00;3,68;0,01;8,00;60,00
1714224774,24;0,00;4,18;0,01;8,00;60,00
1714224774,24;0,00;4,69;0,02;8,00;60,00
1714224774,24;0,00;5,18;0,02;8,00;60,00
1714224774,24;0,00;5,70;0,02;8,00;60,00
1714224774,24;0,00;6,18;0,02;8,00;60,00
1714224774,24;0,00;6,69;0,02;8,00;60,00
1714224774,24;0,00;7,18;0,02;8,00;60,00
1714224774,24;0,00;7,69;0,02;8,00;60,00
1714224774,24;0,00;8,71;0,03;8,00;60,00
1714224774,24;0,00;8,76;0,04;8,00;60,00
1714224774,24;0,00;8,79;0,05;8,00;60,00
1714224774,24;0,00;8,81;0,08;8,00;60,00
1714224774,24;0,00;8,82;0,12;8,00;60,00
1714224774,24;0,00;8,83;0,15;8,00;60,00
1714224774,24;0,00;8,83;0,20;8,00;60,00
1714224774,24;0,00;8,84;0,24;8,00;60,00
1714224774,24;0,00;8,89;0,24;8,00;60,00
1714224774,24;0,00;8,89;0,28;8,00;60,00
1714224774,24;0,00;8,89;0,33;8,00;60,00
1714224774,24;0,00;8,89;0,38;8,00;60,00
1714224774,24;0,00;8,89;0,42;8,00;60,00
1714224774,24;0,00;8,89;0,47;8,00;60,00
1714224774,24;0,00;8,89;0,52;8,00;60,00
1714224774,24;0,00;8,89;0,57;8,00;60,00
1714224774,24;0,00;8,88;0,61;8,00;60,00
1714224774,24;0,00;8,88;0,66;8,00;60,00
1714224774,24;0,00;8,88;0,71;8,00;60,00
1714224774,24;0,00;8,88;0,76;8,00;60,00
1714224774,24;0,00;8,88;0,80;8,00;60,00
1714224774,24;0,00;8,88;0,85;8,00;60,00
1714224774,24;0,00;8,88;0,90;8,00;60,00
1714224774,24;0,00;8,88;0,95;8,00;60,00
1714224774,24;0,00;8,87;0,99;8,00;60,00
1714224774,24;0,00;8,87;1,04;8,00;60,00
1714224774,24;0,00;8,87;1,09;8,00;60,00
1714224774,24;0,00;8,86;1,14;8,00;60,00
1714224774,24;0,00;8,92;1,14;8,00;60,00
1714224774,24;0,00;8,92;1,19;8,00;60,00
1714224774,24;0,00;8,92;1,23;8,00;60,00
1714224774,24;0,00;8,92;1,28;8,00;60,00
1714224774,24;0,00;8,92;1,33;8,00;60,00
1714224774,24;0,00;8,92;1,38;8,00;60,00
1714224774,24;0,00;8,91;1,43;8,00;60,00
1714224774,24;0,00;8,91;1,47;8,00;60,00
1714224774,24;0,00;8,91;1,52;8,00;60,00
1714224774,24;0,00;8,91;1,57;8,00;60,00
1714224774,24;0,00;8,90;1,62;8,00;60,00
1714224774,24;0,00;8,90;1,66;8,00;60,00
1714224774,24;0,00;8,90;1,71;8,00;60,00
1714224774,24;0,00;8,90;1,76;8,00;60,00
1714224774,24;0,00;8,90;1,81;8,00;60,00
1714224774,24;0,00;8,90;1,86;8,00;60,00
1714224774,24;0,00;8,89;1,90;8,00;60,00
1714224774,24;0,00;8,89;1,95;8,00;60,00
1714224774,24;0,00;8,89;2,00;8,00;60,00
1714224774,24;0,00;8,89;2,05;8,00;60,00
1714224774,24;0,00;8,88;2,09;8,00;60,00
1714224774,24;0,00;8,95;2,09;8,00;60,00
1714224774,24;0,00;8,95;2,14;8,00;60,00
1714224774,24;0,00;8,95;2,19;8,00;60,00
1714224774,24;0,00;8,95;2,24;8,00;60,00
1714224774,24;0,00;8,95;2,29;8,00;60,00
1714224774,24;0,00;8,94;2,34;8,00;60,00
1714224774,24;0,00;8,94;2,39;8,00;60,00
1714224774,24;0,00;8,94;2,43;8,00;60,00
1714224774,24;0,00;8,93;2,48;8,00;60,00
1714224774,24;0,00;8,93;2,53;8,00;60,00
1714224774,24;0,00;8,93;2,58;8,00;60,00
1714224774,24;0,00;8,93;2,62;8,00;60,00
1714224774,24;0,00;8,92;2,68;8,00;60,00
1714224774,24;0,00;8,92;2,72;8,00;60,00
1714224774,24;0,00;8,92;2,77;8,00;60,00
1714224774,24;0,00;8,91;2,82;8,00;60,00
1714224774,24;0,00;8,92;2,87;8,00;60,00
1714224774,24;0,00;8,91;2,91;8,00;60,00
1714224774,24;0,00;8,91;2,96;8,00;60,00
1714224774,24;0,00;8,90;3,01;8,00;60,00
1714224774,24;0,00;8,90;3,06;8,00;60,00
1714224774,24;0,00;8,98;3,06;8,00;60,00
1714224774,24;0,00;8,98;3,11;8,00;60,00
1714224774,24;0,00;8,97;3,16;8,00;60,00
1714224774,24;0,00;8,97;3,21;8,00;60,00
1714224774,24;0,00;8,97;3,25;8,00;60,00
1714224774,24;0,00;8,97;3,30;8,00;60,00
1714224774,24;0,00;8,96;3,35;8,00;60,00
1714224774,24;0,00;8,97;3,40;8,00;60,00
1714224774,24;0,00;8,95;3,45;8,00;60,00
1714224774,24;0,00;8,95;3,50;8,00;60,00
1714224774,24;0,00;8,95;3,54;8,00;60,00
1714224774,24;0,00;8,95;3,59;8,00;60,00
1714224774,24;0,00;8,94;3,64;8,00;60,00
1714224774,24;0,00;8,94;3,69;8,00;60,00
1714224774,24;0,00;8,94;3,74;8,00;60,00
1714224774,24;0,00;8,93;3,79;8,00;60,00
1714224774,24;0,00;8,93;3,83;8,00;60,00
1714224774,24;0,00;8,92;3,89;8,00;60,00
1714224774,24;0,00;8,92;3,93;8,00;60,00
1714224774,24;0,00;8,91;3,98;8,00;60,00
1714224774,24;0,00;8,91;4,03;8,00;60,00
