t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714827550,91;0,00;0,80;0,00;8,00;60,00
1714827550,91;0,00;0,80;0,00;8,00;60,00
1714827550,91;0,00;0,80;0,00;8,00;60,00
1714827550,91;0,00;0,80;0,00;8,00;60,00
1714827550,91;0,00;0,92;0,00;8,00;60,00
1714827550,91;0,00;0,95;0,00;8,00;60,00
1714827550,91;0,00;0,95;0,00;8,00;60,00
1714827550,91;0,00;1,49;0,00;8,00;60,00
1714827550,91;0,00;1,49;0,00;8,00;60,00
1714827550,91;0,00;1,49;0,00;8,00;60,00
1714827550,91;0,00;1,99;0,01;8,00;60,00
1714827550,91;0,00;2,01;0,01;8,00;60,00
1714827550,91;0,00;2,01;0,01;8,00;60,00
1714827550,91;0,00;2,48;0,01;8,00;60,00
1714827550,91;0,00;2,51;0,01;8,00;60,00
1714827550,91;0,00;2,51;0,01;8,00;60,00
1714827550,91;0,00;3,03;0,01;8,00;60,00
1714827550,91;0,00;3,05;0,01;8,00;60,00
1714827550,91;0,00;3,05;0,01;8,00;60,00
1714827550,91;0,00;3,55;0,01;8,00;60,00
1714827550,91;0,00;3,57;0,01;8,00;60,00
1714827550,91;0,00;3,58;0,01;8,00;60,00
1714827550,91;0,00;4,12;0,01;8,00;60,00
1714827550,91;0,00;4,12;0,01;8,00;60,00
1714827550,91;0,00;4,12;0,01;8,00;60,00
1714827550,91;0,00;4,63;0,02;8,00;60,00
1714827550,91;0,00;4,64;0,02;8,00;60,00
1714827550,91;0,00;4,64;0,02;8,00;60,00
1714827550,91;0,00;5,13;0,02;8,00;60,00
1714827550,91;0,00;5,16;0,02;8,00;60,00
1714827550,91;0,00;5,16;0,02;8,00;60,00
1714827550,91;0,00;5,68;0,02;8,00;60,00
1714827550,91;0,00;5,68;0,02;8,00;60,00
1714827550,91;0,00;5,68;0,02;8,00;60,00
1714827550,91;0,00;6,19;0,02;8,00;60,00
1714827550,91;0,00;6,22;0,02;8,00;60,00
1714827550,91;0,00;6,22;0,02;8,00;60,00
1714827550,91;0,00;6,76;0,02;8,00;60,00
1714827550,91;0,00;6,76;0,02;8,00;60,00
1714827550,91;0,00;6,76;0,02;8,00;60,00
1714827550,91;0,00;7,29;0,03;8,00;60,00
1714827550,91;0,00;7,30;0,03;8,00;60,00
1714827550,91;0,00;7,30;0,03;8,00;60,00
1714827550,91;0,00;7,80;0,04;8,00;60,00
1714827550,91;0,00;7,80;0,04;8,00;60,00
1714827550,91;0,00;7,82;0,04;8,00;60,00
1714827550,91;0,00;8,72;0,05;8,00;60,00
1714827550,91;0,00;8,72;0,05;8,00;60,00
1714827550,91;0,00;8,72;0,05;8,00;60,00
1714827550,91;0,00;8,75;0,07;8,00;60,00
1714827550,91;0,00;8,75;0,07;8,00;60,00
1714827550,91;0,00;8,75;0,07;8,00;60,00
1714827550,91;0,00;8,80;0,07;8,00;60,00
1714827550,91;0,00;8,77;0,10;8,00;60,00
1714827550,91;0,00;8,77;0,10;8,00;60,00
1714827550,91;0,00;8,79;0,13;8,00;60,00
1714827550,91;0,00;8,79;0,13;8,00;60,00
1714827550,91;0,00;8,79;0,13;8,00;60,00
1714827550,91;0,00;8,80;0,17;8,00;60,00
1714827550,91;0,00;8,80;0,17;8,00;60,00
1714827550,91;0,00;8,81;0,17;8,00;60,00
1714827550,91;0,00;8,86;0,17;8,00;60,00
1714827550,91;0,00;8,86;0,17;8,00;60,00
1714827550,91;0,00;8,81;0,21;8,00;60,00
1714827550,91;0,00;8,86;0,21;8,00;60,00
1714827550,91;0,00;8,86;0,21;8,00;60,00
1714827550,91;0,00;8,82;0,25;8,00;60,00
1714827550,91;0,00;8,82;0,29;8,00;60,00
1714827550,91;0,00;8,83;0,29;8,00;60,00
1714827550,91;0,00;8,83;0,29;8,00;60,00
1714827550,91;0,00;8,83;0,34;8,00;60,00
1714827550,91;0,00;8,83;0,34;8,00;60,00
1714827550,91;0,00;8,83;0,34;8,00;60,00
1714827550,91;0,00;8,83;0,38;8,00;60,00
1714827550,91;0,00;8,84;0,38;8,00;60,00
1714827550,91;0,00;8,84;0,38;8,00;60,00
1714827550,91;0,00;8,89;0,38;8,00;60,00
1714827550,91;0,00;8,84;0,43;8,00;60,00
1714827550,91;0,00;8,84;0,43;8,00;60,00
1714827550,91;0,00;8,84;0,47;8,00;60,00
1714827550,91;0,00;8,84;0,47;8,00;60,00
1714827550,91;0,00;8,84;0,47;8,00;60,00
1714827550,91;0,00;8,90;0,47;8,00;60,00
1714827550,91;0,00;8,90;0,47;8,00;60,00
1714827550,91;0,00;8,84;0,52;8,00;60,00
1714827550,91;0,00;8,84;0,57;8,00;60,00
1714827550,91;0,00;8,85;0,57;8,00;60,00
1714827550,91;0,00;8,85;0,57;8,00;60,00
