t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,06;-0,05;7,20;-0,00;8,00;60,00
1,09;-0,05;7,20;-0,00;8,00;60,00
2,10;-0,05;7,20;-0,00;8,00;60,00
3,12;-0,05;7,20;-0,00;8,00;60,00
4,13;-0,06;7,20;-0,00;8,00;60,00
5,13;-0,06;7,20;-0,00;8,00;60,00
6,12;-0,06;7,20;-0,01;8,00;60,00
7,12;-0,06;7,20;-0,01;8,00;60,00
8,13;-0,06;7,20;-0,01;8,00;60,00
9,14;-0,06;7,20;-0,01;8,00;60,00
10,15;-0,06;9,64;-0,01;8,00;60,00
11,17;-0,06;9,64;-0,01;8,00;60,00
12,22;-0,06;9,64;-0,01;8,00;60,00
13,21;-0,06;9,64;-0,01;8,00;60,00
14,18;-0,07;9,64;-0,01;8,00;60,00
15,21;-0,06;9,64;-0,01;8,00;60,00
16,21;-0,06;9,64;-0,02;8,00;60,00
17,22;-0,06;9,64;-0,02;8,00;60,00
18,25;-0,06;9,64;-0,02;8,00;60,00
19,24;-0,06;9,64;-0,02;8,00;60,00
20,22;-0,07;12,10;-0,02;8,00;60,00
21,26;-0,06;12,10;-0,02;8,00;60,00
22,26;-0,06;12,10;-0,02;8,00;60,00
23,26;-0,06;12,10;-0,02;8,00;60,00
24,29;-0,07;12,10;-0,02;8,00;60,00
25,27;-0,07;12,10;-0,03;8,00;60,00
26,26;-0,07;12,10;-0,03;8,00;60,00
27,29;-0,06;12,10;-0,03;8,00;60,00
28,29;-0,06;12,10;-0,03;8,00;60,00
29,30;-0,07;12,10;-0,03;8,00;60,00
30,27;-0,06;16,21;-0,03;8,00;60,00
31,29;-0,06;16,21;-0,03;8,00;60,00
32,31;-0,06;16,21;-0,03;8,00;60,00
33,31;-0,06;16,21;-0,03;8,00;60,00
34,30;-0,06;16,21;-0,04;8,00;60,00
35,30;-0,06;16,21;-0,04;8,00;60,00
36,33;-0,07;16,21;-0,04;8,00;60,00
37,32;-0,07;16,21;-0,04;8,00;60,00
38,30;-0,07;16,21;-0,04;8,00;60,00
39,32;-0,07;16,21;-0,04;8,00;60,00
40,32;-0,07;24,51;-0,04;8,00;60,00
41,34;-0,07;24,51;-0,04;8,00;60,00
42,36;-0,07;24,51;-0,04;8,00;60,00
43,36;-0,07;24,51;-0,05;8,00;60,00
44,38;-0,07;24,51;-0,05;8,00;60,00
45,38;-0,07;24,51;-0,05;8,00;60,00
46,41;-0,06;24,51;-0,05;8,00;60,00
47,43;-0,06;24,51;-0,05;8,00;60,00
48,43;-0,06;24,51;-0,05;8,00;60,00
49,41;-0,06;24,51;-0,05;8,00;60,00
50,44;-0,06;50,55;-0,05;8,00;60,00
51,46;-0,07;50,55;-0,05;8,00;60,00
52,45;-0,07;50,55;-0,05;8,00;60,00
53,47;-0,07;50,55;-0,06;8,00;60,00
54,43;-0,07;50,55;-0,06;8,00;60,00
55,50;-0,07;50,55;-0,06;8,00;60,00
56,45;-0,07;50,55;-0,06;8,00;60,00
57,44;-0,07;50,55;-0,06;8,00;60,00
58,46;-0,07;50,55;-0,06;8,00;60,00
59,46;-0,07;50,55;-0,06;8,00;60,00
