t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713771709,04;0,00;0,00;0,00;8,00;60,00
1713771709,04;0,00;0,36;0,00;8,00;60,00
1713771709,04;0,00;0,84;0,00;8,00;60,00
1713771709,04;0,00;1,37;0,01;8,00;60,00
1713771709,04;0,00;1,86;0,04;8,00;60,00
1713771709,04;0,00;2,37;0,09;8,00;60,00
1713771709,04;0,00;2,85;0,13;8,00;60,00
1713771709,04;0,00;3,35;0,16;8,00;60,00
1713771709,04;0,00;3,84;0,18;8,00;60,00
1713771709,04;0,00;4,37;0,20;8,00;60,00
1713771709,04;0,00;4,84;0,21;8,00;60,00
1713771709,04;0,00;5,35;0,23;8,00;60,00
1713771709,04;0,00;5,84;0,24;8,00;60,00
1713771709,04;0,00;6,37;0,26;8,00;60,00
1713771709,04;0,00;6,86;0,27;8,00;60,00
1713771709,04;0,00;7,34;0,29;8,00;60,00
1713771709,04;0,00;7,84;0,30;8,00;60,00
1713771709,04;0,00;8,41;0,32;8,00;60,00
1713771709,04;0,00;8,44;0,34;8,00;60,00
1713771709,04;0,00;8,49;0,34;8,00;60,00
1713771709,04;0,00;8,51;0,36;8,00;60,00
1713771709,04;0,00;8,53;0,39;8,00;60,00
1713771709,04;0,00;8,55;0,41;8,00;60,00
1713771709,04;0,00;8,57;0,44;8,00;60,00
1713771709,04;0,00;8,59;0,47;8,00;60,00
1713771709,04;0,00;8,61;0,50;8,00;60,00
1713771709,04;0,00;8,62;0,53;8,00;60,00
1713771709,04;0,00;8,64;0,56;8,00;60,00
1713771709,04;0,00;8,66;0,59;8,00;60,00
1713771709,04;0,00;8,68;0,62;8,00;60,00
1713771709,04;0,00;8,69;0,65;8,00;60,00
1713771709,04;0,00;8,71;0,68;8,00;60,00
1713771709,04;0,00;8,73;0,71;8,00;60,00
1713771709,04;0,00;8,75;0,74;8,00;60,00
1713771709,04;0,00;8,77;0,77;8,00;60,00
1713771709,04;0,00;8,80;0,79;8,00;60,00
1713771709,04;0,00;8,82;0,82;8,00;60,00
1713771709,04;0,00;8,85;0,84;8,00;60,00
1713771709,04;0,00;8,89;0,86;8,00;60,00
1713771709,04;0,00;8,95;0,86;8,00;60,00
1713771709,04;0,00;8,98;0,87;8,00;60,00
1713771709,04;0,00;9,03;0,89;8,00;60,00
1713771709,04;0,00;9,07;0,90;8,00;60,00
1713771709,04;0,00;9,11;0,91;8,00;60,00
1713771709,04;0,00;9,16;0,92;8,00;60,00
1713771709,04;0,00;9,21;0,93;8,00;60,00
1713771709,04;0,00;9,27;0,94;8,00;60,00
1713771709,04;0,00;9,32;0,95;8,00;60,00
1713771709,04;0,00;9,38;0,95;8,00;60,00
1713771709,04;0,00;9,44;0,96;8,00;60,00
1713771709,04;0,00;9,50;0,96;8,00;60,00
1713771709,04;0,00;9,57;0,96;8,00;60,00
1713771709,04;0,00;9,63;0,97;8,00;60,00
1713771709,04;0,00;9,69;0,97;8,00;60,00
1713771709,04;0,00;9,76;0,97;8,00;60,00
1713771709,04;0,00;9,83;0,97;8,00;60,00
1713771709,04;0,00;9,90;0,97;8,00;60,00
1713771709,04;0,00;9,97;0,98;8,00;60,00
1713771709,04;0,00;10,04;0,98;8,00;60,00
1713771709,04;0,00;10,11;0,98;8,00;60,00
1713771709,04;0,00;10,18;0,98;8,00;60,00
1713771709,04;0,00;10,26;0,98;8,00;60,00
1713771709,04;0,00;10,34;0,98;8,00;60,00
1713771709,04;0,00;10,41;0,99;8,00;60,00
1713771709,04;0,00;10,49;0,99;8,00;60,00
1713771709,04;0,00;10,57;0,99;8,00;60,00
1713771709,04;0,00;10,65;0,99;8,00;60,00
1713771709,04;0,00;10,74;0,99;8,00;60,00
1713771709,04;0,00;10,82;0,99;8,00;60,00
1713771709,04;0,00;10,91;1,00;8,00;60,00
1713771709,04;0,00;10,99;1,00;8,00;60,00
