t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713802027,29;0,00;0,00;0,00;700,00;600,00
1713802027,29;0,00;1,20;0,00;700,00;600,00
1713802027,29;0,00;5,76;-0,00;700,00;600,00
1713802027,29;0,00;9,87;-0,00;700,00;600,00
1713802027,29;0,00;14,29;-0,00;700,00;600,00
1713802027,29;0,00;18,55;-0,00;700,00;600,00
1713802027,29;0,00;23,17;-0,00;700,00;600,00
1713802027,29;0,00;27,42;-0,00;700,00;600,00
1713802027,29;0,00;31,70;-0,00;700,00;600,00
1713802027,29;0,00;36,17;-0,00;700,00;600,00
1713802027,29;0,00;40,57;-0,00;700,00;600,00
1713802027,29;0,00;44,85;0,00;700,00;600,00
1713802027,29;0,00;49,26;0,01;700,00;600,00
1713802027,29;0,00;53,58;0,04;700,00;600,00
1713802027,29;0,00;58,20;0,07;700,00;600,00
1713802027,29;0,00;62,45;0,11;700,00;600,00
1713802027,29;0,00;66,78;0,16;700,00;600,00
1713802027,29;0,00;70,58;0,21;700,00;600,00
1713802027,29;0,00;70,61;0,27;700,00;600,00
1713802027,29;0,00;70,64;0,34;700,00;600,00
1713802027,29;0,00;70,67;0,42;700,00;600,00
1713802027,29;0,00;70,70;0,51;700,00;600,00
1713802027,29;0,00;70,73;0,51;700,00;600,00
1713802027,29;0,00;70,76;0,61;700,00;600,00
1713802027,29;0,00;70,79;0,71;700,00;600,00
1713802027,29;0,00;70,81;0,83;700,00;600,00
1713802027,29;0,00;70,83;1,03;700,00;600,00
1713802027,29;0,00;70,83;1,37;700,00;600,00
1713802027,29;0,00;70,83;1,79;700,00;600,00
1713802027,29;0,00;70,82;2,20;700,00;600,00
1713802027,29;0,00;70,82;2,62;700,00;600,00
1713802027,29;0,00;70,81;3,02;700,00;600,00
1713802027,29;0,00;70,81;3,43;700,00;600,00
1713802027,29;0,00;70,81;3,83;700,00;600,00
1713802027,29;0,00;70,80;4,21;700,00;600,00
1713802027,29;0,00;70,80;4,65;700,00;600,00
1713802027,29;0,00;70,80;5,05;700,00;600,00
1713802027,29;0,00;70,79;5,46;700,00;600,00
1713802027,29;0,00;70,79;5,84;700,00;600,00
1713802027,29;0,00;70,79;6,24;700,00;600,00
1713802027,29;0,00;70,78;6,63;700,00;600,00
1713802027,29;0,00;70,78;7,03;700,00;600,00
1713802027,29;0,00;70,78;7,43;700,00;600,00
1713802027,29;0,00;70,82;7,43;700,00;600,00
1713802027,29;0,00;70,81;7,83;700,00;600,00
1713802027,29;0,00;70,81;8,22;700,00;600,00
1713802027,29;0,00;70,81;8,62;700,00;600,00
1713802027,29;0,00;70,81;9,00;700,00;600,00
1713802027,29;0,00;70,80;9,40;700,00;600,00
1713802027,29;0,00;70,80;9,80;700,00;600,00
1713802027,29;0,00;70,79;10,22;700,00;600,00
1713802027,29;0,00;70,79;10,61;700,00;600,00
1713802027,29;0,00;70,79;11,00;700,00;600,00
1713802027,29;0,00;70,79;11,38;700,00;600,00
1713802027,29;0,00;70,79;11,77;700,00;600,00
1713802027,29;0,00;70,78;12,19;700,00;600,00
1713802027,29;0,00;70,78;12,58;700,00;600,00
1713802027,29;0,00;70,78;12,98;700,00;600,00
1713802027,29;0,00;70,78;13,37;700,00;600,00
1713802027,29;0,00;70,77;13,76;700,00;600,00
1713802027,29;0,00;70,77;14,18;700,00;600,00
1713802027,29;0,00;70,77;14,55;700,00;600,00
1713802027,29;0,00;70,76;14,96;700,00;600,00
1713802027,29;0,00;70,76;15,36;700,00;600,00
1713802027,29;0,00;70,80;15,36;700,00;600,00
1713802027,29;0,00;70,80;15,75;700,00;600,00
1713802027,29;0,00;70,79;16,14;700,00;600,00
1713802027,29;0,00;70,79;16,53;700,00;600,00
1713802027,29;0,00;70,79;16,92;700,00;600,00
1713802027,29;0,00;70,78;17,32;700,00;600,00
1713802027,29;0,00;70,78;17,69;700,00;600,00
1713802027,29;0,00;70,78;18,10;700,00;600,00
1713802027,29;0,00;70,78;18,49;700,00;600,00
1713802027,29;0,00;70,78;18,88;700,00;600,00
1713802027,29;0,00;70,77;19,29;700,00;600,00
1713802027,29;0,00;70,77;19,68;700,00;600,00
1713802027,29;0,00;70,77;20,07;700,00;600,00
1713802027,29;0,00;70,77;20,44;700,00;600,00
1713802027,29;0,00;70,76;20,85;700,00;600,00
1713802027,29;0,00;70,76;21,24;700,00;600,00
1713802027,29;0,00;70,76;21,65;700,00;600,00
