t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714827413,80;0,00;0,80;0,00;8,00;60,00
1714827413,80;0,00;0,80;0,00;8,00;60,00
1714827413,80;0,00;0,80;0,00;8,00;60,00
1714827413,80;0,00;0,80;0,00;8,00;60,00
1714827413,80;0,00;0,97;0,00;8,00;60,00
1714827413,80;0,00;1,00;0,00;8,00;60,00
1714827413,80;0,00;1,00;0,00;8,00;60,00
1714827413,80;0,00;1,52;0,00;8,00;60,00
1714827413,80;0,00;1,54;0,01;8,00;60,00
1714827413,80;0,00;1,54;0,01;8,00;60,00
1714827413,80;0,00;2,01;0,01;8,00;60,00
1714827413,80;0,00;2,01;0,01;8,00;60,00
1714827413,80;0,00;2,04;0,01;8,00;60,00
1714827413,80;0,00;2,53;0,01;8,00;60,00
1714827413,80;0,00;2,56;0,01;8,00;60,00
1714827413,80;0,00;2,56;0,01;8,00;60,00
1714827413,80;0,00;3,08;0,01;8,00;60,00
1714827413,80;0,00;3,08;0,01;8,00;60,00
1714827413,80;0,00;3,08;0,01;8,00;60,00
1714827413,80;0,00;3,57;0,01;8,00;60,00
1714827413,80;0,00;3,60;0,01;8,00;60,00
1714827413,80;0,00;3,62;0,01;8,00;60,00
1714827413,80;0,00;4,11;0,01;8,00;60,00
1714827413,80;0,00;4,14;0,02;8,00;60,00
1714827413,80;0,00;4,14;0,02;8,00;60,00
1714827413,80;0,00;4,63;0,02;8,00;60,00
1714827413,80;0,00;4,63;0,02;8,00;60,00
1714827413,80;0,00;4,66;0,02;8,00;60,00
1714827413,80;0,00;5,18;0,02;8,00;60,00
1714827413,80;0,00;5,20;0,02;8,00;60,00
1714827413,80;0,00;5,23;0,02;8,00;60,00
1714827413,80;0,00;5,72;0,02;8,00;60,00
1714827413,80;0,00;5,72;0,02;8,00;60,00
1714827413,80;0,00;5,75;0,02;8,00;60,00
1714827413,80;0,00;6,27;0,02;8,00;60,00
1714827413,80;0,00;6,27;0,02;8,00;60,00
1714827413,80;0,00;6,27;0,02;8,00;60,00
1714827413,80;0,00;6,76;0,02;8,00;60,00
1714827413,80;0,00;6,78;0,02;8,00;60,00
1714827413,80;0,00;6,78;0,02;8,00;60,00
1714827413,80;0,00;7,27;0,02;8,00;60,00
1714827413,80;0,00;7,30;0,03;8,00;60,00
1714827413,80;0,00;7,30;0,03;8,00;60,00
1714827413,80;0,00;7,81;0,03;8,00;60,00
1714827413,80;0,00;7,84;0,04;8,00;60,00
1714827413,80;0,00;7,84;0,04;8,00;60,00
1714827413,80;0,00;8,72;0,06;8,00;60,00
1714827413,80;0,00;8,72;0,06;8,00;60,00
1714827413,80;0,00;8,72;0,06;8,00;60,00
1714827413,80;0,00;8,75;0,08;8,00;60,00
1714827413,80;0,00;8,75;0,08;8,00;60,00
1714827413,80;0,00;8,75;0,08;8,00;60,00
1714827413,80;0,00;8,77;0,11;8,00;60,00
1714827413,80;0,00;8,77;0,11;8,00;60,00
1714827413,80;0,00;8,77;0,11;8,00;60,00
1714827413,80;0,00;8,78;0,14;8,00;60,00
1714827413,80;0,00;8,78;0,14;8,00;60,00
1714827413,80;0,00;8,78;0,14;8,00;60,00
1714827413,80;0,00;8,79;0,18;8,00;60,00
1714827413,80;0,00;8,80;0,18;8,00;60,00
1714827413,80;0,00;8,80;0,18;8,00;60,00
1714827413,80;0,00;8,80;0,22;8,00;60,00
1714827413,80;0,00;8,81;0,22;8,00;60,00
1714827413,80;0,00;8,81;0,22;8,00;60,00
1714827413,80;0,00;8,81;0,26;8,00;60,00
1714827413,80;0,00;8,81;0,26;8,00;60,00
1714827413,80;0,00;8,81;0,26;8,00;60,00
1714827413,80;0,00;8,86;0,26;8,00;60,00
1714827413,80;0,00;8,82;0,30;8,00;60,00
1714827413,80;0,00;8,82;0,30;8,00;60,00
1714827413,80;0,00;8,82;0,35;8,00;60,00
1714827413,80;0,00;8,82;0,35;8,00;60,00
1714827413,80;0,00;8,82;0,35;8,00;60,00
1714827413,80;0,00;8,83;0,39;8,00;60,00
1714827413,80;0,00;8,83;0,39;8,00;60,00
1714827413,80;0,00;8,83;0,39;8,00;60,00
1714827413,80;0,00;8,83;0,44;8,00;60,00
1714827413,80;0,00;8,83;0,44;8,00;60,00
1714827413,80;0,00;8,83;0,44;8,00;60,00
1714827413,80;0,00;8,83;0,49;8,00;60,00
1714827413,80;0,00;8,83;0,49;8,00;60,00
1714827413,80;0,00;8,83;0,49;8,00;60,00
1714827413,80;0,00;8,84;0,53;8,00;60,00
1714827413,80;0,00;8,84;0,53;8,00;60,00
1714827413,80;0,00;8,84;0,53;8,00;60,00
1714827413,80;0,00;8,89;0,53;8,00;60,00
1714827413,80;0,00;8,89;0,53;8,00;60,00
1714827413,80;0,00;8,84;0,58;8,00;60,00
1714827413,80;0,00;8,84;0,62;8,00;60,00
1714827413,80;0,00;8,84;0,62;8,00;60,00
1714827413,80;0,00;8,84;0,62;8,00;60,00
1714827413,80;0,00;8,84;0,67;8,00;60,00
1714827413,80;0,00;8,84;0,67;8,00;60,00
