t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,22;-0,06;7,20;-0,00;8,00;60,00
1,21;-0,06;7,20;-0,00;8,00;60,00
2,24;-0,06;7,20;-0,00;8,00;60,00
3,22;-0,06;7,20;-0,00;8,00;60,00
4,22;-0,06;7,20;-0,00;8,00;60,00
5,20;-0,06;7,20;-0,01;8,00;60,00
6,21;-0,06;7,20;-0,01;8,00;60,00
7,21;-0,06;7,20;-0,01;8,00;60,00
8,23;-0,06;7,20;-0,01;8,00;60,00
9,22;-0,06;7,20;-0,01;8,00;60,00
10,24;-0,06;9,66;-0,01;8,00;60,00
11,26;-0,06;9,66;-0,01;8,00;60,00
12,26;-0,06;9,66;-0,01;8,00;60,00
13,26;-0,06;9,66;-0,01;8,00;60,00
14,26;-0,07;9,66;-0,01;8,00;60,00
15,26;-0,07;9,66;-0,02;8,00;60,00
16,30;-0,07;9,66;-0,02;8,00;60,00
17,28;-0,07;9,66;-0,02;8,00;60,00
18,26;-0,07;9,66;-0,02;8,00;60,00
19,28;-0,07;9,66;-0,02;8,00;60,00
20,28;-0,06;12,12;-0,02;8,00;60,00
21,28;-0,06;12,12;-0,02;8,00;60,00
22,26;-0,06;12,12;-0,02;8,00;60,00
23,27;-0,07;12,12;-0,02;8,00;60,00
24,28;-0,06;12,12;-0,03;8,00;60,00
25,26;-0,06;12,12;-0,03;8,00;60,00
26,29;-0,06;12,12;-0,03;8,00;60,00
27,32;-0,07;12,12;-0,03;8,00;60,00
28,32;-0,07;12,12;-0,03;8,00;60,00
29,32;-0,07;12,12;-0,03;8,00;60,00
30,30;-0,07;16,23;-0,03;8,00;60,00
31,36;-0,07;16,23;-0,03;8,00;60,00
32,34;-0,07;16,23;-0,03;8,00;60,00
33,35;-0,07;16,23;-0,03;8,00;60,00
34,37;-0,07;16,23;-0,04;8,00;60,00
35,34;-0,07;16,23;-0,04;8,00;60,00
36,32;-0,07;16,23;-0,04;8,00;60,00
37,33;-0,07;16,23;-0,04;8,00;60,00
38,32;-0,06;16,23;-0,04;8,00;60,00
39,36;-0,07;16,23;-0,04;8,00;60,00
40,33;-0,07;24,53;-0,04;8,00;60,00
41,35;-0,07;24,53;-0,04;8,00;60,00
42,35;-0,07;24,53;-0,05;8,00;60,00
43,36;-0,07;24,53;-0,05;8,00;60,00
44,35;-0,07;24,53;-0,05;8,00;60,00
45,37;-0,07;24,53;-0,05;8,00;60,00
46,36;-0,07;24,53;-0,05;8,00;60,00
47,37;-0,07;24,53;-0,05;8,00;60,00
48,35;-0,07;24,53;-0,05;8,00;60,00
49,34;-0,07;24,53;-0,05;8,00;60,00
50,32;-0,07;24,53;-0,05;8,00;60,00
51,35;-0,07;55,86;-0,06;8,00;60,00
52,36;-0,07;55,86;-0,06;8,00;60,00
53,34;-0,07;55,86;-0,06;8,00;60,00
54,36;-0,07;55,86;-0,06;8,00;60,00
55,34;-0,07;55,86;-0,06;8,00;60,00
56,34;-0,07;55,86;-0,06;8,00;60,00
57,34;-0,07;55,86;-0,06;8,00;60,00
58,35;-0,07;55,86;-0,06;8,00;60,00
59,35;-0,07;55,86;-0,06;8,00;60,00
