t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,00;0,03;7,20;0,00;8,00;60,00
0,09;0,13;7,20;0,00;8,00;60,00
0,40;0,33;7,20;0,00;8,00;60,00
0,71;0,41;7,20;0,00;8,00;60,00
1,02;0,43;7,20;0,01;8,00;60,00
1,31;0,43;7,20;0,01;8,00;60,00
1,65;0,42;7,20;0,01;8,00;60,00
1,93;0,40;7,20;0,01;8,00;60,00
2,27;0,39;7,20;0,01;8,00;60,00
2,58;0,36;7,20;0,02;8,00;60,00
2,88;0,34;7,20;0,02;8,00;60,00
3,20;0,32;7,20;0,02;8,00;60,00
3,51;0,31;7,20;0,02;8,00;60,00
3,82;0,30;7,20;0,02;8,00;60,00
4,14;0,29;7,20;0,02;8,00;60,00
4,45;0,29;7,20;0,03;8,00;60,00
4,76;0,28;7,20;0,03;8,00;60,00
5,09;0,28;7,20;0,03;8,00;60,00
5,40;0,27;7,20;0,03;8,00;60,00
5,71;0,27;7,20;0,03;8,00;60,00
6,02;0,26;7,20;0,03;8,00;60,00
6,33;0,26;7,20;0,03;8,00;60,00
6,64;0,26;7,20;0,04;8,00;60,00
6,94;0,25;7,20;0,04;8,00;60,00
7,27;0,24;7,20;0,04;8,00;60,00
7,59;0,24;7,20;0,04;8,00;60,00
7,89;0,23;7,20;0,04;8,00;60,00
8,17;0,23;7,20;0,04;8,00;60,00
8,53;0,22;7,20;0,04;8,00;60,00
8,85;0,22;7,20;0,04;8,00;60,00
9,13;0,22;7,20;0,05;8,00;60,00
9,46;0,21;7,20;0,05;8,00;60,00
9,75;0,21;7,20;0,05;8,00;60,00
10,09;0,21;9,56;0,05;8,00;60,00
10,45;0,21;9,63;0,05;8,00;60,00
10,75;0,20;9,63;0,05;8,00;60,00
11,02;0,20;9,63;0,05;8,00;60,00
11,31;0,20;9,63;0,05;8,00;60,00
11,65;0,19;9,63;0,05;8,00;60,00
11,95;0,19;9,63;0,05;8,00;60,00
12,27;0,19;9,63;0,06;8,00;60,00
12,56;0,18;9,63;0,06;8,00;60,00
12,87;0,18;9,63;0,06;8,00;60,00
13,19;0,18;9,63;0,06;8,00;60,00
13,50;0,18;9,63;0,06;8,00;60,00
13,83;0,17;9,63;0,06;8,00;60,00
14,14;0,17;9,63;0,06;8,00;60,00
14,45;0,17;9,63;0,06;8,00;60,00
14,77;0,16;9,63;0,06;8,00;60,00
15,08;0,16;9,63;0,06;8,00;60,00
15,39;0,16;9,63;0,06;8,00;60,00
15,71;0,16;9,63;0,07;8,00;60,00
16,01;0,15;9,63;0,07;8,00;60,00
16,34;0,15;9,63;0,07;8,00;60,00
16,63;0,15;9,63;0,07;8,00;60,00
16,96;0,15;9,63;0,07;8,00;60,00
17,34;0,15;9,63;0,07;8,00;60,00
17,62;0,15;9,63;0,07;8,00;60,00
17,89;0,14;9,63;0,07;8,00;60,00
18,19;0,14;9,63;0,07;8,00;60,00
18,54;0,14;9,63;0,07;8,00;60,00
18,82;0,14;9,63;0,07;8,00;60,00
19,14;0,14;9,63;0,07;8,00;60,00
19,44;0,13;9,63;0,07;8,00;60,00
19,75;0,13;9,63;0,08;8,00;60,00
20,06;0,13;9,63;0,08;8,00;60,00
20,38;0,13;9,63;0,08;8,00;60,00
20,71;0,13;12,10;0,08;8,00;60,00
21,01;0,13;12,10;0,08;8,00;60,00
21,32;0,12;12,10;0,08;8,00;60,00
21,63;0,12;12,10;0,08;8,00;60,00
21,95;0,12;12,10;0,08;8,00;60,00
22,23;0,12;12,10;0,08;8,00;60,00
22,57;0,12;12,10;0,08;8,00;60,00
22,90;0,12;12,10;0,08;8,00;60,00
23,20;0,12;12,10;0,08;8,00;60,00
23,51;0,11;12,10;0,08;8,00;60,00
23,83;0,11;12,10;0,08;8,00;60,00
24,13;0,11;12,10;0,08;8,00;60,00
24,44;0,11;12,10;0,08;8,00;60,00
24,76;0,11;12,10;0,09;8,00;60,00
25,08;0,11;12,10;0,09;8,00;60,00
25,40;0,11;12,10;0,09;8,00;60,00
25,70;0,11;12,10;0,09;8,00;60,00
26,03;0,10;12,10;0,09;8,00;60,00
26,33;0,10;12,10;0,09;8,00;60,00
26,62;0,10;12,10;0,09;8,00;60,00
26,96;0,10;12,10;0,09;8,00;60,00
27,26;0,10;12,10;0,09;8,00;60,00
27,58;0,10;12,10;0,09;8,00;60,00
27,87;0,10;12,10;0,09;8,00;60,00
28,19;0,10;12,10;0,09;8,00;60,00
28,51;0,10;12,10;0,09;8,00;60,00
28,81;0,10;12,10;0,09;8,00;60,00
29,13;0,10;12,10;0,09;8,00;60,00
29,45;0,10;12,10;0,09;8,00;60,00
29,76;0,09;12,10;0,09;8,00;60,00
