t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;27,00;0,00;300,00;600,00
0,01;0,08;27,00;0,00;300,00;600,00
0,19;42,92;27,00;0,06;300,00;600,00
0,48;43,77;27,00;0,28;300,00;600,00
0,79;13,93;27,00;0,42;300,00;600,00
1,12;2,03;27,00;0,47;300,00;600,00
1,44;0,44;27,00;0,47;300,00;600,00
1,74;0,90;27,00;0,48;300,00;600,00
2,05;3,51;30,05;0,49;300,00;600,00
2,36;17,73;30,05;0,54;300,00;600,00
2,71;24,92;30,05;0,67;300,00;600,00
3,00;28,27;30,05;0,80;300,00;600,00
3,29;30,04;30,05;0,94;300,00;600,00
3,64;30,62;30,05;1,11;300,00;600,00
3,95;30,81;30,05;1,27;300,00;600,00
4,26;30,92;30,07;1,43;300,00;600,00
4,54;30,99;30,07;1,58;300,00;600,00
4,88;30,99;30,07;1,75;300,00;600,00
5,17;30,91;30,07;1,90;300,00;600,00
5,46;30,83;30,07;2,06;300,00;600,00
5,81;30,75;30,07;2,23;300,00;600,00
6,07;30,70;30,07;2,37;300,00;600,00
6,35;30,66;30,07;2,51;300,00;600,00
6,67;30,65;30,07;2,67;300,00;600,00
6,97;30,64;30,07;2,83;300,00;600,00
7,40;30,62;30,07;3,04;300,00;600,00
7,62;30,60;30,07;3,16;300,00;600,00
7,91;30,59;30,07;3,31;300,00;600,00
8,34;30,55;30,07;3,52;300,00;600,00
8,65;30,53;30,07;3,68;300,00;600,00
8,95;30,51;30,07;3,84;300,00;600,00
9,26;30,50;30,07;3,99;300,00;600,00
9,55;30,49;30,07;4,14;300,00;600,00
9,89;30,48;30,07;4,31;300,00;600,00
10,18;30,47;30,07;4,46;300,00;600,00
10,51;30,46;30,07;4,63;300,00;600,00
10,83;30,44;30,06;4,79;300,00;600,00
11,16;30,43;30,06;4,96;300,00;600,00
11,47;30,43;30,06;5,11;300,00;600,00
11,75;30,41;30,06;5,26;300,00;600,00
12,08;30,39;30,06;5,42;300,00;600,00
12,36;30,38;30,06;5,56;300,00;600,00
12,70;30,37;30,06;5,74;300,00;600,00
13,04;30,36;30,06;5,91;300,00;600,00
13,34;30,35;30,06;6,06;300,00;600,00
13,64;30,34;30,06;6,21;300,00;600,00
13,95;30,34;30,06;6,37;300,00;600,00
14,22;30,33;30,06;6,50;300,00;600,00
14,55;30,32;30,06;6,67;300,00;600,00
14,86;30,31;30,06;6,83;300,00;600,00
15,20;30,31;30,06;7,00;300,00;600,00
15,49;30,30;30,06;7,15;300,00;600,00
15,82;30,30;30,06;7,32;300,00;600,00
16,12;30,29;30,06;7,47;300,00;600,00
16,46;30,29;30,06;7,64;300,00;600,00
16,75;30,28;30,06;7,79;300,00;600,00
17,08;30,28;30,06;7,95;300,00;600,00
17,38;30,27;30,06;8,10;300,00;600,00
17,68;30,27;30,06;8,25;300,00;600,00
17,98;30,26;30,06;8,41;300,00;600,00
18,34;30,25;30,06;8,59;300,00;600,00
18,63;30,24;30,06;8,74;300,00;600,00
18,95;30,24;30,06;8,89;300,00;600,00
19,26;30,23;30,06;9,05;300,00;600,00
19,56;30,23;30,06;9,20;300,00;600,00
19,90;30,22;30,06;9,37;300,00;600,00
20,20;30,21;30,06;9,52;300,00;600,00
20,52;30,21;30,06;9,69;300,00;600,00
20,82;30,21;30,06;9,84;300,00;600,00
21,12;30,20;30,06;9,99;300,00;600,00
21,44;30,20;30,06;10,15;300,00;600,00
21,77;30,19;30,06;10,31;300,00;600,00
22,04;30,19;30,06;10,45;300,00;600,00
22,40;30,18;30,06;10,63;300,00;600,00
22,69;30,18;30,06;10,78;300,00;600,00
23,02;30,18;30,06;10,94;300,00;600,00
23,32;30,18;30,06;11,09;300,00;600,00
23,61;30,17;30,06;11,24;300,00;600,00
23,98;30,17;30,06;11,43;300,00;600,00
24,29;30,17;30,06;11,58;300,00;600,00
24,58;30,16;30,06;11,73;300,00;600,00
24,89;30,16;30,06;11,89;300,00;600,00
25,20;30,16;30,06;12,04;300,00;600,00
25,51;30,16;30,06;12,20;300,00;600,00
25,84;30,16;30,06;12,36;300,00;600,00
26,13;30,15;30,06;12,51;300,00;600,00
26,44;30,15;30,06;12,66;300,00;600,00
26,75;30,14;30,06;12,82;300,00;600,00
27,06;30,14;30,06;12,97;300,00;600,00
27,39;30,14;30,06;13,14;300,00;600,00
27,71;30,14;30,06;13,30;300,00;600,00
28,02;30,14;30,06;13,46;300,00;600,00
28,30;30,13;30,06;13,60;300,00;600,00
28,64;30,13;30,06;13,77;300,00;600,00
28,96;30,13;30,06;13,93;300,00;600,00
29,23;30,13;30,06;14,06;300,00;600,00
29,55;30,13;30,06;14,22;300,00;600,00
29,89;30,12;30,06;14,39;300,00;600,00
30,21;30,12;30,06;14,56;300,00;600,00
30,52;30,12;30,06;14,71;300,00;600,00
30,82;30,12;30,06;14,86;300,00;600,00
31,14;30,12;30,06;15,02;300,00;600,00
31,46;30,12;30,06;15,18;300,00;600,00
31,75;30,11;30,06;15,33;300,00;600,00
32,06;30,11;30,06;15,49;300,00;600,00
32,39;30,11;30,06;15,65;300,00;600,00
32,69;30,11;30,06;15,80;300,00;600,00
32,99;30,11;30,06;15,95;300,00;600,00
33,32;30,11;30,06;16,12;300,00;600,00
33,64;30,11;30,06;16,28;300,00;600,00
33,93;30,11;30,06;16,42;300,00;600,00
34,27;30,11;30,06;16,59;300,00;600,00
34,55;30,11;30,06;16,73;300,00;600,00
34,87;30,11;30,06;16,90;300,00;600,00
35,20;30,10;30,06;17,06;300,00;600,00
35,49;30,10;30,06;17,21;300,00;600,00
35,80;30,10;30,06;17,36;300,00;600,00
36,14;30,10;30,06;17,53;300,00;600,00
36,45;30,10;30,06;17,69;300,00;600,00
36,76;30,10;30,06;17,84;300,00;600,00
37,09;30,10;30,06;18,01;300,00;600,00
37,38;30,09;30,06;18,16;300,00;600,00
37,71;30,09;30,06;18,32;300,00;600,00
38,00;30,09;30,06;18,47;300,00;600,00
38,32;30,09;30,06;18,63;300,00;600,00
38,62;30,09;30,06;18,78;300,00;600,00
38,95;30,09;30,06;18,94;300,00;600,00
39,27;30,09;30,06;19,10;300,00;600,00
39,53;30,09;30,06;19,23;300,00;600,00
39,89;30,09;30,06;19,41;300,00;600,00
40,17;30,09;30,06;19,55;300,00;600,00
40,51;30,09;30,06;19,72;300,00;600,00
40,84;30,09;30,06;19,89;300,00;600,00
41,13;30,09;30,06;20,04;300,00;600,00
41,46;30,09;30,06;20,20;300,00;600,00
41,77;30,09;30,06;20,36;300,00;600,00
42,07;30,09;30,06;20,51;300,00;600,00
42,40;30,09;30,06;20,67;300,00;600,00
42,68;30,08;30,06;20,81;300,00;600,00
43,01;30,08;30,06;20,98;300,00;600,00
43,33;30,08;30,06;21,14;300,00;600,00
43,61;30,08;30,06;21,28;300,00;600,00
43,93;30,08;30,06;21,44;300,00;600,00
44,28;30,08;30,06;21,61;300,00;600,00
44,58;30,08;30,06;21,76;300,00;600,00
44,90;30,08;30,06;21,93;300,00;600,00
45,18;30,08;30,06;22,07;300,00;600,00
45,52;30,08;30,06;22,24;300,00;600,00
45,84;30,08;30,06;22,39;300,00;600,00
46,14;30,08;30,06;22,55;300,00;600,00
46,47;30,08;30,06;22,71;300,00;600,00
46,78;30,08;30,06;22,87;300,00;600,00
47,08;30,08;30,06;23,02;300,00;600,00
47,41;30,08;30,06;23,18;300,00;600,00
47,72;30,08;30,06;23,34;300,00;600,00
48,01;30,08;30,06;23,49;300,00;600,00
48,36;30,07;30,06;23,66;300,00;600,00
48,65;30,07;30,06;23,80;300,00;600,00
48,98;30,07;30,06;23,97;300,00;600,00
49,26;30,07;30,06;24,11;300,00;600,00
49,59;30,07;30,06;24,27;300,00;600,00
49,91;30,07;30,06;24,44;300,00;600,00
50,19;30,07;30,06;24,58;300,00;600,00
50,53;30,07;30,06;24,75;300,00;600,00
50,83;30,07;30,06;24,90;300,00;600,00
51,17;30,07;30,06;25,07;300,00;600,00
51,48;30,07;30,06;25,22;300,00;600,00
51,76;30,07;30,06;25,36;300,00;600,00
52,10;30,07;30,06;25,53;300,00;600,00
52,40;30,07;30,06;25,68;300,00;600,00
52,69;30,07;30,06;25,83;300,00;600,00
53,04;30,07;30,06;26,00;300,00;600,00
53,35;30,07;30,06;26,16;300,00;600,00
53,66;30,07;30,06;26,31;300,00;600,00
53,97;30,07;30,06;26,47;300,00;600,00
54,29;30,07;30,06;26,63;300,00;600,00
54,60;30,07;30,06;26,79;300,00;600,00
54,91;30,07;30,06;26,94;300,00;600,00
55,22;30,07;30,06;27,09;300,00;600,00
55,54;30,06;30,06;27,26;300,00;600,00
55,82;30,06;30,06;27,40;300,00;600,00
56,16;30,06;30,06;27,57;300,00;600,00
56,47;30,06;30,06;27,72;300,00;600,00
56,77;30,06;30,06;27,87;300,00;600,00
57,10;30,07;30,06;28,04;300,00;600,00
57,39;30,07;30,06;28,19;300,00;600,00
57,72;30,07;30,06;28,35;300,00;600,00
58,01;30,07;30,06;28,50;300,00;600,00
58,35;30,07;30,06;28,67;300,00;600,00
58,62;30,07;30,06;28,80;300,00;600,00
58,98;30,07;30,06;28,98;300,00;600,00
59,27;30,07;30,06;29,13;300,00;600,00
