t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714056971,05;0,00;0,00;0,00;8,00;60,00
1714056971,05;0,00;0,20;0,00;8,00;60,00
1714056971,05;0,00;0,70;0,00;8,00;60,00
1714056971,05;0,00;1,20;0,00;8,00;60,00
1714056971,05;0,00;1,70;0,00;8,00;60,00
1714056971,05;0,00;2,15;0,00;8,00;60,00
1714056971,05;0,00;2,74;0,00;8,00;60,00
1714056971,05;0,00;3,19;0,01;8,00;60,00
1714056971,05;0,00;3,68;0,01;8,00;60,00
1714056971,05;0,00;4,26;0,01;8,00;60,00
1714056971,05;0,00;4,71;0,01;8,00;60,00
1714056971,05;0,00;5,21;0,01;8,00;60,00
1714056971,05;0,00;5,64;0,01;8,00;60,00
1714056971,05;0,00;6,13;0,01;8,00;60,00
1714056971,05;0,00;6,64;0,01;8,00;60,00
1714056971,05;0,00;7,13;0,02;8,00;60,00
1714056971,05;0,00;7,64;0,02;8,00;60,00
1714056971,05;0,00;8,72;0,02;8,00;60,00
1714056971,05;0,00;8,77;0,02;8,00;60,00
1714056971,05;0,00;8,81;0,03;8,00;60,00
1714056971,05;0,00;8,84;0,05;8,00;60,00
1714056971,05;0,00;8,86;0,08;8,00;60,00
1714056971,05;0,00;8,88;0,11;8,00;60,00
1714056971,05;0,00;8,89;0,15;8,00;60,00
1714056971,05;0,00;8,90;0,19;8,00;60,00
1714056971,05;0,00;8,90;0,23;8,00;60,00
1714056971,05;0,00;8,88;0,29;8,00;60,00
1714056971,05;0,00;8,88;0,34;8,00;60,00
1714056971,05;0,00;8,93;0,34;8,00;60,00
1714056971,05;0,00;8,92;0,40;8,00;60,00
1714056971,05;0,00;8,90;0,46;8,00;60,00
1714056971,05;0,00;8,90;0,51;8,00;60,00
1714056971,05;0,00;8,97;0,51;8,00;60,00
1714056971,05;0,00;8,93;0,57;8,00;60,00
1714056971,05;0,00;8,91;0,63;8,00;60,00
1714056971,05;0,00;8,91;0,68;8,00;60,00
1714056971,05;0,00;8,91;0,73;8,00;60,00
1714056971,05;0,00;8,91;0,77;8,00;60,00
1714056971,05;0,00;8,91;0,82;8,00;60,00
1714056971,05;0,00;8,96;0,82;8,00;60,00
1714056971,05;0,00;8,95;0,88;8,00;60,00
1714056971,05;0,00;8,95;0,93;8,00;60,00
1714056971,05;0,00;8,94;0,98;8,00;60,00
1714056971,05;0,00;8,95;1,03;8,00;60,00
1714056971,05;0,00;8,95;1,08;8,00;60,00
1714056971,05;0,00;8,94;1,13;8,00;60,00
1714056971,05;0,00;8,94;1,17;8,00;60,00
1714056971,05;0,00;8,94;1,22;8,00;60,00
1714056971,05;0,00;8,94;1,27;8,00;60,00
1714056971,05;0,00;8,94;1,32;8,00;60,00
1714056971,05;0,00;8,91;1,38;8,00;60,00
1714056971,05;0,00;8,91;1,43;8,00;60,00
1714056971,05;0,00;8,98;1,43;8,00;60,00
1714056971,05;0,00;8,98;1,48;8,00;60,00
1714056971,05;0,00;8,97;1,52;8,00;60,00
1714056971,05;0,00;8,97;1,57;8,00;60,00
1714056971,05;0,00;8,96;1,62;8,00;60,00
1714056971,05;0,00;8,96;1,67;8,00;60,00
1714056971,05;0,00;8,97;1,71;8,00;60,00
1714056971,05;0,00;8,97;1,76;8,00;60,00
1714056971,05;0,00;8,96;1,81;8,00;60,00
1714056971,05;0,00;8,95;1,86;8,00;60,00
1714056971,05;0,00;8,95;1,91;8,00;60,00
1714056971,05;0,00;8,95;1,96;8,00;60,00
1714056971,05;0,00;8,96;2,00;8,00;60,00
1714056971,05;0,00;8,96;2,05;8,00;60,00
1714056971,05;0,00;8,95;2,10;8,00;60,00
1714056971,05;0,00;8,94;2,15;8,00;60,00
1714056971,05;0,00;9,00;2,15;8,00;60,00
1714056971,05;0,00;8,98;2,21;8,00;60,00
1714056971,05;0,00;8,98;2,26;8,00;60,00
