t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714403659,38;0,00;0,80;0,00;8,00;60,00
1714403659,38;0,00;0,80;0,00;8,00;60,00
1714403659,38;0,00;0,80;0,00;8,00;60,00
1714403659,38;0,00;0,80;0,00;8,00;60,00
1714403659,38;0,00;0,80;0,00;8,00;60,00
1714403659,38;0,00;0,80;0,00;8,00;60,00
1714403659,38;0,00;0,80;0,00;8,00;60,00
1714403659,38;0,00;1,19;0,00;8,00;60,00
1714403659,38;0,00;1,21;0,00;8,00;60,00
1714403659,38;0,00;1,22;0,00;8,00;60,00
1714403659,38;0,00;1,71;0,00;8,00;60,00
1714403659,38;0,00;1,73;0,01;8,00;60,00
1714403659,38;0,00;1,79;0,01;8,00;60,00
1714403659,38;0,00;2,24;0,01;8,00;60,00
1714403659,38;0,00;2,24;0,01;8,00;60,00
1714403659,38;0,00;2,37;0,01;8,00;60,00
1714403659,38;0,00;2,78;0,01;8,00;60,00
1714403659,38;0,00;2,78;0,01;8,00;60,00
1714403659,38;0,00;2,98;0,01;8,00;60,00
1714403659,38;0,00;3,31;0,01;8,00;60,00
1714403659,38;0,00;3,31;0,01;8,00;60,00
1714403659,38;0,00;3,61;0,01;8,00;60,00
1714403659,38;0,00;3,80;0,01;8,00;60,00
1714403659,38;0,00;3,82;0,01;8,00;60,00
1714403659,38;0,00;4,21;0,02;8,00;60,00
1714403659,38;0,00;4,36;0,02;8,00;60,00
1714403659,38;0,00;4,36;0,02;8,00;60,00
1714403659,38;0,00;4,79;0,02;8,00;60,00
1714403659,38;0,00;4,88;0,02;8,00;60,00
1714403659,38;0,00;4,88;0,02;8,00;60,00
1714403659,38;0,00;5,25;0,02;8,00;60,00
1714403659,38;0,00;5,37;0,02;8,00;60,00
1714403659,38;0,00;5,40;0,02;8,00;60,00
1714403659,38;0,00;5,82;0,02;8,00;60,00
1714403659,38;0,00;5,90;0,02;8,00;60,00
1714403659,38;0,00;5,93;0,02;8,00;60,00
1714403659,38;0,00;6,26;0,03;8,00;60,00
1714403659,38;0,00;6,45;0,03;8,00;60,00
1714403659,38;0,00;6,47;0,03;8,00;60,00
1714403659,38;0,00;6,82;0,03;8,00;60,00
1714403659,38;0,00;6,96;0,03;8,00;60,00
1714403659,38;0,00;6,96;0,03;8,00;60,00
1714403659,38;0,00;7,41;0,03;8,00;60,00
1714403659,38;0,00;7,50;0,03;8,00;60,00
1714403659,38;0,00;7,50;0,03;8,00;60,00
1714403659,38;0,00;7,88;0,04;8,00;60,00
1714403659,38;0,00;8,68;0,04;8,00;60,00
1714403659,38;0,00;8,69;0,04;8,00;60,00
1714403659,38;0,00;8,71;0,06;8,00;60,00
1714403659,38;0,00;8,72;0,06;8,00;60,00
1714403659,38;0,00;8,72;0,06;8,00;60,00
1714403659,38;0,00;8,74;0,09;8,00;60,00
1714403659,38;0,00;8,74;0,09;8,00;60,00
