t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;72,00;0,00;80,00;60,00
0,38;0,95;72,00;0,00;80,00;60,00
1,37;1,20;72,00;0,02;80,00;60,00
2,36;1,51;72,00;0,04;80,00;60,00
3,37;1,85;72,00;0,07;80,00;60,00
4,38;5,59;72,00;0,13;80,00;60,00
5,37;44,27;72,00;0,55;80,00;60,00
6,36;59,78;72,00;1,41;80,00;60,00
7,37;63,04;72,00;2,43;80,00;60,00
9,39;64,99;72,00;4,59;80,00;60,00
11,37;66,68;90,36;6,76;80,00;60,00
13,37;74,26;90,36;9,11;80,00;60,00
15,38;81,70;90,36;11,72;80,00;60,00
17,39;84,25;90,36;14,50;80,00;60,00
19,39;85,49;90,36;17,33;80,00;60,00
21,37;86,60;90,36;20,17;80,00;60,00
23,39;88,49;93,22;23,12;80,00;60,00
25,39;90,58;93,22;26,10;80,00;60,00
27,40;92,26;93,22;29,16;80,00;60,00
29,37;93,23;93,22;32,22;80,00;60,00
31,38;93,55;93,22;35,34;80,00;60,00
33,39;93,45;93,63;38,48;80,00;60,00
35,36;96,67;93,63;41,60;80,00;60,00
36,36;104,67;93,63;43,28;80,00;60,00
37,37;108,24;93,63;45,07;80,00;60,00
38,35;108,92;93,63;46,84;80,00;60,00
39,37;107,79;93,63;48,68;80,00;60,00
40,39;105,59;93,63;50,49;80,00;60,00
41,37;102,84;93,63;52,20;80,00;60,00
42,36;99,65;93,63;53,87;80,00;60,00
43,36;96,54;93,63;55,51;80,00;60,00
44,36;94,17;87,89;57,09;80,00;60,00
45,36;92,31;87,89;58,65;80,00;60,00
46,36;90,80;87,89;60,17;80,00;60,00
47,36;89,67;87,89;61,68;80,00;60,00
48,38;88,73;87,89;63,20;80,00;60,00
49,37;87,95;87,89;64,65;80,00;60,00
50,37;87,39;87,89;66,12;80,00;60,00
51,37;86,94;87,89;67,56;80,00;60,00
52,38;86,69;87,89;69,02;80,00;60,00
53,36;86,48;87,89;70,44;80,00;60,00
54,36;86,45;86,39;71,88;80,00;60,00
55,36;86,48;86,39;73,33;80,00;60,00
56,39;86,46;86,39;74,80;80,00;60,00
58,37;86,34;86,39;77,66;80,00;60,00
