t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
19,50;8,04;8,25;2,37;8,00;60,00
19,81;8,04;8,25;2,41;8,00;60,00
20,11;8,04;8,25;2,45;8,00;60,00
20,43;8,05;8,25;2,49;8,00;60,00
20,70;8,05;8,35;2,53;8,00;60,00
21,04;8,05;8,35;2,58;8,00;60,00
21,35;8,06;8,35;2,62;8,00;60,00
21,69;8,07;8,35;2,66;8,00;60,00
22,00;8,08;8,35;2,70;8,00;60,00
22,31;8,10;8,35;2,75;8,00;60,00
22,60;8,11;8,35;2,79;8,00;60,00
22,91;8,11;8,35;2,83;8,00;60,00
23,24;8,11;8,35;2,87;8,00;60,00
23,52;8,12;8,35;2,91;8,00;60,00
23,88;8,13;8,35;2,96;8,00;60,00
24,16;8,13;8,35;3,00;8,00;60,00
24,48;8,13;8,35;3,04;8,00;60,00
24,81;8,14;8,35;3,08;8,00;60,00
25,11;8,14;8,35;3,13;8,00;60,00
25,38;8,14;8,35;3,16;8,00;60,00
25,73;8,15;8,35;3,21;8,00;60,00
26,06;8,15;8,35;3,25;8,00;60,00
26,35;8,16;8,35;3,29;8,00;60,00
26,69;8,16;8,35;3,34;8,00;60,00
26,98;8,17;8,35;3,38;8,00;60,00
27,31;8,17;8,35;3,42;8,00;60,00
27,62;8,18;8,35;3,47;8,00;60,00
27,93;8,18;8,35;3,51;8,00;60,00
28,24;8,19;8,35;3,55;8,00;60,00
28,55;8,19;8,35;3,59;8,00;60,00
28,86;8,19;8,35;3,64;8,00;60,00
29,17;8,20;8,35;3,68;8,00;60,00
29,48;8,20;8,35;3,72;8,00;60,00
29,81;8,20;8,35;3,77;8,00;60,00
30,07;8,20;8,35;3,80;8,00;60,00
30,41;8,21;8,35;3,85;8,00;60,00
30,74;8,21;8,42;3,89;8,00;60,00
31,06;8,21;8,42;3,94;8,00;60,00
31,35;8,21;8,42;3,98;8,00;60,00
31,69;8,22;8,42;4,02;8,00;60,00
32,00;8,22;8,42;4,07;8,00;60,00
32,29;8,23;8,42;4,11;8,00;60,00
32,58;8,23;8,42;4,15;8,00;60,00
32,92;8,24;8,42;4,19;8,00;60,00
33,25;8,25;8,42;4,24;8,00;60,00
33,54;8,26;8,42;4,28;8,00;60,00
33,84;8,26;8,42;4,32;8,00;60,00
34,18;8,27;8,42;4,37;8,00;60,00
34,47;8,27;8,42;4,41;8,00;60,00
34,77;8,27;8,42;4,45;8,00;60,00
35,09;8,28;8,42;4,49;8,00;60,00
35,45;8,28;8,42;4,54;8,00;60,00
35,74;8,28;8,42;4,58;8,00;60,00
36,04;8,29;8,42;4,62;8,00;60,00
36,36;8,29;8,42;4,67;8,00;60,00
36,67;8,29;8,42;4,71;8,00;60,00
36,98;8,29;8,42;4,75;8,00;60,00
37,31;8,29;8,42;4,80;8,00;60,00
37,61;8,29;8,42;4,84;8,00;60,00
37,91;8,30;8,42;4,88;8,00;60,00
38,25;8,30;8,42;4,93;8,00;60,00
38,56;8,31;8,42;4,97;8,00;60,00
38,87;8,31;8,42;5,01;8,00;60,00
39,16;8,32;8,42;5,05;8,00;60,00
39,47;8,32;8,42;5,10;8,00;60,00
39,80;8,33;8,42;5,14;8,00;60,00
40,12;8,33;8,42;5,19;8,00;60,00
40,45;8,34;8,42;5,23;8,00;60,00
40,74;8,34;8,42;5,27;8,00;60,00
41,06;8,34;8,50;5,32;8,00;60,00
41,39;8,34;8,50;5,36;8,00;60,00
41,68;8,34;8,50;5,40;8,00;60,00
41,99;8,34;8,50;5,45;8,00;60,00
42,30;8,34;8,50;5,49;8,00;60,00
42,63;8,35;8,50;5,54;8,00;60,00
42,92;8,35;8,50;5,58;8,00;60,00
43,25;8,35;8,50;5,62;8,00;60,00
43,54;8,36;8,50;5,66;8,00;60,00
43,86;8,36;8,50;5,71;8,00;60,00
44,16;8,36;8,50;5,75;8,00;60,00
44,51;8,37;8,50;5,80;8,00;60,00
44,81;8,37;8,50;5,84;8,00;60,00
45,11;8,38;8,50;5,88;8,00;60,00
45,43;8,38;8,50;5,93;8,00;60,00
45,79;8,38;8,50;5,98;8,00;60,00
46,05;8,38;8,50;6,01;8,00;60,00
46,34;8,39;8,50;6,05;8,00;60,00
46,68;8,39;8,50;6,10;8,00;60,00
46,98;8,39;8,50;6,14;8,00;60,00
47,29;8,40;8,50;6,19;8,00;60,00
47,61;8,40;8,50;6,23;8,00;60,00
47,92;8,40;8,50;6,27;8,00;60,00
48,23;8,40;8,50;6,32;8,00;60,00
48,56;8,40;8,50;6,36;8,00;60,00
48,88;8,41;8,50;6,41;8,00;60,00
49,18;8,41;8,50;6,45;8,00;60,00
49,49;8,41;8,50;6,49;8,00;60,00
49,81;8,41;8,50;6,54;8,00;60,00
50,12;8,41;8,50;6,58;8,00;60,00
50,43;8,41;8,50;6,63;8,00;60,00
50,72;8,42;8,50;6,67;8,00;60,00
51,06;8,42;8,50;6,71;8,00;60,00
51,36;8,42;8,64;6,76;8,00;60,00
51,71;8,42;8,64;6,80;8,00;60,00
51,98;8,43;8,64;6,84;8,00;60,00
52,31;8,43;8,64;6,89;8,00;60,00
52,58;8,44;8,64;6,93;8,00;60,00
52,93;8,44;8,64;6,98;8,00;60,00
53,25;8,45;8,64;7,02;8,00;60,00
53,57;8,46;8,64;7,07;8,00;60,00
53,85;8,47;8,64;7,11;8,00;60,00
54,19;8,48;8,64;7,15;8,00;60,00
54,50;8,48;8,64;7,20;8,00;60,00
54,81;8,49;8,64;7,24;8,00;60,00
55,11;8,49;8,64;7,29;8,00;60,00
55,41;8,50;8,64;7,33;8,00;60,00
55,74;8,50;8,64;7,37;8,00;60,00
56,06;8,50;8,64;7,42;8,00;60,00
56,37;8,50;8,64;7,46;8,00;60,00
56,69;8,51;8,64;7,51;8,00;60,00
56,98;8,51;8,64;7,55;8,00;60,00
57,31;8,51;8,64;7,60;8,00;60,00
57,62;8,52;8,64;7,64;8,00;60,00
57,93;8,52;8,64;7,68;8,00;60,00
58,24;8,52;8,64;7,73;8,00;60,00
58,52;8,52;8,64;7,77;8,00;60,00
58,87;8,52;8,64;7,82;8,00;60,00
59,17;8,53;8,64;7,86;8,00;60,00
59,50;8,53;8,64;7,91;8,00;60,00
59,79;8,53;8,64;7,95;8,00;60,00
