t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,01;-0,00;7,20;-0,00;8,00;60,00
0,13;32,45;7,20;0,03;8,00;60,00
0,47;17,10;7,20;0,17;8,00;60,00
0,76;5,26;7,20;0,23;8,00;60,00
1,08;1,19;7,20;0,24;8,00;60,00
1,42;0,35;7,20;0,25;8,00;60,00
1,70;0,59;7,20;0,25;8,00;60,00
2,00;0,93;7,20;0,25;8,00;60,00
2,35;2,50;7,20;0,27;8,00;60,00
2,65;4,74;7,20;0,28;8,00;60,00
2,94;6,08;7,20;0,31;8,00;60,00
3,26;6,72;7,20;0,34;8,00;60,00
3,58;6,94;7,20;0,38;8,00;60,00
3,90;7,04;7,20;0,42;8,00;60,00
4,20;7,10;7,20;0,45;8,00;60,00
4,51;7,13;7,20;0,49;8,00;60,00
4,82;7,15;7,20;0,53;8,00;60,00
5,13;7,17;7,20;0,56;8,00;60,00
5,44;7,18;7,20;0,60;8,00;60,00
5,77;7,19;7,20;0,64;8,00;60,00
6,08;7,20;7,20;0,68;8,00;60,00
6,40;7,20;7,20;0,71;8,00;60,00
6,71;7,21;7,20;0,75;8,00;60,00
7,02;7,21;7,20;0,79;8,00;60,00
7,31;7,22;7,20;0,83;8,00;60,00
7,65;7,22;7,20;0,87;8,00;60,00
7,96;7,22;7,20;0,90;8,00;60,00
8,26;7,23;7,20;0,94;8,00;60,00
8,59;7,23;7,20;0,98;8,00;60,00
8,87;7,23;7,20;1,01;8,00;60,00
9,21;7,23;7,20;1,05;8,00;60,00
9,50;7,24;7,20;1,09;8,00;60,00
9,85;7,24;7,20;1,13;8,00;60,00
10,14;7,24;8,22;1,17;8,00;60,00
10,45;7,24;8,23;1,20;8,00;60,00
10,76;7,26;8,23;1,24;8,00;60,00
11,09;7,33;8,23;1,28;8,00;60,00
11,38;7,46;8,23;1,32;8,00;60,00
11,69;7,61;8,23;1,36;8,00;60,00
12,03;7,73;8,23;1,40;8,00;60,00
12,34;7,79;8,23;1,44;8,00;60,00
12,66;7,81;8,23;1,48;8,00;60,00
12,95;7,85;8,23;1,52;8,00;60,00
13,26;7,89;8,23;1,56;8,00;60,00
13,59;7,91;8,23;1,60;8,00;60,00
13,87;7,95;8,23;1,64;8,00;60,00
14,21;7,96;8,23;1,68;8,00;60,00
14,52;7,99;8,23;1,73;8,00;60,00
14,82;8,00;8,23;1,77;8,00;60,00
15,13;8,01;8,23;1,81;8,00;60,00
15,46;8,03;8,23;1,85;8,00;60,00
15,75;8,04;8,23;1,89;8,00;60,00
16,09;8,06;8,23;1,94;8,00;60,00
16,39;8,07;8,23;1,98;8,00;60,00
16,70;8,07;8,23;2,02;8,00;60,00
17,03;8,08;8,23;2,06;8,00;60,00
17,34;8,09;8,23;2,10;8,00;60,00
17,62;8,10;8,23;2,14;8,00;60,00
17,96;8,11;8,23;2,19;8,00;60,00
18,27;8,12;8,23;2,23;8,00;60,00
18,48;8,12;8,23;2,26;8,00;60,00
18,84;8,13;8,23;2,31;8,00;60,00
19,10;8,14;8,23;2,34;8,00;60,00
19,42;8,14;8,23;2,39;8,00;60,00
19,73;8,15;8,23;2,43;8,00;60,00
20,14;8,15;8,23;2,48;8,00;60,00
20,46;8,16;8,31;2,53;8,00;60,00
20,88;8,16;8,31;2,58;8,00;60,00
20,99;8,17;8,31;2,60;8,00;60,00
