t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;540,00;0,00;6000,00;600,00
0,02;20,88;540,00;0,00;6000,00;600,00
0,11;20,43;540,00;0,03;6000,00;600,00
0,40;19,82;540,00;0,13;6000,00;600,00
0,71;19,22;540,00;0,23;6000,00;600,00
1,02;18,65;540,00;0,33;6000,00;600,00
1,33;18,12;540,00;0,43;6000,00;600,00
1,66;17,55;540,00;0,52;6000,00;600,00
1,99;17,02;540,00;0,62;6000,00;600,00
2,27;16,62;602,21;0,70;6000,00;600,00
2,61;16,13;602,21;0,79;6000,00;600,00
2,91;15,72;602,21;0,87;6000,00;600,00
3,20;15,44;602,21;0,94;6000,00;600,00
3,54;15,11;602,21;1,03;6000,00;600,00
3,83;14,99;602,21;1,11;6000,00;600,00
4,14;14,91;602,21;1,18;6000,00;600,00
4,50;43,06;604,40;1,35;6000,00;600,00
4,76;43,06;604,40;1,54;6000,00;600,00
5,11;283,40;604,90;2,48;6000,00;600,00
5,40;283,40;604,90;3,87;6000,00;600,00
5,72;389,39;604,90;5,64;6000,00;600,00
6,03;416,93;604,90;7,72;6000,00;600,00
6,36;450,94;604,90;10,17;6000,00;600,00
6,66;483,68;605,47;12,48;6000,00;600,00
6,94;483,68;605,47;14,74;6000,00;600,00
7,29;535,92;605,47;17,73;6000,00;600,00
7,59;549,86;605,47;20,39;6000,00;600,00
7,91;559,65;605,47;23,33;6000,00;600,00
8,19;564,89;605,47;26,04;6000,00;600,00
8,51;569,07;605,47;29,02;6000,00;600,00
8,85;572,24;605,71;32,27;6000,00;600,00
9,15;572,24;605,71;35,07;6000,00;600,00
9,47;576,79;605,71;38,19;6000,00;600,00
9,79;578,50;605,71;41,23;6000,00;600,00
10,08;580,12;605,71;44,05;6000,00;600,00
10,38;581,67;605,71;46,92;6000,00;600,00
10,72;583,33;605,71;50,25;6000,00;600,00
11,06;585,16;605,81;53,59;6000,00;600,00
11,34;585,16;605,81;56,33;6000,00;600,00
11,65;588,17;605,81;59,36;6000,00;600,00
11,96;589,47;605,81;62,42;6000,00;600,00
12,26;590,48;605,81;65,35;6000,00;600,00
12,60;591,50;605,81;68,70;6000,00;600,00
12,90;592,43;605,81;71,59;6000,00;600,00
13,24;593,29;605,87;74,97;6000,00;600,00
13,55;593,29;605,87;78,03;6000,00;600,00
13,86;594,71;605,87;81,11;6000,00;600,00
