t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;180,00;0,00;2000,00;600,00
0,00;-6,06;180,00;-0,00;2000,00;600,00
0,33;-6,08;180,00;-0,03;2000,00;600,00
0,65;-6,09;180,00;-0,07;2000,00;600,00
0,93;-6,09;180,00;-0,09;2000,00;600,00
1,26;-6,10;180,00;-0,13;2000,00;600,00
1,55;-6,10;180,00;-0,16;2000,00;600,00
1,87;-6,11;180,00;-0,19;2000,00;600,00
2,18;-6,12;200,75;-0,22;2000,00;600,00
2,50;-6,14;200,75;-0,25;2000,00;600,00
2,83;-6,15;200,75;-0,29;2000,00;600,00
3,13;-6,17;200,75;-0,32;2000,00;600,00
3,44;-6,17;200,75;-0,35;2000,00;600,00
3,77;-6,09;200,75;-0,38;2000,00;600,00
4,08;-5,86;200,75;-0,41;2000,00;600,00
4,38;-5,31;201,52;-0,44;2000,00;600,00
4,71;-4,25;201,52;-0,47;2000,00;600,00
5,02;-2,61;201,74;-0,49;2000,00;600,00
5,29;-0,53;201,74;-0,49;2000,00;600,00
5,63;1,40;201,74;-0,49;2000,00;600,00
5,97;3,30;201,74;-0,48;2000,00;600,00
6,28;6,85;201,74;-0,45;2000,00;600,00
6,58;15,28;202,26;-0,40;2000,00;600,00
6,90;27,74;202,26;-0,28;2000,00;600,00
7,20;125,15;202,26;0,10;2000,00;600,00
7,50;196,49;202,26;0,90;2000,00;600,00
7,79;238,93;202,26;1,96;2000,00;600,00
8,12;253,32;202,26;3,28;2000,00;600,00
8,46;264,86;202,26;4,75;2000,00;600,00
8,77;274,29;202,34;6,15;2000,00;600,00
9,06;280,85;202,34;7,51;2000,00;600,00
9,40;285,89;202,34;9,12;2000,00;600,00
9,70;290,34;202,34;10,54;2000,00;600,00
10,04;294,70;202,34;12,20;2000,00;600,00
10,33;298,43;202,34;13,66;2000,00;600,00
10,64;299,07;202,34;15,20;2000,00;600,00
10,92;298,19;202,02;16,59;2000,00;600,00
