t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,09;-0,06;7,20;-0,00;8,00;60,00
1,13;-0,06;7,20;-0,00;8,00;60,00
2,12;-0,06;7,20;-0,00;8,00;60,00
3,11;-0,06;7,20;-0,00;8,00;60,00
4,13;-0,06;7,20;-0,00;8,00;60,00
5,11;-0,06;7,20;-0,00;8,00;60,00
6,15;-0,06;7,20;-0,01;8,00;60,00
7,10;-0,06;7,20;-0,01;8,00;60,00
8,09;-0,07;7,20;-0,01;8,00;60,00
9,10;-0,07;7,20;-0,01;8,00;60,00
10,09;-0,07;9,63;-0,01;8,00;60,00
11,09;-0,07;9,63;-0,01;8,00;60,00
12,09;-0,07;9,63;-0,01;8,00;60,00
13,09;-0,06;9,63;-0,01;8,00;60,00
14,10;-0,06;9,63;-0,01;8,00;60,00
15,11;-0,06;9,63;-0,02;8,00;60,00
16,11;-0,06;9,63;-0,02;8,00;60,00
17,13;-0,06;9,63;-0,02;8,00;60,00
18,08;-0,06;9,63;-0,02;8,00;60,00
19,09;-0,06;9,63;-0,02;8,00;60,00
20,11;-0,06;12,07;-0,02;8,00;60,00
21,12;-0,06;12,07;-0,02;8,00;60,00
22,10;-0,06;12,07;-0,02;8,00;60,00
23,09;-0,06;12,07;-0,02;8,00;60,00
24,08;-0,06;12,07;-0,02;8,00;60,00
25,12;-0,06;12,07;-0,03;8,00;60,00
26,08;-0,06;12,07;-0,03;8,00;60,00
27,13;-0,06;12,07;-0,03;8,00;60,00
28,11;-0,06;12,07;-0,03;8,00;60,00
29,11;-0,06;12,07;-0,03;8,00;60,00
30,10;-0,06;12,07;-0,03;8,00;60,00
31,16;-0,06;16,71;-0,03;8,00;60,00
32,14;-0,06;16,71;-0,03;8,00;60,00
33,14;-0,06;16,71;-0,03;8,00;60,00
34,15;-0,06;16,71;-0,04;8,00;60,00
35,14;-0,06;16,71;-0,04;8,00;60,00
36,13;-0,06;16,71;-0,04;8,00;60,00
37,16;-0,06;16,71;-0,04;8,00;60,00
38,16;-0,06;16,71;-0,04;8,00;60,00
39,17;-0,06;16,71;-0,04;8,00;60,00
40,18;-0,06;16,71;-0,04;8,00;60,00
41,19;-0,06;25,65;-0,04;8,00;60,00
42,20;-0,06;25,65;-0,04;8,00;60,00
43,18;-0,06;25,65;-0,04;8,00;60,00
44,20;-0,06;25,65;-0,05;8,00;60,00
45,21;-0,06;25,65;-0,05;8,00;60,00
46,21;-0,06;25,65;-0,05;8,00;60,00
47,22;-0,06;25,65;-0,05;8,00;60,00
48,21;-0,06;25,65;-0,05;8,00;60,00
49,23;-0,06;25,65;-0,05;8,00;60,00
50,26;-0,06;25,65;-0,05;8,00;60,00
51,24;-0,06;55,16;-0,05;8,00;60,00
