t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;450,00;0,00;500,00;60,00
0,41;19,42;450,00;0,07;500,00;60,00
1,40;17,55;450,00;0,37;500,00;60,00
2,41;17,56;450,00;0,67;500,00;60,00
3,41;22,13;450,00;1,00;500,00;60,00
4,41;31,61;450,00;1,45;500,00;60,00
5,43;46,54;450,00;2,11;500,00;60,00
6,43;63,72;450,00;3,03;500,00;60,00
7,43;108,40;450,00;4,47;500,00;60,00
8,45;672,71;450,00;11,09;500,00;60,00
9,45;613,10;450,00;21,81;500,00;60,00
10,48;553,69;567,27;31,80;500,00;60,00
11,48;499,85;567,27;40,62;500,00;60,00
12,49;499,61;567,27;49,01;500,00;60,00
13,49;517,45;567,27;57,50;500,00;60,00
14,51;539,55;567,27;66,43;500,00;60,00
15,51;552,51;567,27;75,54;500,00;60,00
16,51;558,49;567,27;84,81;500,00;60,00
17,52;559,85;567,27;94,25;500,00;60,00
18,53;560,35;567,27;103,65;500,00;60,00
19,54;560,82;567,27;113,07;500,00;60,00
20,54;561,18;574,07;122,44;500,00;60,00
21,53;561,57;574,07;131,73;500,00;60,00
22,53;562,46;574,07;141,09;500,00;60,00
23,53;563,05;574,07;150,46;500,00;60,00
24,53;563,45;574,07;159,86;500,00;60,00
25,54;563,83;574,07;169,32;500,00;60,00
26,54;564,11;574,07;178,73;500,00;60,00
27,54;564,53;574,07;188,12;500,00;60,00
28,55;564,76;574,07;197,64;500,00;60,00
29,55;565,03;574,07;207,05;500,00;60,00
30,55;565,26;577,63;216,46;500,00;60,00
31,58;565,76;577,63;226,19;500,00;60,00
32,56;598,56;577,63;235,71;500,00;60,00
33,59;916,84;577,63;248,65;500,00;60,00
34,59;932,03;577,63;264,13;500,00;60,00
35,62;797,58;577,63;278,90;500,00;60,00
36,63;574,23;577,63;290,49;500,00;60,00
37,65;488,36;577,63;299,52;500,00;60,00
38,66;471,77;577,63;307,58;500,00;60,00
39,67;474,94;577,63;315,57;500,00;60,00
40,67;489,02;547,51;323,59;500,00;60,00
41,69;509,61;547,51;332,09;500,00;60,00
42,71;520,25;547,51;340,83;500,00;60,00
43,73;525,01;547,51;349,72;500,00;60,00
44,73;527,20;547,51;358,49;500,00;60,00
45,72;528,65;547,51;367,22;500,00;60,00
46,74;529,82;547,51;376,20;500,00;60,00
47,76;531,16;547,51;385,21;500,00;60,00
48,76;532,01;547,51;394,09;500,00;60,00
49,77;532,95;547,51;403,03;500,00;60,00
50,77;533,85;572,40;411,91;500,00;60,00
51,79;535,31;572,40;421,06;500,00;60,00
52,78;540,76;572,40;429,92;500,00;60,00
53,79;548,86;572,40;439,06;500,00;60,00
54,79;555,62;572,40;448,27;500,00;60,00
55,80;559,40;572,40;457,67;500,00;60,00
56,80;560,64;572,40;467,00;500,00;60,00
57,79;561,60;572,40;476,23;500,00;60,00
58,80;562,37;572,40;485,68;500,00;60,00
59,81;562,97;572,40;495,18;500,00;60,00
