t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714060911,79;0,00;0,80;0,00;8,00;60,00
1714060911,79;0,00;0,80;0,00;8,00;60,00
1714060911,79;0,00;0,80;0,00;8,00;60,00
1714060911,79;0,00;1,05;0,00;8,00;60,00
1714060911,79;0,00;1,53;0,00;8,00;60,00
1714060911,79;0,00;2,03;0,01;8,00;60,00
1714060911,79;0,00;2,54;0,01;8,00;60,00
1714060911,79;0,00;3,06;0,01;8,00;60,00
1714060911,79;0,00;3,79;0,01;8,00;60,00
1714060911,79;0,00;4,05;0,01;8,00;60,00
1714060911,79;0,00;4,54;0,02;8,00;60,00
1714060911,79;0,00;5,07;0,02;8,00;60,00
1714060911,79;0,00;5,54;0,02;8,00;60,00
1714060911,79;0,00;6,05;0,02;8,00;60,00
1714060911,79;0,00;6,54;0,02;8,00;60,00
1714060911,79;0,00;7,07;0,02;8,00;60,00
1714060911,79;0,00;7,55;0,02;8,00;60,00
1714060911,79;0,00;8,70;0,03;8,00;60,00
1714060911,79;0,00;8,74;0,04;8,00;60,00
1714060911,79;0,00;8,77;0,06;8,00;60,00
1714060911,79;0,00;8,79;0,08;8,00;60,00
1714060911,79;0,00;8,81;0,12;8,00;60,00
1714060911,79;0,00;8,82;0,15;8,00;60,00
1714060911,79;0,00;8,83;0,19;8,00;60,00
1714060911,79;0,00;8,83;0,23;8,00;60,00
1714060911,79;0,00;8,84;0,27;8,00;60,00
1714060911,79;0,00;8,84;0,32;8,00;60,00
1714060911,79;0,00;8,85;0,36;8,00;60,00
1714060911,79;0,00;8,84;0,40;8,00;60,00
1714060911,79;0,00;8,85;0,45;8,00;60,00
1714060911,79;0,00;8,85;0,49;8,00;60,00
1714060911,79;0,00;8,90;0,49;8,00;60,00
1714060911,79;0,00;8,90;0,54;8,00;60,00
1714060911,79;0,00;8,90;0,58;8,00;60,00
1714060911,79;0,00;8,90;0,63;8,00;60,00
1714060911,79;0,00;8,90;0,68;8,00;60,00
1714060911,79;0,00;8,90;0,73;8,00;60,00
1714060911,79;0,00;8,90;0,78;8,00;60,00
1714060911,79;0,00;8,90;0,82;8,00;60,00
1714060911,79;0,00;8,90;0,87;8,00;60,00
1714060911,79;0,00;8,90;0,91;8,00;60,00
1714060911,79;0,00;8,90;0,96;8,00;60,00
1714060911,79;0,00;8,89;1,01;8,00;60,00
1714060911,79;0,00;8,89;1,06;8,00;60,00
1714060911,79;0,00;8,89;1,10;8,00;60,00
1714060911,79;0,00;8,89;1,15;8,00;60,00
1714060911,79;0,00;8,89;1,20;8,00;60,00
1714060911,79;0,00;8,89;1,25;8,00;60,00
1714060911,79;0,00;8,89;1,30;8,00;60,00
1714060911,79;0,00;8,89;1,34;8,00;60,00
1714060911,79;0,00;8,88;1,39;8,00;60,00
1714060911,79;0,00;8,88;1,44;8,00;60,00
1714060911,79;0,00;8,94;1,44;8,00;60,00
1714060911,79;0,00;8,94;1,48;8,00;60,00
1714060911,79;0,00;8,94;1,53;8,00;60,00
1714060911,79;0,00;8,94;1,58;8,00;60,00
1714060911,79;0,00;8,94;1,63;8,00;60,00
1714060911,79;0,00;8,94;1,67;8,00;60,00
1714060911,79;0,00;8,94;1,72;8,00;60,00
1714060911,79;0,00;8,93;1,77;8,00;60,00
1714060911,79;0,00;8,93;1,82;8,00;60,00
1714060911,79;0,00;8,93;1,87;8,00;60,00
1714060911,79;0,00;8,93;1,91;8,00;60,00
1714060911,79;0,00;8,93;1,96;8,00;60,00
1714060911,79;0,00;8,92;2,01;8,00;60,00
1714060911,79;0,00;8,93;2,06;8,00;60,00
1714060911,79;0,00;8,92;2,11;8,00;60,00
1714060911,79;0,00;8,92;2,15;8,00;60,00
1714060911,79;0,00;8,91;2,20;8,00;60,00
