t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714825060,56;0,00;0,80;0,00;8,00;60,00
1714825060,56;0,00;0,80;0,00;8,00;60,00
1714825060,56;0,00;0,80;0,00;8,00;60,00
1714825060,56;0,00;0,80;0,00;8,00;60,00
1714825060,56;0,00;0,88;0,00;8,00;60,00
1714825060,56;0,00;0,88;0,00;8,00;60,00
1714825060,56;0,00;1,08;0,00;8,00;60,00
1714825060,56;0,00;1,37;0,00;8,00;60,00
1714825060,56;0,00;1,39;0,00;8,00;60,00
1714825060,56;0,00;1,57;0,00;8,00;60,00
1714825060,56;0,00;1,88;0,01;8,00;60,00
1714825060,56;0,00;1,91;0,01;8,00;60,00
1714825060,56;0,00;2,06;0,01;8,00;60,00
1714825060,56;0,00;2,44;0,01;8,00;60,00
1714825060,56;0,00;2,44;0,01;8,00;60,00
1714825060,56;0,00;2,59;0,01;8,00;60,00
1714825060,56;0,00;2,95;0,01;8,00;60,00
1714825060,56;0,00;2,95;0,01;8,00;60,00
1714825060,56;0,00;3,13;0,01;8,00;60,00
1714825060,56;0,00;3,49;0,01;8,00;60,00
1714825060,56;0,00;3,50;0,01;8,00;60,00
1714825060,56;0,00;3,67;0,01;8,00;60,00
1714825060,56;0,00;4,01;0,01;8,00;60,00
1714825060,56;0,00;4,01;0,01;8,00;60,00
1714825060,56;0,00;4,20;0,01;8,00;60,00
1714825060,56;0,00;4,52;0,02;8,00;60,00
1714825060,56;0,00;4,53;0,02;8,00;60,00
1714825060,56;0,00;4,72;0,02;8,00;60,00
1714825060,56;0,00;5,04;0,02;8,00;60,00
1714825060,56;0,00;5,06;0,02;8,00;60,00
1714825060,56;0,00;5,23;0,02;8,00;60,00
1714825060,56;0,00;5,58;0,02;8,00;60,00
1714825060,56;0,00;5,60;0,02;8,00;60,00
1714825060,56;0,00;5,75;0,02;8,00;60,00
1714825060,56;0,00;6,11;0,02;8,00;60,00
1714825060,56;0,00;6,12;0,02;8,00;60,00
