t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713632309,54;0,00;7,20;0,00;8,00;60,00
1713632309,54;0,00;7,20;0,00;8,00;60,00
1713632309,54;0,00;7,20;0,06;8,00;60,00
1713632309,54;0,00;7,20;0,17;8,00;60,00
1713632309,54;0,00;7,90;0,25;8,00;60,00
1713632309,54;0,00;7,90;0,28;8,00;60,00
1713632309,54;0,00;7,90;0,28;8,00;60,00
1713632309,54;0,00;7,90;0,28;8,00;60,00
1713632309,54;0,00;8,03;0,29;8,00;60,00
1713632309,54;0,00;8,03;0,30;8,00;60,00
1713632309,54;0,00;8,03;0,30;8,00;60,00
1713632309,54;0,00;8,03;0,32;8,00;60,00
1713632309,54;0,00;8,14;0,36;8,00;60,00
1713632309,54;0,00;8,14;0,39;8,00;60,00
1713632309,54;0,00;8,14;0,43;8,00;60,00
1713632309,54;0,00;8,14;0,47;8,00;60,00
1713632309,54;0,00;8,15;0,52;8,00;60,00
1713632309,54;0,00;8,15;0,56;8,00;60,00
1713632309,54;0,00;8,15;0,60;8,00;60,00
1713632309,54;0,00;8,15;0,65;8,00;60,00
1713632309,54;0,00;8,15;0,69;8,00;60,00
1713632309,54;0,00;8,15;0,73;8,00;60,00
1713632309,54;0,00;8,15;0,78;8,00;60,00
1713632309,54;0,00;8,15;0,82;8,00;60,00
1713632309,54;0,00;8,14;0,86;8,00;60,00
1713632309,54;0,00;8,14;0,91;8,00;60,00
1713632309,54;0,00;8,14;0,95;8,00;60,00
1713632309,54;0,00;8,14;1,00;8,00;60,00
1713632309,54;0,00;8,14;1,04;8,00;60,00
1713632309,54;0,00;8,14;1,08;8,00;60,00
1713632309,54;0,00;8,14;1,13;8,00;60,00
1713632309,54;0,00;8,14;1,17;8,00;60,00
1713632309,54;0,00;8,13;1,21;8,00;60,00
1713632309,54;0,00;8,18;1,21;8,00;60,00
1713632309,54;0,00;8,18;1,26;8,00;60,00
1713632309,54;0,00;8,18;1,30;8,00;60,00
1713632309,54;0,00;8,17;1,35;8,00;60,00
1713632309,54;0,00;8,17;1,39;8,00;60,00
1713632309,54;0,00;8,17;1,43;8,00;60,00
1713632309,54;0,00;8,17;1,48;8,00;60,00
1713632309,54;0,00;8,17;1,52;8,00;60,00
1713632309,54;0,00;8,17;1,57;8,00;60,00
1713632309,54;0,00;8,17;1,61;8,00;60,00
1713632309,54;0,00;8,17;1,65;8,00;60,00
1713632309,54;0,00;8,16;1,70;8,00;60,00
1713632309,54;0,00;8,16;1,74;8,00;60,00
1713632309,54;0,00;8,16;1,79;8,00;60,00
1713632309,54;0,00;8,16;1,83;8,00;60,00
1713632309,54;0,00;8,15;1,87;8,00;60,00
1713632309,54;0,00;8,15;1,92;8,00;60,00
1713632309,54;0,00;8,15;1,96;8,00;60,00
1713632309,54;0,00;8,15;2,01;8,00;60,00
1713632309,54;0,00;8,14;2,05;8,00;60,00
1713632309,54;0,00;8,14;2,05;8,00;60,00
1713632309,54;0,00;8,14;2,10;8,00;60,00
1713632309,54;0,00;8,14;2,14;8,00;60,00
1713632309,54;0,00;8,20;2,18;8,00;60,00
1713632309,54;0,00;8,20;2,23;8,00;60,00
1713632309,54;0,00;8,20;2,27;8,00;60,00
1713632309,54;0,00;8,20;2,31;8,00;60,00
1713632309,54;0,00;8,19;2,36;8,00;60,00
1713632309,54;0,00;8,19;2,40;8,00;60,00
1713632309,54;0,00;8,19;2,45;8,00;60,00
1713632309,54;0,00;8,19;2,49;8,00;60,00
1713632309,54;0,00;8,18;2,54;8,00;60,00
1713632309,54;0,00;8,18;2,58;8,00;60,00
1713632309,54;0,00;8,18;2,62;8,00;60,00
1713632309,54;0,00;8,18;2,67;8,00;60,00
1713632309,54;0,00;8,17;2,71;8,00;60,00
1713632309,54;0,00;8,17;2,76;8,00;60,00
1713632309,54;0,00;8,17;2,80;8,00;60,00
1713632309,54;0,00;8,17;2,85;8,00;60,00
1713632309,54;0,00;8,16;2,89;8,00;60,00
1713632309,54;0,00;8,16;2,93;8,00;60,00
1713632309,54;0,00;8,16;2,93;8,00;60,00
1713632309,54;0,00;8,16;3,02;8,00;60,00
1713632309,54;0,00;8,22;3,02;8,00;60,00
1713632309,54;0,00;8,22;3,07;8,00;60,00
1713632309,54;0,00;8,22;3,11;8,00;60,00
1713632309,54;0,00;8,22;3,16;8,00;60,00
1713632309,54;0,00;8,21;3,20;8,00;60,00
1713632309,54;0,00;8,21;3,24;8,00;60,00
1713632309,54;0,00;8,21;3,29;8,00;60,00
1713632309,54;0,00;8,21;3,33;8,00;60,00
1713632309,54;0,00;8,20;3,38;8,00;60,00
1713632309,54;0,00;8,20;3,42;8,00;60,00
1713632309,54;0,00;8,20;3,47;8,00;60,00
1713632309,54;0,00;8,20;3,51;8,00;60,00
1713632309,54;0,00;8,18;3,56;8,00;60,00
1713632309,54;0,00;8,18;3,60;8,00;60,00
1713632309,54;0,00;8,18;3,64;8,00;60,00
1713632309,54;0,00;8,18;3,69;8,00;60,00
1713632309,54;0,00;8,17;3,73;8,00;60,00
1713632309,54;0,00;8,17;3,78;8,00;60,00
1713632309,54;0,00;8,17;3,82;8,00;60,00
1713632309,54;0,00;8,17;3,82;8,00;60,00
1713632309,54;0,00;8,24;3,87;8,00;60,00
1713632309,54;0,00;8,24;3,91;8,00;60,00
1713632309,54;0,00;8,24;3,96;8,00;60,00
1713632309,54;0,00;8,24;4,00;8,00;60,00
1713632309,54;0,00;8,23;4,05;8,00;60,00
1713632309,54;0,00;8,23;4,09;8,00;60,00
1713632309,54;0,00;8,23;4,13;8,00;60,00
1713632309,54;0,00;8,23;4,18;8,00;60,00
1713632309,54;0,00;8,22;4,22;8,00;60,00
1713632309,54;0,00;8,22;4,27;8,00;60,00
1713632309,54;0,00;8,22;4,31;8,00;60,00
1713632309,54;0,00;8,22;4,36;8,00;60,00
1713632309,54;0,00;8,20;4,40;8,00;60,00
1713632309,54;0,00;8,20;4,45;8,00;60,00
1713632309,54;0,00;8,20;4,49;8,00;60,00
1713632309,54;0,00;8,20;4,53;8,00;60,00
1713632309,54;0,00;8,18;4,58;8,00;60,00
1713632309,54;0,00;8,18;4,62;8,00;60,00
1713632309,54;0,00;8,18;4,67;8,00;60,00
1713632309,54;0,00;8,18;4,71;8,00;60,00
1713632309,54;0,00;8,27;4,71;8,00;60,00
1713632309,54;0,00;8,27;4,76;8,00;60,00
1713632309,54;0,00;8,27;4,80;8,00;60,00
1713632309,54;0,00;8,27;4,85;8,00;60,00
1713632309,54;0,00;8,26;4,89;8,00;60,00
1713632309,54;0,00;8,26;4,94;8,00;60,00
1713632309,54;0,00;8,26;4,98;8,00;60,00
1713632309,54;0,00;8,26;5,02;8,00;60,00
1713632309,54;0,00;8,24;5,07;8,00;60,00
1713632309,54;0,00;8,24;5,12;8,00;60,00
1713632309,54;0,00;8,24;5,16;8,00;60,00
1713632309,54;0,00;8,24;5,21;8,00;60,00
1713632309,54;0,00;8,22;5,25;8,00;60,00
1713632309,54;0,00;8,22;5,29;8,00;60,00
1713632309,54;0,00;8,22;5,34;8,00;60,00
1713632309,54;0,00;8,22;5,38;8,00;60,00
1713632309,54;0,00;8,19;5,43;8,00;60,00
1713632309,54;0,00;8,19;5,47;8,00;60,00
1713632309,54;0,00;8,19;5,52;8,00;60,00
1713632309,54;0,00;8,19;5,56;8,00;60,00
1713632309,54;0,00;8,17;5,61;8,00;60,00
1713632309,54;0,00;8,17;5,61;8,00;60,00
1713632309,54;0,00;8,17;5,65;8,00;60,00
1713632309,54;0,00;8,17;5,70;8,00;60,00
1713632309,54;0,00;8,30;5,74;8,00;60,00
1713632309,54;0,00;8,30;5,79;8,00;60,00
1713632309,54;0,00;8,30;5,83;8,00;60,00
1713632309,54;0,00;8,30;5,88;8,00;60,00
1713632309,54;0,00;8,26;5,92;8,00;60,00
1713632309,54;0,00;8,26;5,96;8,00;60,00
1713632309,54;0,00;8,26;6,01;8,00;60,00
1713632309,54;0,00;8,26;6,06;8,00;60,00
