t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714828754,49;0,00;0,80;0,00;8,00;60,00
1714828754,49;0,00;0,80;0,00;8,00;60,00
1714828754,49;0,00;0,80;0,00;8,00;60,00
1714828754,49;0,00;0,80;0,00;8,00;60,00
1714828754,49;0,00;0,80;0,00;8,00;60,00
1714828754,49;0,00;0,80;0,00;8,00;60,00
1714828754,49;0,00;0,80;0,00;8,00;60,00
1714828754,49;0,00;1,32;0,00;8,00;60,00
1714828754,49;0,00;1,32;0,00;8,00;60,00
1714828754,49;0,00;1,33;0,00;8,00;60,00
1714828754,49;0,00;1,81;0,00;8,00;60,00
1714828754,49;0,00;1,83;0,01;8,00;60,00
1714828754,49;0,00;1,84;0,01;8,00;60,00
1714828754,49;0,00;2,36;0,01;8,00;60,00
1714828754,49;0,00;2,38;0,01;8,00;60,00
1714828754,49;0,00;2,39;0,01;8,00;60,00
1714828754,49;0,00;2,88;0,01;8,00;60,00
1714828754,49;0,00;2,88;0,01;8,00;60,00
1714828754,49;0,00;2,88;0,01;8,00;60,00
1714828754,49;0,00;3,42;0,01;8,00;60,00
1714828754,49;0,00;3,42;0,01;8,00;60,00
1714828754,49;0,00;3,43;0,01;8,00;60,00
1714828754,49;0,00;3,92;0,01;8,00;60,00
1714828754,49;0,00;3,95;0,01;8,00;60,00
1714828754,49;0,00;3,96;0,01;8,00;60,00
1714828754,49;0,00;4,44;0,01;8,00;60,00
1714828754,49;0,00;4,46;0,01;8,00;60,00
1714828754,49;0,00;4,47;0,01;8,00;60,00
1714828754,49;0,00;5,00;0,02;8,00;60,00
1714828754,49;0,00;5,00;0,02;8,00;60,00
1714828754,49;0,00;5,01;0,02;8,00;60,00
1714828754,49;0,00;5,52;0,02;8,00;60,00
1714828754,49;0,00;5,53;0,02;8,00;60,00
1714828754,49;0,00;5,53;0,02;8,00;60,00
1714828754,49;0,00;6,04;0,02;8,00;60,00
1714828754,49;0,00;6,04;0,02;8,00;60,00
1714828754,49;0,00;6,06;0,02;8,00;60,00
1714828754,49;0,00;6,55;0,02;8,00;60,00
1714828754,49;0,00;6,57;0,02;8,00;60,00
1714828754,49;0,00;6,57;0,02;8,00;60,00
1714828754,49;0,00;7,06;0,02;8,00;60,00
1714828754,49;0,00;7,06;0,02;8,00;60,00
1714828754,49;0,00;7,09;0,02;8,00;60,00
1714828754,49;0,00;7,60;0,02;8,00;60,00
1714828754,49;0,00;7,60;0,02;8,00;60,00
1714828754,49;0,00;7,63;0,03;8,00;60,00
1714828754,49;0,00;8,71;0,05;8,00;60,00
1714828754,49;0,00;8,71;0,05;8,00;60,00
1714828754,49;0,00;8,71;0,05;8,00;60,00
1714828754,49;0,00;8,74;0,07;8,00;60,00
1714828754,49;0,00;8,74;0,07;8,00;60,00
1714828754,49;0,00;8,74;0,07;8,00;60,00
1714828754,49;0,00;8,76;0,09;8,00;60,00
1714828754,49;0,00;8,76;0,09;8,00;60,00
1714828754,49;0,00;8,76;0,09;8,00;60,00
1714828754,49;0,00;8,78;0,12;8,00;60,00
1714828754,49;0,00;8,78;0,12;8,00;60,00
1714828754,49;0,00;8,78;0,12;8,00;60,00
1714828754,49;0,00;8,83;0,12;8,00;60,00
1714828754,49;0,00;8,79;0,16;8,00;60,00
1714828754,49;0,00;8,79;0,16;8,00;60,00
1714828754,49;0,00;8,80;0,20;8,00;60,00
1714828754,49;0,00;8,80;0,20;8,00;60,00
1714828754,49;0,00;8,80;0,20;8,00;60,00
1714828754,49;0,00;8,81;0,24;8,00;60,00
1714828754,49;0,00;8,81;0,24;8,00;60,00
1714828754,49;0,00;8,81;0,24;8,00;60,00
1714828754,49;0,00;8,86;0,24;8,00;60,00
1714828754,49;0,00;8,81;0,29;8,00;60,00
1714828754,49;0,00;8,81;0,29;8,00;60,00
1714828754,49;0,00;8,82;0,33;8,00;60,00
1714828754,49;0,00;8,82;0,33;8,00;60,00
1714828754,49;0,00;8,82;0,33;8,00;60,00
1714828754,49;0,00;8,82;0,37;8,00;60,00
1714828754,49;0,00;8,82;0,37;8,00;60,00
1714828754,49;0,00;8,83;0,37;8,00;60,00
1714828754,49;0,00;8,83;0,42;8,00;60,00
1714828754,49;0,00;8,83;0,42;8,00;60,00
1714828754,49;0,00;8,83;0,42;8,00;60,00
