t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,42;-0,05;7,20;-0,00;8,00;60,00
1,45;-0,05;7,20;-0,00;8,00;60,00
2,40;-0,06;7,20;-0,00;8,00;60,00
3,44;-0,06;7,20;-0,00;8,00;60,00
4,43;-0,06;7,20;-0,00;8,00;60,00
5,43;-0,06;7,20;-0,00;8,00;60,00
6,46;-0,06;7,20;-0,01;8,00;60,00
7,44;-0,06;7,20;-0,01;8,00;60,00
8,48;-0,06;7,20;-0,01;8,00;60,00
9,45;-0,06;7,20;-0,01;8,00;60,00
10,48;-0,06;9,70;-0,01;8,00;60,00
11,47;-0,06;9,70;-0,01;8,00;60,00
12,45;-0,07;9,70;-0,01;8,00;60,00
13,47;-0,07;9,70;-0,01;8,00;60,00
14,50;-0,06;9,70;-0,01;8,00;60,00
15,53;-0,07;9,70;-0,02;8,00;60,00
16,53;-0,07;9,70;-0,02;8,00;60,00
17,51;-0,07;9,70;-0,02;8,00;60,00
18,51;-0,07;9,70;-0,02;8,00;60,00
19,52;-0,07;9,70;-0,02;8,00;60,00
20,53;-0,07;12,19;-0,02;8,00;60,00
21,53;-0,07;12,19;-0,02;8,00;60,00
22,54;-0,07;12,19;-0,02;8,00;60,00
23,54;-0,07;12,19;-0,02;8,00;60,00
24,57;-0,07;12,19;-0,03;8,00;60,00
25,59;-0,07;12,19;-0,03;8,00;60,00
26,58;-0,07;12,19;-0,03;8,00;60,00
27,61;-0,07;12,19;-0,03;8,00;60,00
28,64;-0,07;12,19;-0,03;8,00;60,00
29,60;-0,07;12,19;-0,03;8,00;60,00
30,63;-0,07;16,41;-0,03;8,00;60,00
31,59;-0,07;16,41;-0,03;8,00;60,00
32,64;-0,07;16,41;-0,03;8,00;60,00
33,63;-0,07;16,41;-0,04;8,00;60,00
34,66;-0,07;16,41;-0,04;8,00;60,00
35,64;-0,07;16,41;-0,04;8,00;60,00
36,65;-0,07;16,41;-0,04;8,00;60,00
37,62;-0,07;16,41;-0,04;8,00;60,00
38,64;-0,06;16,41;-0,04;8,00;60,00
39,70;-0,06;16,41;-0,04;8,00;60,00
40,66;-0,06;24,96;-0,04;8,00;60,00
41,66;-0,06;24,96;-0,04;8,00;60,00
42,69;-0,06;24,96;-0,05;8,00;60,00
43,70;-0,06;24,96;-0,05;8,00;60,00
44,70;-0,06;24,96;-0,05;8,00;60,00
45,70;-0,06;24,96;-0,05;8,00;60,00
46,68;-0,06;24,96;-0,05;8,00;60,00
47,72;-0,06;24,96;-0,05;8,00;60,00
48,70;-0,06;24,96;-0,05;8,00;60,00
49,65;-0,06;24,96;-0,05;8,00;60,00
50,67;-0,06;51,78;-0,05;8,00;60,00
51,69;-0,07;51,78;-0,06;8,00;60,00
52,70;-0,06;51,78;-0,06;8,00;60,00
53,72;-0,07;51,78;-0,06;8,00;60,00
54,71;-0,07;51,78;-0,06;8,00;60,00
55,71;-0,07;51,78;-0,06;8,00;60,00
56,73;-0,06;51,78;-0,06;8,00;60,00
57,69;-0,06;51,78;-0,06;8,00;60,00
58,70;-0,06;51,78;-0,06;8,00;60,00
59,73;-0,06;51,78;-0,06;8,00;60,00
