t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1714052682,87;0,00;0,00;0,00;8,00;60,00
1714052682,87;0,00;0,32;0,00;8,00;60,00
1714052682,87;0,00;0,84;0,00;8,00;60,00
1714052682,87;0,00;1,34;0,00;8,00;60,00
1714052682,87;0,00;1,83;0,00;8,00;60,00
1714052682,87;0,00;2,34;0,00;8,00;60,00
1714052682,87;0,00;2,86;0,01;8,00;60,00
1714052682,87;0,00;3,33;0,01;8,00;60,00
1714052682,87;0,00;3,82;0,01;8,00;60,00
1714052682,87;0,00;4,35;0,01;8,00;60,00
1714052682,87;0,00;4,82;0,01;8,00;60,00
1714052682,87;0,00;5,32;0,01;8,00;60,00
1714052682,87;0,00;5,83;0,01;8,00;60,00
1714052682,87;0,00;6,33;0,02;8,00;60,00
1714052682,87;0,00;6,82;0,02;8,00;60,00
1714052682,87;0,00;7,34;0,02;8,00;60,00
1714052682,87;0,00;7,82;0,02;8,00;60,00
1714052682,87;0,00;8,74;0,02;8,00;60,00
1714052682,87;0,00;8,79;0,02;8,00;60,00
1714052682,87;0,00;8,83;0,03;8,00;60,00
1714052682,87;0,00;8,86;0,05;8,00;60,00
1714052682,87;0,00;8,88;0,08;8,00;60,00
1714052682,87;0,00;8,89;0,11;8,00;60,00
1714052682,87;0,00;8,90;0,15;8,00;60,00
1714052682,87;0,00;8,90;0,20;8,00;60,00
1714052682,87;0,00;8,90;0,24;8,00;60,00
1714052682,87;0,00;8,90;0,29;8,00;60,00
1714052682,87;0,00;8,90;0,33;8,00;60,00
1714052682,87;0,00;8,90;0,38;8,00;60,00
1714052682,87;0,00;8,90;0,43;8,00;60,00
1714052682,87;0,00;8,95;0,43;8,00;60,00
1714052682,87;0,00;8,96;0,48;8,00;60,00
1714052682,87;0,00;8,95;0,52;8,00;60,00
1714052682,87;0,00;8,95;0,57;8,00;60,00
1714052682,87;0,00;8,95;0,62;8,00;60,00
1714052682,87;0,00;8,95;0,66;8,00;60,00
1714052682,87;0,00;8,95;0,71;8,00;60,00
1714052682,87;0,00;8,95;0,76;8,00;60,00
1714052682,87;0,00;8,95;0,81;8,00;60,00
1714052682,87;0,00;8,95;0,86;8,00;60,00
1714052682,87;0,00;8,94;0,90;8,00;60,00
1714052682,87;0,00;8,94;0,95;8,00;60,00
1714052682,87;0,00;8,94;1,00;8,00;60,00
1714052682,87;0,00;8,94;1,05;8,00;60,00
1714052682,87;0,00;8,93;1,10;8,00;60,00
1714052682,87;0,00;8,94;1,14;8,00;60,00
1714052682,87;0,00;8,93;1,19;8,00;60,00
1714052682,87;0,00;8,93;1,24;8,00;60,00
1714052682,87;0,00;8,93;1,29;8,00;60,00
1714052682,87;0,00;8,93;1,33;8,00;60,00
1714052682,87;0,00;8,92;1,38;8,00;60,00
1714052682,87;0,00;8,99;1,38;8,00;60,00
1714052682,87;0,00;8,98;1,43;8,00;60,00
1714052682,87;0,00;8,98;1,48;8,00;60,00
1714052682,87;0,00;8,98;1,53;8,00;60,00
1714052682,87;0,00;8,98;1,58;8,00;60,00
1714052682,87;0,00;8,98;1,63;8,00;60,00
1714052682,87;0,00;8,98;1,67;8,00;60,00
1714052682,87;0,00;8,98;1,72;8,00;60,00
1714052682,87;0,00;8,97;1,77;8,00;60,00
1714052682,87;0,00;8,97;1,82;8,00;60,00
1714052682,87;0,00;8,97;1,87;8,00;60,00
1714052682,87;0,00;8,97;1,91;8,00;60,00
1714052682,87;0,00;8,96;1,96;8,00;60,00
1714052682,87;0,00;8,96;2,01;8,00;60,00
1714052682,87;0,00;8,96;2,06;8,00;60,00
1714052682,87;0,00;8,95;2,11;8,00;60,00
1714052682,87;0,00;8,95;2,16;8,00;60,00
1714052682,87;0,00;8,95;2,21;8,00;60,00
1714052682,87;0,00;8,95;2,25;8,00;60,00
1714052682,87;0,00;8,94;2,30;8,00;60,00
1714052682,87;0,00;9,01;2,30;8,00;60,00
1714052682,87;0,00;9,01;2,35;8,00;60,00
1714052682,87;0,00;9,01;2,40;8,00;60,00
1714052682,87;0,00;9,01;2,45;8,00;60,00
1714052682,87;0,00;9,01;2,50;8,00;60,00
1714052682,87;0,00;9,00;2,55;8,00;60,00
1714052682,87;0,00;9,01;2,59;8,00;60,00
1714052682,87;0,00;9,00;2,64;8,00;60,00
1714052682,87;0,00;9,00;2,69;8,00;60,00
1714052682,87;0,00;8,99;2,74;8,00;60,00
1714052682,87;0,00;8,99;2,79;8,00;60,00
1714052682,87;0,00;8,99;2,84;8,00;60,00
1714052682,87;0,00;8,99;2,88;8,00;60,00
1714052682,87;0,00;8,98;2,93;8,00;60,00
1714052682,87;0,00;8,98;2,99;8,00;60,00
1714052682,87;0,00;8,98;3,03;8,00;60,00
1714052682,87;0,00;8,98;3,08;8,00;60,00
1714052682,87;0,00;8,97;3,13;8,00;60,00
1714052682,87;0,00;8,97;3,18;8,00;60,00
1714052682,87;0,00;8,96;3,23;8,00;60,00
1714052682,87;0,00;8,96;3,27;8,00;60,00
1714052682,87;0,00;8,96;3,32;8,00;60,00
1714052682,87;0,00;9,05;3,32;8,00;60,00
1714052682,87;0,00;9,04;3,37;8,00;60,00
1714052682,87;0,00;9,04;3,42;8,00;60,00
1714052682,87;0,00;9,03;3,47;8,00;60,00
1714052682,87;0,00;9,04;3,52;8,00;60,00
1714052682,87;0,00;9,04;3,57;8,00;60,00
1714052682,87;0,00;9,03;3,62;8,00;60,00
1714052682,87;0,00;9,03;3,66;8,00;60,00
1714052682,87;0,00;9,03;3,71;8,00;60,00
1714052682,87;0,00;9,02;3,76;8,00;60,00
1714052682,87;0,00;9,02;3,81;8,00;60,00
1714052682,87;0,00;9,01;3,86;8,00;60,00
1714052682,87;0,00;9,01;3,91;8,00;60,00
1714052682,87;0,00;9,01;3,96;8,00;60,00
1714052682,87;0,00;9,00;4,01;8,00;60,00
1714052682,87;0,00;9,00;4,05;8,00;60,00
1714052682,87;0,00;8,99;4,10;8,00;60,00
1714052682,87;0,00;8,99;4,15;8,00;60,00
1714052682,87;0,00;8,98;4,20;8,00;60,00
1714052682,87;0,00;8,98;4,25;8,00;60,00
1714052682,87;0,00;8,98;4,30;8,00;60,00
1714052682,87;0,00;8,96;4,35;8,00;60,00
1714052682,87;0,00;9,08;4,35;8,00;60,00
1714052682,87;0,00;9,07;4,40;8,00;60,00
1714052682,87;0,00;9,07;4,45;8,00;60,00
1714052682,87;0,00;9,06;4,50;8,00;60,00
1714052682,87;0,00;9,06;4,54;8,00;60,00
1714052682,87;0,00;9,05;4,59;8,00;60,00
1714052682,87;0,00;9,05;4,64;8,00;60,00
1714052682,87;0,00;9,04;4,69;8,00;60,00
1714052682,87;0,00;9,04;4,74;8,00;60,00
1714052682,87;0,00;9,04;4,79;8,00;60,00
1714052682,87;0,00;9,03;4,84;8,00;60,00
1714052682,87;0,00;9,02;4,89;8,00;60,00
1714052682,87;0,00;9,01;4,94;8,00;60,00
1714052682,87;0,00;9,01;4,99;8,00;60,00
1714052682,87;0,00;9,00;5,04;8,00;60,00
1714052682,87;0,00;9,00;5,08;8,00;60,00
1714052682,87;0,00;8,99;5,13;8,00;60,00
1714052682,87;0,00;8,98;5,18;8,00;60,00
1714052682,87;0,00;8,97;5,23;8,00;60,00
1714052682,87;0,00;8,97;5,28;8,00;60,00
1714052682,87;0,00;9,12;5,28;8,00;60,00
1714052682,87;0,00;9,11;5,33;8,00;60,00
1714052682,87;0,00;9,11;5,38;8,00;60,00
1714052682,87;0,00;9,11;5,43;8,00;60,00
1714052682,87;0,00;9,10;5,48;8,00;60,00
1714052682,87;0,00;9,09;5,53;8,00;60,00
1714052682,87;0,00;9,08;5,58;8,00;60,00
1714052682,87;0,00;9,07;5,63;8,00;60,00
1714052682,87;0,00;9,07;5,67;8,00;60,00
1714052682,87;0,00;9,06;5,72;8,00;60,00
1714052682,87;0,00;9,05;5,77;8,00;60,00
1714052682,87;0,00;9,04;5,82;8,00;60,00
1714052682,87;0,00;9,04;5,87;8,00;60,00
1714052682,87;0,00;9,02;5,92;8,00;60,00
1714052682,87;0,00;9,02;5,97;8,00;60,00
1714052682,87;0,00;8,99;6,02;8,00;60,00
1714052682,87;0,00;8,99;6,07;8,00;60,00
1714052682,87;0,00;8,97;6,12;8,00;60,00
1714052682,87;0,00;8,97;6,17;8,00;60,00
1714052682,87;0,00;8,95;6,22;8,00;60,00
1714052682,87;0,00;9,20;6,22;8,00;60,00
1714052682,87;0,00;9,15;6,27;8,00;60,00
1714052682,87;0,00;9,16;6,32;8,00;60,00
1714052682,87;0,00;9,14;6,37;8,00;60,00
1714052682,87;0,00;9,13;6,42;8,00;60,00
1714052682,87;0,00;9,11;6,47;8,00;60,00
1714052682,87;0,00;9,11;6,52;8,00;60,00
1714052682,87;0,00;9,11;6,57;8,00;60,00
1714052682,87;0,00;9,09;6,62;8,00;60,00
1714052682,87;0,00;9,07;6,67;8,00;60,00
1714052682,87;0,00;9,08;6,71;8,00;60,00
1714052682,87;0,00;9,07;6,76;8,00;60,00
1714052682,87;0,00;9,02;6,81;8,00;60,00
1714052682,87;0,00;9,00;6,86;8,00;60,00
1714052682,87;0,00;9,01;6,91;8,00;60,00
1714052682,87;0,00;8,95;6,96;8,00;60,00
1714052682,87;0,00;8,94;7,01;8,00;60,00
1714052682,87;0,00;8,90;7,06;8,00;60,00
1714052682,87;0,00;8,90;7,11;8,00;60,00
1714052682,87;0,00;8,84;7,16;8,00;60,00
1714052682,87;0,00;9,36;7,16;8,00;60,00
1714052682,87;0,00;9,32;7,21;8,00;60,00
1714052682,87;0,00;9,34;7,26;8,00;60,00
1714052682,87;0,00;9,35;7,31;8,00;60,00
1714052682,87;0,00;9,33;7,36;8,00;60,00
1714052682,87;0,00;9,29;7,41;8,00;60,00
1714052682,87;0,00;9,29;7,46;8,00;60,00
1714052682,87;0,00;9,36;7,51;8,00;60,00
1714052682,87;0,00;9,24;7,56;8,00;60,00
1714052682,87;0,00;9,23;7,60;8,00;60,00
1714052682,87;0,00;9,24;7,66;8,00;60,00
1714052682,87;0,00;9,22;7,70;8,00;60,00
1714052682,87;0,00;9,07;7,76;8,00;60,00
1714052682,87;0,00;8,82;7,81;8,00;60,00
1714052682,87;0,00;8,78;7,85;8,00;60,00
1714052682,87;0,00;8,31;7,90;8,00;60,00
1714052682,87;0,00;7,40;7,95;8,00;60,00
1714052682,87;0,00;-4,56;8,00;8,00;60,00
