t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;450,00;0,00;500,00;60,00
0,15;13,92;450,00;0,02;500,00;60,00
1,15;12,78;450,00;0,24;500,00;60,00
2,15;13,17;450,00;0,46;500,00;60,00
3,17;17,39;450,00;0,72;500,00;60,00
4,19;26,60;450,00;1,09;500,00;60,00
5,19;39,89;450,00;1,64;500,00;60,00
6,21;56,99;450,00;2,47;500,00;60,00
7,20;75,89;450,00;3,57;500,00;60,00
8,22;692,24;450,00;10,09;500,00;60,00
9,22;684,33;450,00;21,54;500,00;60,00
10,22;625,54;563,54;32,47;500,00;60,00
11,22;526,60;563,54;42,08;500,00;60,00
12,23;513,62;563,54;50,78;500,00;60,00
13,24;513,54;563,54;59,46;500,00;60,00
14,23;519,52;563,54;68,00;500,00;60,00
15,25;529,92;563,54;76,94;500,00;60,00
16,27;542,05;563,54;85,97;500,00;60,00
17,28;551,27;563,54;95,22;500,00;60,00
18,28;556,77;563,54;104,44;500,00;60,00
19,30;558,53;563,54;113,89;500,00;60,00
20,29;559,43;569,41;123,16;500,00;60,00
21,31;560,06;569,41;132,66;500,00;60,00
22,33;560,58;569,41;142,20;500,00;60,00
23,32;561,36;569,41;151,42;500,00;60,00
24,32;561,99;569,41;160,79;500,00;60,00
25,33;562,98;569,41;170,30;500,00;60,00
26,32;563,74;569,41;179,57;500,00;60,00
27,34;564,41;569,41;189,14;500,00;60,00
28,34;564,90;569,41;198,56;500,00;60,00
29,36;565,24;569,41;208,15;500,00;60,00
30,36;565,54;571,66;217,57;500,00;60,00
31,37;565,75;571,66;227,08;500,00;60,00
32,38;565,87;571,66;236,63;500,00;60,00
33,39;565,98;571,66;246,15;500,00;60,00
34,39;566,04;571,66;255,61;500,00;60,00
35,39;566,16;571,66;265,06;500,00;60,00
36,40;566,20;571,66;274,56;500,00;60,00
37,42;566,26;571,66;284,21;500,00;60,00
38,43;566,56;571,66;293,71;500,00;60,00
39,43;566,66;571,66;303,17;500,00;60,00
40,43;566,76;574,50;312,63;500,00;60,00
41,46;566,87;574,50;322,35;500,00;60,00
42,47;567,18;574,50;331,88;500,00;60,00
43,46;567,45;574,50;341,29;500,00;60,00
44,47;567,60;574,50;350,78;500,00;60,00
45,48;568,08;574,50;360,41;500,00;60,00
46,50;568,42;574,50;370,01;500,00;60,00
47,50;568,73;574,50;379,49;500,00;60,00
48,51;568,89;574,50;389,04;500,00;60,00
49,53;569,06;574,50;398,75;500,00;60,00
50,53;569,16;581,40;408,23;500,00;60,00
51,54;569,43;581,40;417,81;500,00;60,00
52,56;569,83;581,40;427,49;500,00;60,00
53,58;570,34;581,40;437,18;500,00;60,00
54,59;570,96;581,40;446,80;500,00;60,00
55,61;571,69;581,40;456,49;500,00;60,00
56,62;572,63;581,40;466,16;500,00;60,00
57,64;573,32;581,40;475,90;500,00;60,00
58,63;573,85;581,40;485,35;500,00;60,00
59,64;574,21;581,40;494,97;500,00;60,00
