t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;450,00;0,00;500,00;60,00
0,00;-5,53;450,00;0,00;500,00;60,00
0,81;-5,16;450,00;-0,07;500,00;60,00
1,83;-4,43;450,00;-0,15;500,00;60,00
2,88;67,07;450,00;0,39;500,00;60,00
3,85;305,78;450,00;3,43;500,00;60,00
4,85;403,57;450,00;9,32;500,00;60,00
5,84;419,41;450,00;16,12;500,00;60,00
6,85;421,08;450,00;23,20;500,00;60,00
7,87;419,70;450,00;30,30;500,00;60,00
8,84;416,61;450,00;37,11;500,00;60,00
9,84;412,38;450,00;43,99;500,00;60,00
10,86;407,55;450,00;50,96;500,00;60,00
11,84;402,68;450,00;57,60;500,00;60,00
12,87;397,56;450,00;64,44;500,00;60,00
13,82;392,52;450,00;70,70;500,00;60,00
14,86;387,20;450,00;77,48;500,00;60,00
15,86;382,53;565,64;83,85;500,00;60,00
16,85;378,30;565,64;90,14;500,00;60,00
17,86;375,29;565,64;96,51;500,00;60,00
18,86;372,86;565,64;102,72;500,00;60,00
19,87;371,03;565,64;109,01;500,00;60,00
20,86;370,01;565,64;115,08;500,00;60,00
21,87;369,44;565,64;121,32;500,00;60,00
22,86;368,96;565,64;127,42;500,00;60,00
23,88;368,35;565,64;133,69;500,00;60,00
24,88;367,53;565,64;139,80;500,00;60,00
25,88;366,72;565,64;145,95;500,00;60,00
26,86;365,71;565,64;151,92;500,00;60,00
27,87;364,65;565,64;158,05;500,00;60,00
28,88;363,63;565,64;164,18;500,00;60,00
29,92;362,46;565,64;170,47;500,00;60,00
30,94;361,48;667,65;176,64;500,00;60,00
31,92;360,26;667,65;182,52;500,00;60,00
32,93;359,08;667,65;188,58;500,00;60,00
33,96;357,82;667,65;194,72;500,00;60,00
34,98;356,52;667,65;200,82;500,00;60,00
35,98;355,02;667,65;206,72;500,00;60,00
36,97;353,44;667,65;212,61;500,00;60,00
38,00;351,81;667,65;218,66;500,00;60,00
38,97;350,07;667,65;224,31;500,00;60,00
39,99;348,28;667,65;230,27;500,00;60,00
41,00;346,53;667,65;236,12;500,00;60,00
41,98;344,62;667,65;241,77;500,00;60,00
42,97;342,75;667,65;247,44;500,00;60,00
44,00;341,05;667,65;253,28;500,00;60,00
45,01;340,03;667,65;259,00;500,00;60,00
46,01;339,71;1009,10;264,66;500,00;60,00
47,00;339,79;1009,10;270,29;500,00;60,00
48,00;340,11;1009,10;275,95;500,00;60,00
49,02;340,48;1009,10;281,73;500,00;60,00
50,01;340,60;1009,10;287,36;500,00;60,00
50,99;340,80;1009,10;292,93;500,00;60,00
52,02;340,92;1009,10;298,76;500,00;60,00
53,03;340,97;1009,10;304,53;500,00;60,00
54,01;340,64;1009,10;310,08;500,00;60,00
55,02;340,19;1009,10;315,81;500,00;60,00
56,02;339,79;1009,10;321,45;500,00;60,00
57,01;339,02;1009,10;327,10;500,00;60,00
58,00;338,24;1009,10;332,63;500,00;60,00
59,01;337,31;1009,10;338,33;500,00;60,00
