t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,12;-0,06;7,20;-0,00;8,00;60,00
1,12;-0,06;7,20;-0,00;8,00;60,00
2,15;-0,06;7,20;-0,00;8,00;60,00
3,17;-0,06;7,20;-0,00;8,00;60,00
4,15;-0,06;7,20;-0,00;8,00;60,00
5,17;-0,06;7,20;-0,00;8,00;60,00
6,15;-0,06;7,20;-0,01;8,00;60,00
7,17;-0,06;7,20;-0,01;8,00;60,00
8,17;-0,06;7,20;-0,01;8,00;60,00
9,22;-0,06;7,20;-0,01;8,00;60,00
10,19;-0,06;9,65;-0,01;8,00;60,00
11,20;-0,07;9,65;-0,01;8,00;60,00
12,19;-0,06;9,65;-0,01;8,00;60,00
13,20;-0,06;9,65;-0,01;8,00;60,00
14,23;-0,07;9,65;-0,01;8,00;60,00
15,20;-0,07;9,65;-0,02;8,00;60,00
16,27;-0,07;9,65;-0,02;8,00;60,00
17,25;-0,07;9,65;-0,02;8,00;60,00
18,26;-0,07;9,65;-0,02;8,00;60,00
19,27;-0,06;9,65;-0,02;8,00;60,00
20,24;-0,06;12,11;-0,02;8,00;60,00
21,27;-0,07;12,11;-0,02;8,00;60,00
22,28;-0,07;12,11;-0,02;8,00;60,00
23,27;-0,07;12,11;-0,02;8,00;60,00
24,27;-0,07;12,11;-0,03;8,00;60,00
25,27;-0,07;12,11;-0,03;8,00;60,00
26,30;-0,07;12,11;-0,03;8,00;60,00
27,28;-0,07;12,11;-0,03;8,00;60,00
28,29;-0,07;12,11;-0,03;8,00;60,00
29,30;-0,07;12,11;-0,03;8,00;60,00
30,30;-0,06;16,23;-0,03;8,00;60,00
31,32;-0,07;16,23;-0,03;8,00;60,00
32,29;-0,07;16,23;-0,03;8,00;60,00
33,30;-0,06;16,23;-0,04;8,00;60,00
34,35;-0,06;16,23;-0,04;8,00;60,00
35,35;-0,06;16,23;-0,04;8,00;60,00
36,34;-0,07;16,23;-0,04;8,00;60,00
37,34;-0,07;16,23;-0,04;8,00;60,00
38,37;-0,07;16,23;-0,04;8,00;60,00
39,37;-0,06;16,23;-0,04;8,00;60,00
40,35;-0,06;24,56;-0,04;8,00;60,00
41,36;-0,07;24,56;-0,04;8,00;60,00
42,37;-0,06;24,56;-0,04;8,00;60,00
43,34;-0,06;24,56;-0,05;8,00;60,00
44,36;-0,07;24,56;-0,05;8,00;60,00
45,37;-0,06;24,56;-0,05;8,00;60,00
46,41;-0,06;24,56;-0,05;8,00;60,00
47,40;-0,06;24,56;-0,05;8,00;60,00
48,41;-0,07;24,56;-0,05;8,00;60,00
49,41;-0,07;24,56;-0,05;8,00;60,00
50,42;-0,06;50,44;-0,05;8,00;60,00
51,42;-0,06;50,44;-0,05;8,00;60,00
52,41;-0,07;50,44;-0,06;8,00;60,00
53,44;-0,06;50,44;-0,06;8,00;60,00
54,44;-0,07;50,44;-0,06;8,00;60,00
55,44;-0,07;50,44;-0,06;8,00;60,00
56,47;-0,07;50,44;-0,06;8,00;60,00
57,42;-0,07;50,44;-0,06;8,00;60,00
58,46;-0,07;50,44;-0,06;8,00;60,00
59,48;-0,07;50,44;-0,06;8,00;60,00
