t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,03;0,01;7,20;0,00;8,00;60,00
0,07;0,01;7,20;0,00;8,00;60,00
0,31;19,63;7,20;0,04;8,00;60,00
0,57;11,02;7,20;0,10;8,00;60,00
0,86;3,13;7,20;0,14;8,00;60,00
1,20;0,84;7,20;0,15;8,00;60,00
1,53;0,33;7,20;0,15;8,00;60,00
1,83;0,20;7,20;0,15;8,00;60,00
2,14;0,41;7,20;0,16;8,00;60,00
2,49;2,51;7,20;0,16;8,00;60,00
2,76;5,16;7,20;0,18;8,00;60,00
3,08;6,71;7,20;0,21;8,00;60,00
3,44;7,12;7,20;0,26;8,00;60,00
3,73;7,20;7,20;0,29;8,00;60,00
4,00;7,21;7,20;0,32;8,00;60,00
4,37;7,20;7,20;0,37;8,00;60,00
4,67;7,19;7,20;0,40;8,00;60,00
4,94;7,19;7,20;0,44;8,00;60,00
5,33;7,18;7,20;0,48;8,00;60,00
5,59;7,17;7,20;0,51;8,00;60,00
5,87;7,17;7,20;0,55;8,00;60,00
6,27;7,17;7,20;0,59;8,00;60,00
6,53;7,17;7,20;0,63;8,00;60,00
6,90;7,17;7,20;0,67;8,00;60,00
7,16;7,17;7,20;0,70;8,00;60,00
7,46;7,17;7,20;0,74;8,00;60,00
7,74;7,17;7,20;0,77;8,00;60,00
8,13;7,17;7,20;0,82;8,00;60,00
8,39;7,17;7,20;0,85;8,00;60,00
8,70;7,17;7,20;0,88;8,00;60,00
8,99;7,17;7,20;0,92;8,00;60,00
9,39;7,17;7,20;0,97;8,00;60,00
9,66;7,17;7,20;1,00;8,00;60,00
9,92;7,17;7,20;1,03;8,00;60,00
10,31;7,17;8,36;1,08;8,00;60,00
10,71;7,17;8,37;1,12;8,00;60,00
11,13;7,22;8,37;1,17;8,00;60,00
11,19;7,38;8,37;1,18;8,00;60,00
11,56;7,58;8,37;1,23;8,00;60,00
11,83;7,74;8,37;1,26;8,00;60,00
12,16;7,85;8,37;1,31;8,00;60,00
12,46;7,94;8,37;1,34;8,00;60,00
12,76;8,00;8,37;1,39;8,00;60,00
13,07;8,04;8,37;1,43;8,00;60,00
13,45;8,05;8,37;1,48;8,00;60,00
13,71;8,06;8,37;1,51;8,00;60,00
13,98;8,06;8,37;1,55;8,00;60,00
14,35;8,07;8,37;1,60;8,00;60,00
14,64;8,08;8,37;1,64;8,00;60,00
15,01;8,09;8,37;1,69;8,00;60,00
15,26;8,09;8,37;1,72;8,00;60,00
15,56;8,10;8,37;1,76;8,00;60,00
15,95;8,11;8,37;1,81;8,00;60,00
16,20;8,11;8,37;1,85;8,00;60,00
16,59;8,12;8,37;1,90;8,00;60,00
16,86;8,12;8,37;1,94;8,00;60,00
17,11;8,13;8,37;1,97;8,00;60,00
17,50;8,13;8,37;2,02;8,00;60,00
17,76;8,14;8,37;2,06;8,00;60,00
18,15;8,15;8,37;2,11;8,00;60,00
18,41;8,16;8,37;2,15;8,00;60,00
18,69;8,16;8,37;2,18;8,00;60,00
19,05;8,17;8,37;2,23;8,00;60,00
19,29;8,17;8,37;2,27;8,00;60,00
19,68;8,18;8,37;2,32;8,00;60,00
19,95;8,18;8,37;2,36;8,00;60,00
20,30;8,18;8,37;2,41;8,00;60,00
20,60;8,19;8,37;2,45;8,00;60,00
20,98;8,19;8,46;2,50;8,00;60,00
21,52;8,19;8,46;2,57;8,00;60,00
21,60;8,20;8,46;2,58;8,00;60,00
21,86;8,21;8,46;2,62;8,00;60,00
22,12;8,22;8,46;2,65;8,00;60,00
22,48;8,23;8,46;2,70;8,00;60,00
22,75;8,24;8,46;2,74;8,00;60,00
23,12;8,25;8,46;2,79;8,00;60,00
23,39;8,26;8,46;2,83;8,00;60,00
23,76;8,26;8,46;2,88;8,00;60,00
24,03;8,27;8,46;2,92;8,00;60,00
24,38;8,27;8,46;2,96;8,00;60,00
24,62;8,28;8,46;3,00;8,00;60,00
24,93;8,28;8,46;3,04;8,00;60,00
25,32;8,28;8,46;3,09;8,00;60,00
25,59;8,29;8,46;3,13;8,00;60,00
25,96;8,29;8,46;3,18;8,00;60,00
26,21;8,29;8,46;3,22;8,00;60,00
26,46;8,30;8,46;3,25;8,00;60,00
26,85;8,31;8,46;3,31;8,00;60,00
27,11;8,31;8,46;3,34;8,00;60,00
27,40;8,31;8,46;3,38;8,00;60,00
27,78;8,31;8,46;3,43;8,00;60,00
28,06;8,32;8,46;3,47;8,00;60,00
28,46;8,32;8,46;3,53;8,00;60,00
28,73;8,32;8,46;3,57;8,00;60,00
29,04;8,32;8,46;3,61;8,00;60,00
29,32;8,32;8,46;3,65;8,00;60,00
29,62;8,33;8,46;3,69;8,00;60,00
30,02;8,34;8,46;3,74;8,00;60,00
30,27;8,35;8,46;3,78;8,00;60,00
30,58;8,35;8,46;3,82;8,00;60,00
30,94;8,35;8,46;3,87;8,00;60,00
31,22;8,36;8,52;3,91;8,00;60,00
31,54;8,36;8,52;3,96;8,00;60,00
31,85;8,36;8,52;4,00;8,00;60,00
32,22;8,37;8,52;4,05;8,00;60,00
32,48;8,37;8,52;4,09;8,00;60,00
32,77;8,37;8,52;4,13;8,00;60,00
33,14;8,38;8,52;4,18;8,00;60,00
33,40;8,38;8,52;4,22;8,00;60,00
33,79;8,38;8,52;4,27;8,00;60,00
34,05;8,38;8,52;4,31;8,00;60,00
34,33;8,39;8,52;4,35;8,00;60,00
34,72;8,39;8,52;4,40;8,00;60,00
34,98;8,39;8,52;4,44;8,00;60,00
35,27;8,39;8,52;4,48;8,00;60,00
35,60;8,39;8,52;4,52;8,00;60,00
35,96;8,40;8,52;4,57;8,00;60,00
36,22;8,40;8,52;4,61;8,00;60,00
