t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,95;11,61;7,20;0,09;8,00;60,00
1,95;11,86;7,20;0,29;8,00;60,00
2,94;10,41;7,20;0,47;8,00;60,00
3,97;8,55;7,20;0,63;8,00;60,00
4,97;8,07;7,20;0,77;8,00;60,00
5,99;9,37;7,20;0,92;8,00;60,00
6,98;11,28;7,20;1,09;8,00;60,00
7,97;11,99;7,20;1,28;8,00;60,00
8,98;10,88;7,20;1,48;8,00;60,00
9,99;8,93;7,20;1,64;8,00;60,00
10,98;8,00;7,61;1,78;8,00;60,00
12,04;8,89;7,61;1,93;8,00;60,00
13,01;10,84;7,61;2,09;8,00;60,00
14,00;11,98;7,61;2,28;8,00;60,00
15,01;11,29;7,61;2,47;8,00;60,00
16,00;9,42;7,61;2,65;8,00;60,00
17,02;8,07;7,61;2,79;8,00;60,00
18,03;8,53;7,61;2,94;8,00;60,00
19,02;10,33;7,61;3,09;8,00;60,00
20,04;11,85;7,61;3,28;8,00;60,00
21,04;11,64;6,97;3,48;8,00;60,00
22,06;9,88;6,97;3,66;8,00;60,00
23,07;8,24;6,97;3,81;8,00;60,00
24,08;8,26;6,97;3,95;8,00;60,00
25,08;9,87;6,97;4,10;8,00;60,00
26,08;11,63;6,97;4,28;8,00;60,00
27,09;11,86;6,97;4,48;8,00;60,00
28,09;10,36;6,97;4,66;8,00;60,00
29,13;8,49;6,97;4,82;8,00;60,00
30,14;8,09;6,97;4,96;8,00;60,00
31,15;9,48;6,01;5,11;8,00;60,00
32,17;11,36;6,01;5,29;8,00;60,00
33,17;11,97;6,01;5,48;8,00;60,00
34,20;10,70;6,01;5,68;8,00;60,00
35,19;8,81;6,01;5,84;8,00;60,00
36,20;8,01;6,01;5,98;8,00;60,00
37,22;9,07;6,01;6,13;8,00;60,00
38,25;11,02;6,01;6,30;8,00;60,00
39,23;12,00;6,01;6,49;8,00;60,00
40,24;11,14;6,01;6,68;8,00;60,00
41,24;9,24;3,68;6,85;8,00;60,00
42,25;8,03;3,68;7,00;8,00;60,00
43,28;8,70;3,68;7,14;8,00;60,00
44,28;10,58;3,68;7,30;8,00;60,00
45,28;11,92;3,68;7,49;8,00;60,00
46,29;11,49;3,68;7,68;8,00;60,00
47,30;9,66;3,68;7,86;8,00;60,00
48,30;8,15;3,68;8,01;8,00;60,00
49,31;8,36;3,68;8,15;8,00;60,00
50,30;10,06;3,68;8,30;8,00;60,00
51,30;11,72;-3,34;8,48;8,00;60,00
52,30;11,79;-3,34;8,68;8,00;60,00
53,34;10,15;-3,34;8,87;8,00;60,00
54,34;8,40;-3,34;9,02;8,00;60,00
55,34;8,13;-3,34;9,16;8,00;60,00
56,34;9,58;-3,34;9,31;8,00;60,00
57,34;11,42;-3,34;9,49;8,00;60,00
58,33;11,96;-3,34;9,68;8,00;60,00
59,35;10,67;-3,34;9,87;8,00;60,00
