t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713631531,35;0,00;7,20;0,00;8,00;60,00
1713631531,35;0,00;7,20;0,00;8,00;60,00
1713631531,35;0,00;7,20;0,00;8,00;60,00
1713631531,35;0,00;7,20;0,06;8,00;60,00
1713631531,35;0,00;7,20;0,17;8,00;60,00
1713631531,35;0,00;7,93;0,24;8,00;60,00
1713631531,35;0,00;7,93;0,27;8,00;60,00
1713631531,35;0,00;7,93;0,27;8,00;60,00
1713631531,35;0,00;7,93;0,27;8,00;60,00
1713631531,35;0,00;8,06;0,28;8,00;60,00
1713631531,35;0,00;8,06;0,29;8,00;60,00
1713631531,35;0,00;8,06;0,29;8,00;60,00
1713631531,35;0,00;8,15;0,34;8,00;60,00
1713631531,35;0,00;8,15;0,38;8,00;60,00
1713631531,35;0,00;8,15;0,38;8,00;60,00
1713631531,35;0,00;8,15;0,42;8,00;60,00
1713631531,35;0,00;8,17;0,47;8,00;60,00
1713631531,35;0,00;8,17;0,51;8,00;60,00
1713631531,35;0,00;8,17;0,55;8,00;60,00
1713631531,35;0,00;8,17;0,60;8,00;60,00
1713631531,35;0,00;8,17;0,64;8,00;60,00
1713631531,35;0,00;8,17;0,68;8,00;60,00
1713631531,35;0,00;8,17;0,73;8,00;60,00
1713631531,35;0,00;8,17;0,77;8,00;60,00
1713631531,35;0,00;8,17;0,81;8,00;60,00
1713631531,35;0,00;8,17;0,86;8,00;60,00
1713631531,35;0,00;8,17;0,90;8,00;60,00
1713631531,35;0,00;8,17;0,95;8,00;60,00
1713631531,35;0,00;8,16;0,99;8,00;60,00
1713631531,35;0,00;8,16;1,03;8,00;60,00
1713631531,35;0,00;8,16;1,08;8,00;60,00
1713631531,35;0,00;8,16;1,12;8,00;60,00
1713631531,35;0,00;8,15;1,17;8,00;60,00
1713631531,35;0,00;8,16;1,21;8,00;60,00
1713631531,35;0,00;8,16;1,21;8,00;60,00
1713631531,35;0,00;8,16;1,25;8,00;60,00
1713631531,35;0,00;8,20;1,30;8,00;60,00
1713631531,35;0,00;8,20;1,34;8,00;60,00
1713631531,35;0,00;8,20;1,38;8,00;60,00
1713631531,35;0,00;8,20;1,43;8,00;60,00
1713631531,35;0,00;8,19;1,47;8,00;60,00
1713631531,35;0,00;8,19;1,52;8,00;60,00
1713631531,35;0,00;8,19;1,56;8,00;60,00
1713631531,35;0,00;8,19;1,61;8,00;60,00
1713631531,35;0,00;8,19;1,65;8,00;60,00
1713631531,35;0,00;8,19;1,69;8,00;60,00
1713631531,35;0,00;8,19;1,74;8,00;60,00
1713631531,35;0,00;8,19;1,78;8,00;60,00
1713631531,35;0,00;8,18;1,82;8,00;60,00
1713631531,35;0,00;8,18;1,87;8,00;60,00
1713631531,35;0,00;8,18;1,92;8,00;60,00
1713631531,35;0,00;8,18;1,96;8,00;60,00
1713631531,35;0,00;8,17;2,00;8,00;60,00
1713631531,35;0,00;8,17;2,05;8,00;60,00
1713631531,35;0,00;8,17;2,05;8,00;60,00
1713631531,35;0,00;8,17;2,09;8,00;60,00
1713631531,35;0,00;8,22;2,14;8,00;60,00
1713631531,35;0,00;8,22;2,18;8,00;60,00
1713631531,35;0,00;8,22;2,22;8,00;60,00
