t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;18,00;0,00;300,00;900,00
0,01;0,28;18,00;0,00;300,00;900,00
0,90;10,02;18,00;0,08;300,00;900,00
1,89;9,28;18,00;0,24;300,00;900,00
2,89;15,42;18,00;0,44;300,00;900,00
3,87;16,90;18,00;0,71;300,00;900,00
4,89;17,39;18,00;1,00;300,00;900,00
5,89;17,58;18,00;1,29;300,00;900,00
6,86;17,66;18,00;1,57;300,00;900,00
7,89;17,71;18,00;1,88;300,00;900,00
8,88;17,73;18,00;2,17;300,00;900,00
9,86;17,75;18,00;2,46;300,00;900,00
10,91;17,76;20,06;2,77;300,00;900,00
11,88;18,12;20,06;3,06;300,00;900,00
12,90;19,28;20,06;3,38;300,00;900,00
13,87;20,27;20,06;3,70;300,00;900,00
14,88;20,55;20,06;4,04;300,00;900,00
15,90;20,53;20,06;4,39;300,00;900,00
16,91;20,46;20,06;4,73;300,00;900,00
17,90;20,39;20,06;5,07;300,00;900,00
18,91;20,31;20,06;5,41;300,00;900,00
19,91;20,27;20,06;5,75;300,00;900,00
20,93;20,20;20,06;6,10;300,00;900,00
21,91;20,14;20,06;6,43;300,00;900,00
22,93;20,10;20,06;6,77;300,00;900,00
23,92;20,01;20,06;7,10;300,00;900,00
24,93;20,05;20,06;7,44;300,00;900,00
25,89;19,92;20,06;7,76;300,00;900,00
26,92;19,98;20,06;8,10;300,00;900,00
27,92;20,02;20,06;8,43;300,00;900,00
28,96;20,02;20,06;8,78;300,00;900,00
29,95;19,93;20,06;9,11;300,00;900,00
30,93;19,89;20,06;9,43;300,00;900,00
31,94;20,01;20,06;9,77;300,00;900,00
32,96;19,91;20,06;10,11;300,00;900,00
33,94;19,93;20,06;10,44;300,00;900,00
34,95;19,96;20,06;10,77;300,00;900,00
35,93;19,95;20,06;11,10;300,00;900,00
36,93;19,91;20,06;11,43;300,00;900,00
37,98;19,97;20,06;11,78;300,00;900,00
38,95;19,82;20,06;12,10;300,00;900,00
39,95;19,96;20,06;12,43;300,00;900,00
40,99;19,96;20,06;12,78;300,00;900,00
41,95;19,88;20,06;13,10;300,00;900,00
42,95;19,97;20,06;13,43;300,00;900,00
43,97;19,96;20,06;13,77;300,00;900,00
44,92;20,15;20,06;14,09;300,00;900,00
45,95;20,16;20,06;14,43;300,00;900,00
46,96;19,92;20,06;14,77;300,00;900,00
47,97;20,10;20,06;15,10;300,00;900,00
48,97;19,98;20,06;15,44;300,00;900,00
49,97;20,05;20,06;15,77;300,00;900,00
50,96;20,07;20,06;16,10;300,00;900,00
51,97;20,04;20,06;16,44;300,00;900,00
52,95;20,04;20,06;16,77;300,00;900,00
54,00;20,03;20,06;17,12;300,00;900,00
54,96;20,03;20,06;17,44;300,00;900,00
55,97;20,06;20,06;17,78;300,00;900,00
56,97;20,07;20,06;18,11;300,00;900,00
58,00;20,06;20,06;18,46;300,00;900,00
59,00;20,06;20,06;18,79;300,00;900,00
60,00;20,05;20,06;19,12;300,00;900,00
60,97;20,05;20,06;19,45;300,00;900,00
62,00;20,05;20,06;19,79;300,00;900,00
62,98;20,05;20,06;20,12;300,00;900,00
63,97;20,05;20,06;20,45;300,00;900,00
65,00;20,05;20,06;20,80;300,00;900,00
65,99;20,05;20,06;21,13;300,00;900,00
66,96;20,05;20,06;21,45;300,00;900,00
67,98;20,05;20,06;21,79;300,00;900,00
68,98;20,06;20,06;22,13;300,00;900,00
69,98;20,06;20,06;22,46;300,00;900,00
71,02;20,06;20,06;22,81;300,00;900,00
72,00;20,06;20,06;23,14;300,00;900,00
73,00;20,05;20,06;23,47;300,00;900,00
73,98;20,05;20,06;23,80;300,00;900,00
75,01;20,06;20,06;24,14;300,00;900,00
76,00;20,06;20,06;24,47;300,00;900,00
77,01;20,06;20,06;24,81;300,00;900,00
77,99;20,06;20,06;25,14;300,00;900,00
78,99;20,06;20,06;25,47;300,00;900,00
80,02;20,06;20,06;25,82;300,00;900,00
80,98;20,06;20,06;26,14;300,00;900,00
