t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;90,00;0,00;300,00;180,00
0,45;3,52;90,00;0,01;300,00;180,00
1,42;3,28;90,00;0,07;300,00;180,00
2,42;3,31;90,00;0,12;300,00;180,00
3,44;3,89;90,00;0,18;300,00;180,00
4,45;5,19;90,00;0,26;300,00;180,00
5,43;7,35;90,00;0,36;300,00;180,00
6,47;10,29;90,00;0,52;300,00;180,00
7,48;13,68;90,00;0,72;300,00;180,00
8,44;17,38;90,00;0,97;300,00;180,00
9,44;21,31;90,00;1,29;300,00;180,00
10,45;120,64;105,28;2,49;300,00;180,00
11,47;127,57;105,28;4,60;300,00;180,00
12,45;122,46;105,28;6,64;300,00;180,00
13,48;117,78;105,28;8,69;300,00;180,00
14,47;112,78;105,28;10,60;300,00;180,00
15,47;110,40;105,28;12,46;300,00;180,00
16,47;109,76;105,28;14,30;300,00;180,00
17,48;109,28;105,28;16,14;300,00;180,00
18,49;108,80;105,28;17,97;300,00;180,00
19,52;108,50;105,28;19,83;300,00;180,00
20,50;108,21;104,73;21,60;300,00;180,00
21,49;108,05;104,73;23,39;300,00;180,00
22,47;107,88;104,73;25,16;300,00;180,00
23,50;107,60;104,73;26,99;300,00;180,00
24,49;107,41;104,73;28,78;300,00;180,00
25,53;107,21;104,73;30,64;300,00;180,00
26,52;107,06;104,73;32,41;300,00;180,00
27,52;106,88;104,73;34,19;300,00;180,00
28,52;106,75;104,73;35,96;300,00;180,00
29,54;106,62;104,73;37,78;300,00;180,00
30,52;106,50;104,55;39,52;300,00;180,00
31,53;106,38;104,55;41,31;300,00;180,00
32,54;106,26;104,55;43,10;300,00;180,00
33,53;106,16;104,55;44,86;300,00;180,00
34,53;106,06;104,55;46,62;300,00;180,00
35,52;105,96;104,55;48,37;300,00;180,00
36,52;105,85;104,55;50,13;300,00;180,00
37,53;105,75;104,55;51,93;300,00;180,00
38,52;105,68;104,55;53,66;300,00;180,00
39,54;105,60;104,55;55,47;300,00;180,00
40,56;105,53;104,45;57,25;300,00;180,00
41,54;105,48;104,45;58,97;300,00;180,00
42,53;105,41;104,45;60,72;300,00;180,00
43,54;105,36;104,45;62,49;300,00;180,00
44,56;105,30;104,45;64,29;300,00;180,00
45,58;105,25;104,45;66,07;300,00;180,00
46,59;105,21;104,45;67,85;300,00;180,00
47,57;105,16;104,45;69,57;300,00;180,00
48,52;105,10;104,45;71,22;300,00;180,00
49,54;105,05;104,45;73,02;300,00;180,00
50,56;105,01;104,45;74,79;300,00;180,00
51,54;104,96;104,38;76,51;300,00;180,00
52,57;104,92;104,38;78,32;300,00;180,00
53,58;104,89;104,38;80,08;300,00;180,00
54,57;104,84;104,38;81,82;300,00;180,00
55,57;104,80;104,38;83,55;300,00;180,00
56,55;104,75;104,38;85,26;300,00;180,00
57,58;104,70;104,38;87,06;300,00;180,00
58,57;104,66;104,38;88,80;300,00;180,00
59,55;104,64;104,38;90,50;300,00;180,00
60,57;104,57;104,38;92,28;300,00;180,00
61,57;104,54;104,35;94,02;300,00;180,00
62,59;104,51;104,35;95,80;300,00;180,00
63,60;104,49;104,35;97,55;300,00;180,00
64,59;104,45;104,35;99,29;300,00;180,00
65,62;104,42;104,35;101,07;300,00;180,00
66,61;104,39;104,35;102,80;300,00;180,00
67,60;104,38;104,35;104,52;300,00;180,00
68,63;104,35;104,35;106,31;300,00;180,00
69,61;104,33;104,35;108,02;300,00;180,00
70,62;104,31;104,35;109,77;300,00;180,00
71,62;104,31;104,35;111,50;300,00;180,00
72,59;104,31;104,35;113,20;300,00;180,00
73,62;104,30;104,35;114,98;300,00;180,00
74,60;104,29;104,35;116,68;300,00;180,00
75,62;104,26;104,35;118,47;300,00;180,00
76,60;104,24;104,35;120,17;300,00;180,00
77,63;104,22;104,35;121,95;300,00;180,00
78,59;104,20;104,35;123,63;300,00;180,00
79,62;104,19;104,35;125,41;300,00;180,00
80,60;104,16;104,35;127,12;300,00;180,00
81,62;104,14;104,35;128,88;300,00;180,00
82,63;104,12;104,36;130,63;300,00;180,00
83,65;104,12;104,36;132,40;300,00;180,00
84,64;104,14;104,36;134,13;300,00;180,00
85,64;104,14;104,36;135,86;300,00;180,00
86,65;104,14;104,36;137,61;300,00;180,00
87,64;104,12;104,36;139,34;300,00;180,00
88,65;104,11;104,36;141,08;300,00;180,00
89,64;104,10;104,36;142,81;300,00;180,00
90,67;104,10;104,36;144,60;300,00;180,00
91,63;104,10;104,36;146,25;300,00;180,00
92,65;104,10;104,39;148,03;300,00;180,00
93,66;104,11;104,39;149,77;300,00;180,00
94,63;104,10;104,39;151,46;300,00;180,00
95,66;104,09;104,39;153,24;300,00;180,00
96,63;104,09;104,39;154,94;300,00;180,00
97,65;104,09;104,39;156,70;300,00;180,00
98,66;104,09;104,39;158,45;300,00;180,00
99,67;104,08;104,39;160,20;300,00;180,00
100,66;104,09;104,39;161,92;300,00;180,00
101,66;104,09;104,39;163,65;300,00;180,00
102,67;104,09;104,43;165,41;300,00;180,00
103,67;104,09;104,43;167,14;300,00;180,00
104,68;104,09;104,43;168,89;300,00;180,00
105,67;104,09;104,43;170,61;300,00;180,00
106,66;104,10;104,43;172,33;300,00;180,00
107,67;104,10;104,43;174,09;300,00;180,00
108,68;104,10;104,43;175,83;300,00;180,00
109,70;104,11;104,43;177,61;300,00;180,00
110,71;104,11;104,43;179,36;300,00;180,00
111,72;104,10;104,43;181,10;300,00;180,00
112,71;104,10;104,48;182,83;300,00;180,00
113,72;104,10;104,48;184,59;300,00;180,00
114,70;104,11;104,48;186,28;300,00;180,00
