t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
1713624828,71;0,00;0,00;0,00;8,00;60,00
1713624828,71;0,00;0,00;0,00;8,00;60,00
1713624828,71;0,00;0,00;0,01;8,00;60,00
1713624828,71;0,00;0,00;0,04;8,00;60,00
1713624828,71;0,00;0,00;0,10;8,00;60,00
1713624828,71;0,00;0,00;0,19;8,00;60,00
1713624828,71;0,00;0,00;0,30;8,00;60,00
1713624828,71;0,00;0,00;0,42;8,00;60,00
1713624828,71;0,00;0,00;0,56;8,00;60,00
1713624828,71;0,00;0,00;0,71;8,00;60,00
1713624828,71;0,00;0,00;0,86;8,00;60,00
1713624828,71;0,00;0,00;1,02;8,00;60,00
1713624828,71;0,00;0,00;1,18;8,00;60,00
1713624828,71;0,00;0,00;1,35;8,00;60,00
1713624828,71;0,00;0,00;1,53;8,00;60,00
1713624828,71;0,00;0,00;1,70;8,00;60,00
1713624828,71;0,00;0,00;1,89;8,00;60,00
1713624828,71;0,00;0,00;2,07;8,00;60,00
1713624828,71;0,00;0,00;2,26;8,00;60,00
1713624828,71;0,00;0,00;2,45;8,00;60,00
1713624828,71;0,00;0,00;2,65;8,00;60,00
1713624828,71;0,00;0,00;2,85;8,00;60,00
1713624828,71;0,00;0,00;3,05;8,00;60,00
1713624828,71;0,00;0,00;3,25;8,00;60,00
1713624828,71;0,00;0,00;3,46;8,00;60,00
1713624828,71;0,00;0,00;3,67;8,00;60,00
1713624828,71;0,00;0,00;3,89;8,00;60,00
1713624828,71;0,00;0,00;4,10;8,00;60,00
1713624828,71;0,00;0,00;4,32;8,00;60,00
1713624828,71;0,00;0,00;4,54;8,00;60,00
1713624828,71;0,00;0,00;4,76;8,00;60,00
1713624828,71;0,00;0,00;4,99;8,00;60,00
1713624828,71;0,00;0,00;5,22;8,00;60,00
1713624828,71;0,00;0,00;5,44;8,00;60,00
1713624828,71;0,00;0,00;5,68;8,00;60,00
1713624828,71;0,00;0,00;5,91;8,00;60,00
1713624828,71;0,00;0,00;6,14;8,00;60,00
1713624828,71;0,00;0,00;6,38;8,00;60,00
1713624828,71;0,00;0,00;6,62;8,00;60,00
1713624828,71;0,00;0,00;6,85;8,00;60,00
1713624828,71;0,00;0,00;7,10;8,00;60,00
1713624828,71;0,00;0,00;7,34;8,00;60,00
1713624828,71;0,00;0,00;7,58;8,00;60,00
1713624828,71;0,00;0,00;7,82;8,00;60,00
1713624828,71;0,00;0,00;8,07;8,00;60,00
1713624828,71;0,00;0,00;8,32;8,00;60,00
1713624828,71;0,00;0,00;8,56;8,00;60,00
1713624828,71;0,00;0,00;8,81;8,00;60,00
1713624828,71;0,00;0,00;9,06;8,00;60,00
1713624828,71;0,00;0,00;9,31;8,00;60,00
1713624828,71;0,00;0,00;9,56;8,00;60,00
1713624828,71;0,00;0,00;9,81;8,00;60,00
