t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,20;-0,06;7,20;-0,00;8,00;60,00
1,21;-0,06;7,20;-0,00;8,00;60,00
2,18;-0,06;7,20;-0,00;8,00;60,00
3,22;-0,06;7,20;-0,00;8,00;60,00
4,23;-0,05;7,20;-0,00;8,00;60,00
5,21;-0,05;7,20;-0,00;8,00;60,00
6,22;-0,05;7,20;-0,01;8,00;60,00
7,29;-0,05;7,20;-0,01;8,00;60,00
8,23;-0,05;7,20;-0,01;8,00;60,00
9,23;-0,05;7,20;-0,01;8,00;60,00
10,26;-0,06;9,66;-0,01;8,00;60,00
11,28;-0,06;9,66;-0,01;8,00;60,00
12,28;-0,06;9,66;-0,01;8,00;60,00
13,28;-0,06;9,66;-0,01;8,00;60,00
14,28;-0,06;9,66;-0,01;8,00;60,00
15,29;-0,06;9,66;-0,01;8,00;60,00
16,28;-0,06;9,66;-0,02;8,00;60,00
17,28;-0,06;9,66;-0,02;8,00;60,00
18,28;-0,06;9,66;-0,02;8,00;60,00
19,29;-0,06;9,66;-0,02;8,00;60,00
20,29;-0,06;12,12;-0,02;8,00;60,00
21,32;-0,06;12,12;-0,02;8,00;60,00
22,32;-0,06;12,12;-0,02;8,00;60,00
23,30;-0,06;12,12;-0,02;8,00;60,00
24,30;-0,06;12,12;-0,02;8,00;60,00
25,32;-0,06;12,12;-0,02;8,00;60,00
26,34;-0,06;12,12;-0,02;8,00;60,00
27,35;-0,06;12,12;-0,03;8,00;60,00
28,33;-0,06;12,12;-0,03;8,00;60,00
29,35;-0,06;12,12;-0,03;8,00;60,00
30,35;-0,06;16,25;-0,03;8,00;60,00
31,37;-0,06;16,25;-0,03;8,00;60,00
32,38;-0,06;16,25;-0,03;8,00;60,00
33,39;-0,06;16,25;-0,03;8,00;60,00
34,40;-0,07;16,25;-0,03;8,00;60,00
35,41;-0,07;16,25;-0,03;8,00;60,00
36,44;-0,07;16,25;-0,04;8,00;60,00
37,42;-0,07;16,25;-0,04;8,00;60,00
38,41;-0,07;16,25;-0,04;8,00;60,00
39,42;-0,07;16,25;-0,04;8,00;60,00
40,43;-0,07;24,65;-0,04;8,00;60,00
41,46;-0,07;24,65;-0,04;8,00;60,00
42,46;-0,07;24,65;-0,04;8,00;60,00
43,44;-0,07;24,65;-0,04;8,00;60,00
44,48;-0,07;24,65;-0,04;8,00;60,00
45,48;-0,07;24,65;-0,05;8,00;60,00
46,49;-0,07;24,65;-0,05;8,00;60,00
47,50;-0,07;24,65;-0,05;8,00;60,00
48,46;-0,07;24,65;-0,05;8,00;60,00
49,51;-0,06;24,65;-0,05;8,00;60,00
50,46;-0,06;50,64;-0,05;8,00;60,00
51,47;-0,06;50,64;-0,05;8,00;60,00
52,48;-0,06;50,64;-0,05;8,00;60,00
53,45;-0,06;50,64;-0,05;8,00;60,00
54,51;-0,06;50,64;-0,06;8,00;60,00
55,51;-0,06;50,64;-0,06;8,00;60,00
56,51;-0,06;50,64;-0,06;8,00;60,00
57,49;-0,06;50,64;-0,06;8,00;60,00
58,52;-0,07;50,64;-0,06;8,00;60,00
59,55;-0,07;50,64;-0,06;8,00;60,00
