t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,28;-0,06;7,20;-0,00;8,00;60,00
1,29;-0,06;7,20;-0,00;8,00;60,00
2,28;-0,05;7,20;-0,00;8,00;60,00
3,26;-0,05;7,20;-0,00;8,00;60,00
4,30;-0,06;7,20;-0,00;8,00;60,00
5,29;-0,06;7,20;-0,00;8,00;60,00
6,32;-0,06;7,20;-0,01;8,00;60,00
7,28;-0,06;7,20;-0,01;8,00;60,00
8,31;-0,06;7,20;-0,01;8,00;60,00
9,29;-0,06;7,20;-0,01;8,00;60,00
10,31;-0,06;9,67;-0,01;8,00;60,00
11,32;-0,06;9,67;-0,01;8,00;60,00
12,38;-0,06;9,67;-0,01;8,00;60,00
13,36;-0,06;9,67;-0,01;8,00;60,00
14,36;-0,06;9,67;-0,01;8,00;60,00
15,34;-0,06;9,67;-0,01;8,00;60,00
16,38;-0,06;9,67;-0,02;8,00;60,00
17,35;-0,06;9,67;-0,02;8,00;60,00
18,38;-0,06;9,67;-0,02;8,00;60,00
19,40;-0,06;9,67;-0,02;8,00;60,00
20,39;-0,06;12,15;-0,02;8,00;60,00
21,41;-0,06;12,15;-0,02;8,00;60,00
22,44;-0,06;12,15;-0,02;8,00;60,00
23,40;-0,06;12,15;-0,02;8,00;60,00
24,45;-0,06;12,15;-0,02;8,00;60,00
25,40;-0,06;12,15;-0,03;8,00;60,00
26,42;-0,06;12,15;-0,03;8,00;60,00
27,43;-0,06;12,15;-0,03;8,00;60,00
28,42;-0,06;12,15;-0,03;8,00;60,00
29,42;-0,06;12,15;-0,03;8,00;60,00
30,45;-0,06;16,30;-0,03;8,00;60,00
31,43;-0,07;16,30;-0,03;8,00;60,00
32,43;-0,07;16,30;-0,03;8,00;60,00
33,46;-0,07;16,30;-0,03;8,00;60,00
34,41;-0,07;16,30;-0,03;8,00;60,00
35,44;-0,06;16,30;-0,04;8,00;60,00
36,46;-0,07;16,30;-0,04;8,00;60,00
37,47;-0,06;16,30;-0,04;8,00;60,00
38,48;-0,07;16,30;-0,04;8,00;60,00
39,50;-0,07;16,30;-0,04;8,00;60,00
40,44;-0,07;16,30;-0,04;8,00;60,00
41,46;-0,07;26,02;-0,04;8,00;60,00
42,48;-0,07;26,02;-0,04;8,00;60,00
43,45;-0,07;26,02;-0,04;8,00;60,00
44,47;-0,07;26,02;-0,05;8,00;60,00
45,48;-0,07;26,02;-0,05;8,00;60,00
46,46;-0,07;26,02;-0,05;8,00;60,00
47,44;-0,07;26,02;-0,05;8,00;60,00
48,48;-0,07;26,02;-0,05;8,00;60,00
49,49;-0,07;26,02;-0,05;8,00;60,00
50,50;-0,07;26,02;-0,05;8,00;60,00
51,51;-0,07;56,94;-0,05;8,00;60,00
52,53;-0,07;56,94;-0,06;8,00;60,00
53,52;-0,07;56,94;-0,06;8,00;60,00
54,53;-0,07;56,94;-0,06;8,00;60,00
55,55;-0,07;56,94;-0,06;8,00;60,00
56,55;-0,07;56,94;-0,06;8,00;60,00
57,57;-0,07;56,94;-0,06;8,00;60,00
58,52;-0,07;56,94;-0,06;8,00;60,00
59,54;-0,07;56,94;-0,06;8,00;60,00
