t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,01;0,01;7,20;0,00;8,00;60,00
0,13;29,57;7,20;0,03;8,00;60,00
0,42;18,04;7,20;0,15;8,00;60,00
0,79;7,35;7,20;0,22;8,00;60,00
1,03;1,55;7,20;0,24;8,00;60,00
1,39;0,40;7,20;0,25;8,00;60,00
1,69;0,14;7,20;0,25;8,00;60,00
1,97;0,10;7,20;0,25;8,00;60,00
2,31;0,38;7,20;0,25;8,00;60,00
2,70;2,48;7,20;0,26;8,00;60,00
2,93;5,29;7,20;0,28;8,00;60,00
3,30;6,65;7,20;0,31;8,00;60,00
3,55;7,00;7,20;0,34;8,00;60,00
3,85;7,11;7,20;0,38;8,00;60,00
4,22;7,13;7,20;0,42;8,00;60,00
4,50;7,13;7,20;0,45;8,00;60,00
4,79;7,13;7,20;0,49;8,00;60,00
5,15;7,14;7,20;0,53;8,00;60,00
5,45;7,14;7,20;0,57;8,00;60,00
5,73;7,14;7,20;0,60;8,00;60,00
6,04;7,14;7,20;0,64;8,00;60,00
6,40;7,14;7,20;0,68;8,00;60,00
6,65;7,14;7,20;0,71;8,00;60,00
7,02;7,14;7,20;0,75;8,00;60,00
7,30;7,14;7,20;0,79;8,00;60,00
7,67;7,14;7,20;0,83;8,00;60,00
7,94;7,14;7,20;0,86;8,00;60,00
8,21;7,15;7,20;0,89;8,00;60,00
8,59;7,15;7,20;0,94;8,00;60,00
8,86;7,15;7,20;0,97;8,00;60,00
9,23;7,15;7,20;1,02;8,00;60,00
9,46;7,15;7,20;1,04;8,00;60,00
9,83;7,15;7,20;1,09;8,00;60,00
10,12;7,15;8,27;1,12;8,00;60,00
10,48;7,15;8,28;1,17;8,00;60,00
10,93;7,15;8,28;1,22;8,00;60,00
11,06;7,36;8,28;1,23;8,00;60,00
11,43;7,54;8,28;1,28;8,00;60,00
11,67;7,67;8,28;1,31;8,00;60,00
12,03;7,77;8,28;1,36;8,00;60,00
12,30;7,84;8,28;1,39;8,00;60,00
12,62;7,89;8,28;1,43;8,00;60,00
12,91;7,92;8,28;1,47;8,00;60,00
13,31;7,94;8,28;1,52;8,00;60,00
13,57;7,96;8,28;1,56;8,00;60,00
13,86;7,96;8,28;1,60;8,00;60,00
14,16;7,97;8,28;1,64;8,00;60,00
14,52;7,98;8,28;1,69;8,00;60,00
14,77;7,98;8,28;1,72;8,00;60,00
15,16;7,99;8,28;1,77;8,00;60,00
15,42;8,00;8,28;1,81;8,00;60,00
15,81;8,01;8,28;1,86;8,00;60,00
16,06;8,02;8,28;1,89;8,00;60,00
16,36;8,02;8,28;1,93;8,00;60,00
16,65;8,03;8,28;1,97;8,00;60,00
16,95;8,03;8,28;2,01;8,00;60,00
17,33;8,04;8,28;2,06;8,00;60,00
17,60;8,04;8,28;2,10;8,00;60,00
17,99;8,05;8,28;2,15;8,00;60,00
18,24;8,05;8,28;2,18;8,00;60,00
18,60;8,06;8,28;2,23;8,00;60,00
18,86;8,06;8,28;2,27;8,00;60,00
19,25;8,07;8,28;2,32;8,00;60,00
19,50;8,08;8,28;2,35;8,00;60,00
19,79;8,08;8,28;2,39;8,00;60,00
20,17;8,09;8,28;2,44;8,00;60,00
20,43;8,09;8,28;2,48;8,00;60,00
20,80;8,09;8,38;2,53;8,00;60,00
21,33;8,09;8,38;2,60;8,00;60,00
21,38;8,10;8,38;2,60;8,00;60,00
21,66;8,11;8,38;2,64;8,00;60,00
22,03;8,12;8,38;2,69;8,00;60,00
22,30;8,13;8,38;2,73;8,00;60,00
22,60;8,14;8,38;2,77;8,00;60,00
22,99;8,15;8,38;2,82;8,00;60,00
23,24;8,15;8,38;2,86;8,00;60,00
23,54;8,15;8,38;2,90;8,00;60,00
23,90;8,16;8,38;2,95;8,00;60,00
24,17;8,16;8,38;2,98;8,00;60,00
24,55;8,17;8,38;3,04;8,00;60,00
24,81;8,17;8,38;3,07;8,00;60,00
25,06;8,18;8,38;3,11;8,00;60,00
25,45;8,18;8,38;3,16;8,00;60,00
25,73;8,18;8,38;3,20;8,00;60,00
26,01;8,19;8,38;3,24;8,00;60,00
26,40;8,19;8,38;3,29;8,00;60,00
26,67;8,20;8,38;3,32;8,00;60,00
27,05;8,20;8,38;3,38;8,00;60,00
27,30;8,21;8,38;3,41;8,00;60,00
27,66;8,21;8,38;3,46;8,00;60,00
27,91;8,22;8,38;3,49;8,00;60,00
28,29;8,22;8,38;3,55;8,00;60,00
28,56;8,23;8,38;3,58;8,00;60,00
28,91;8,23;8,38;3,63;8,00;60,00
29,18;8,23;8,38;3,67;8,00;60,00
29,45;8,24;8,38;3,71;8,00;60,00
29,83;8,24;8,38;3,76;8,00;60,00
30,12;8,24;8,38;3,80;8,00;60,00
30,39;8,25;8,38;3,84;8,00;60,00
30,76;8,25;8,38;3,89;8,00;60,00
31,14;8,25;8,45;3,94;8,00;60,00
31,56;8,26;8,45;3,99;8,00;60,00
31,69;8,26;8,45;4,01;8,00;60,00
32,00;8,26;8,45;4,06;8,00;60,00
32,29;8,27;8,45;4,10;8,00;60,00
32,66;8,27;8,45;4,15;8,00;60,00
32,92;8,27;8,45;4,18;8,00;60,00
33,30;8,28;8,45;4,24;8,00;60,00
33,55;8,28;8,45;4,27;8,00;60,00
33,91;8,28;8,45;4,32;8,00;60,00
34,18;8,28;8,45;4,36;8,00;60,00
34,47;8,29;8,45;4,40;8,00;60,00
34,86;8,29;8,45;4,45;8,00;60,00
35,14;8,29;8,45;4,49;8,00;60,00
35,41;8,29;8,45;4,53;8,00;60,00
35,78;8,29;8,45;4,58;8,00;60,00
36,07;8,30;8,45;4,62;8,00;60,00
36,34;8,30;8,45;4,66;8,00;60,00
36,66;8,31;8,45;4,70;8,00;60,00
37,05;8,31;8,45;4,75;8,00;60,00
37,30;8,32;8,45;4,79;8,00;60,00
37,68;8,32;8,45;4,84;8,00;60,00
37,93;8,32;8,45;4,88;8,00;60,00
38,23;8,33;8,45;4,92;8,00;60,00
38,60;8,33;8,45;4,97;8,00;60,00
38,83;8,33;8,45;5,00;8,00;60,00
39,20;8,33;8,45;5,05;8,00;60,00
39,51;8,34;8,45;5,09;8,00;60,00
39,80;8,34;8,45;5,13;8,00;60,00
40,17;8,34;8,45;5,19;8,00;60,00
40,41;8,34;8,45;5,22;8,00;60,00
40,80;8,34;8,45;5,27;8,00;60,00
41,06;8,34;8,45;5,31;8,00;60,00
41,39;8,35;8,52;5,36;8,00;60,00
41,85;8,35;8,52;5,42;8,00;60,00
42,00;8,35;8,52;5,44;8,00;60,00
42,29;8,35;8,52;5,48;8,00;60,00
42,66;8,36;8,52;5,53;8,00;60,00
42,91;8,36;8,52;5,57;8,00;60,00
43,28;8,37;8,52;5,62;8,00;60,00
43,55;8,38;8,52;5,66;8,00;60,00
43,82;8,38;8,52;5,69;8,00;60,00
44,20;8,38;8,52;5,75;8,00;60,00
44,48;8,38;8,52;5,79;8,00;60,00
44,79;8,39;8,52;5,83;8,00;60,00
45,16;8,39;8,52;5,88;8,00;60,00
45,45;8,39;8,52;5,92;8,00;60,00
45,73;8,40;8,52;5,96;8,00;60,00
46,10;8,40;8,52;6,01;8,00;60,00
46,35;8,40;8,52;6,05;8,00;60,00
46,74;8,41;8,52;6,10;8,00;60,00
47,00;8,41;8,52;6,14;8,00;60,00
47,31;8,41;8,52;6,18;8,00;60,00
47,61;8,41;8,52;6,22;8,00;60,00
47,98;8,41;8,52;6,28;8,00;60,00
48,23;8,42;8,52;6,31;8,00;60,00
48,59;8,42;8,52;6,36;8,00;60,00
48,86;8,43;8,52;6,40;8,00;60,00
49,16;8,43;8,52;6,44;8,00;60,00
49,56;8,43;8,52;6,50;8,00;60,00
49,81;8,44;8,52;6,53;8,00;60,00
50,10;8,44;8,52;6,57;8,00;60,00
50,48;8,44;8,52;6,63;8,00;60,00
50,73;8,44;8,52;6,66;8,00;60,00
51,09;8,44;8,52;6,71;8,00;60,00
51,35;8,44;8,52;6,75;8,00;60,00
51,73;8,45;8,68;6,80;8,00;60,00
52,19;8,45;8,68;6,87;8,00;60,00
52,31;8,45;8,68;6,89;8,00;60,00
52,61;8,45;8,68;6,93;8,00;60,00
52,92;8,46;8,68;6,97;8,00;60,00
53,27;8,48;8,68;7,02;8,00;60,00
53,63;8,50;8,68;7,07;8,00;60,00
53,89;8,52;8,68;7,11;8,00;60,00
54,16;8,52;8,68;7,15;8,00;60,00
54,54;8,53;8,68;7,20;8,00;60,00
54,80;8,53;8,68;7,24;8,00;60,00
55,09;8,54;8,68;7,28;8,00;60,00
55,46;8,54;8,68;7,33;8,00;60,00
55,74;8,54;8,68;7,37;8,00;60,00
56,09;8,55;8,68;7,42;8,00;60,00
56,36;8,55;8,68;7,46;8,00;60,00
56,65;8,55;8,68;7,50;8,00;60,00
57,04;8,55;8,68;7,56;8,00;60,00
57,30;8,56;8,68;7,59;8,00;60,00
57,58;8,56;8,68;7,63;8,00;60,00
57,95;8,56;8,68;7,69;8,00;60,00
58,22;8,57;8,68;7,72;8,00;60,00
58,59;8,57;8,68;7,78;8,00;60,00
58,85;8,57;8,68;7,81;8,00;60,00
59,22;8,57;8,68;7,87;8,00;60,00
59,48;8,57;8,68;7,91;8,00;60,00
59,77;8,57;8,68;7,95;8,00;60,00
