t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;9,00;0,00;100,00;600,00
0,28;0,25;9,00;0,00;100,00;600,00
1,27;0,25;9,00;0,00;100,00;600,00
2,27;0,24;9,00;0,01;100,00;600,00
3,28;0,24;9,00;0,01;100,00;600,00
4,29;0,24;9,00;0,02;100,00;600,00
5,31;0,19;9,00;0,02;100,00;600,00
6,31;0,20;9,00;0,02;100,00;600,00
7,33;0,24;9,00;0,03;100,00;600,00
8,34;0,28;9,00;0,03;100,00;600,00
9,34;0,25;9,00;0,04;100,00;600,00
10,36;0,21;10,17;0,04;100,00;600,00
11,36;0,16;10,17;0,04;100,00;600,00
12,38;0,15;10,17;0,05;100,00;600,00
13,38;0,15;10,17;0,05;100,00;600,00
14,38;0,15;10,17;0,05;100,00;600,00
15,37;0,12;10,17;0,05;100,00;600,00
16,40;0,13;10,17;0,05;100,00;600,00
17,41;0,19;10,17;0,06;100,00;600,00
18,42;0,19;10,17;0,06;100,00;600,00
19,42;0,19;10,17;0,06;100,00;600,00
20,44;0,19;10,35;0,07;100,00;600,00
21,48;0,16;10,35;0,07;100,00;600,00
22,45;0,19;10,35;0,07;100,00;600,00
23,45;0,15;10,35;0,08;100,00;600,00
24,47;0,13;10,35;0,08;100,00;600,00
25,48;0,12;10,35;0,08;100,00;600,00
26,50;0,12;10,35;0,08;100,00;600,00
27,49;0,14;10,35;0,08;100,00;600,00
28,49;0,11;10,35;0,09;100,00;600,00
29,49;0,12;10,35;0,09;100,00;600,00
30,50;0,08;10,53;0,09;100,00;600,00
31,52;0,10;10,53;0,09;100,00;600,00
32,52;0,12;10,53;0,09;100,00;600,00
33,52;0,11;10,53;0,10;100,00;600,00
34,52;0,13;10,53;0,10;100,00;600,00
35,53;0,12;10,53;0,10;100,00;600,00
36,56;0,11;10,53;0,10;100,00;600,00
37,56;0,11;10,53;0,10;100,00;600,00
38,58;0,11;10,53;0,11;100,00;600,00
39,58;0,10;10,53;0,11;100,00;600,00
40,59;0,10;10,71;0,11;100,00;600,00
41,60;0,10;10,71;0,11;100,00;600,00
42,60;0,10;10,71;0,11;100,00;600,00
43,59;0,11;10,71;0,11;100,00;600,00
44,60;0,11;10,71;0,12;100,00;600,00
45,59;0,10;10,71;0,12;100,00;600,00
46,62;0,11;10,71;0,12;100,00;600,00
47,61;0,14;10,71;0,12;100,00;600,00
48,63;0,14;10,71;0,12;100,00;600,00
49,65;0,15;10,71;0,13;100,00;600,00
50,65;0,15;10,91;0,13;100,00;600,00
51,66;0,13;10,91;0,13;100,00;600,00
52,66;0,13;10,91;0,13;100,00;600,00
53,66;0,13;10,91;0,13;100,00;600,00
54,65;0,13;10,91;0,14;100,00;600,00
55,67;0,14;10,91;0,14;100,00;600,00
56,69;0,13;10,91;0,14;100,00;600,00
57,69;0,13;10,91;0,14;100,00;600,00
58,71;0,13;10,91;0,15;100,00;600,00
59,71;0,19;10,91;0,15;100,00;600,00
60,72;0,16;11,11;0,15;100,00;600,00
61,72;0,16;11,11;0,15;100,00;600,00
62,75;0,21;11,11;0,16;100,00;600,00
63,76;0,16;11,11;0,16;100,00;600,00
64,78;0,15;11,11;0,16;100,00;600,00
65,78;0,14;11,11;0,17;100,00;600,00
66,80;0,14;11,11;0,17;100,00;600,00
67,81;0,11;11,11;0,17;100,00;600,00
