t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;7,20;0,00;8,00;60,00
0,59;11,11;7,20;0,05;8,00;60,00
1,60;12,00;7,20;0,25;8,00;60,00
2,62;11,02;7,20;0,44;8,00;60,00
3,61;9,11;7,20;0,61;8,00;60,00
4,62;8,01;7,20;0,75;8,00;60,00
5,62;8,74;7,20;0,89;8,00;60,00
6,62;10,62;7,20;1,06;8,00;60,00
7,60;11,94;7,20;1,24;8,00;60,00
8,60;11,47;7,20;1,44;8,00;60,00
9,62;9,63;7,20;1,61;8,00;60,00
10,64;8,14;7,58;1,76;8,00;60,00
11,64;8,39;7,58;1,90;8,00;60,00
12,63;10,12;7,58;2,06;8,00;60,00
13,65;11,76;7,58;2,24;8,00;60,00
14,63;11,76;7,58;2,43;8,00;60,00
15,64;10,14;7,58;2,62;8,00;60,00
16,64;8,40;7,58;2,77;8,00;60,00
17,67;8,14;7,58;2,91;8,00;60,00
18,67;9,63;7,58;3,06;8,00;60,00
19,68;11,46;7,58;3,24;8,00;60,00
20,67;11,94;6,97;3,43;8,00;60,00
21,68;10,64;6,97;3,62;8,00;60,00
22,66;8,77;6,97;3,78;8,00;60,00
23,69;8,01;6,97;3,93;8,00;60,00
24,68;9,11;6,97;4,07;8,00;60,00
25,70;11,05;6,97;4,24;8,00;60,00
26,70;12,00;6,97;4,43;8,00;60,00
27,71;11,10;6,97;4,62;8,00;60,00
28,70;9,18;6,97;4,79;8,00;60,00
29,70;8,02;6,97;4,94;8,00;60,00
30,70;8,67;5,99;5,07;8,00;60,00
31,75;10,58;5,99;5,24;8,00;60,00
32,72;11,93;5,99;5,42;8,00;60,00
33,71;11,50;5,99;5,62;8,00;60,00
34,71;9,71;5,99;5,79;8,00;60,00
35,72;8,17;5,99;5,95;8,00;60,00
36,72;8,34;5,99;6,08;8,00;60,00
37,73;10,05;5,99;6,24;8,00;60,00
38,75;11,72;5,99;6,42;8,00;60,00
39,77;11,77;5,99;6,62;8,00;60,00
40,77;10,17;3,73;6,81;8,00;60,00
41,76;8,42;3,73;6,96;8,00;60,00
42,77;8,12;3,73;7,10;8,00;60,00
43,79;9,60;3,73;7,25;8,00;60,00
44,82;11,46;3,73;7,43;8,00;60,00
45,83;11,93;3,73;7,63;8,00;60,00
46,85;10,57;3,73;7,82;8,00;60,00
47,84;8,71;3,73;7,98;8,00;60,00
48,83;8,02;3,73;8,11;8,00;60,00
49,87;9,19;3,73;8,26;8,00;60,00
50,85;11,09;-2,82;8,43;8,00;60,00
51,86;12,00;-2,82;8,62;8,00;60,00
52,86;11,06;-2,82;8,82;8,00;60,00
53,86;9,14;-2,82;8,98;8,00;60,00
54,84;8,02;-2,82;9,12;8,00;60,00
55,85;8,70;-2,82;9,26;8,00;60,00
56,85;10,58;-2,82;9,43;8,00;60,00
57,85;11,93;-2,82;9,61;8,00;60,00
58,86;11,48;-2,82;9,81;8,00;60,00
59,85;9,68;-2,82;9,99;8,00;60,00
